ProDataCSV

Title: Tue Apr 28 11:31:33 2026 203nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.6778degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,-4.98248,531.143,0.483499,7.95146,10000,
20.4193,-4.91173,529.099,0.48338,7.77998,10000,
20.6691,-4.88877,531.113,0.484161,7.93678,10000,
21.0687,-4.5104,531.067,0.483371,7.94734,10000,
21.518,-4.83255,531.296,0.485163,7.93398,10000,
21.9671,-5.22225,531.54,0.484051,7.97502,10000,
22.5158,-4.87675,531.723,0.486237,7.95042,10000,
23.0642,-5.03015,531.815,0.487275,7.93916,10000,
23.6123,-4.69848,532.059,0.487097,7.96298,10000,
24.1601,-4.61506,531.998,0.488168,7.93823,10000,
24.7076,-4.53771,532.15,0.487667,7.96023,10000,
25.3045,-4.5284,532.532,0.489351,7.96137,10000,
25.8515,-4.82945,532.196,0.488906,7.94139,10000,
26.3981,-5.08654,532.318,0.489992,7.93176,10000,
26.8948,-4.36595,532.608,0.490231,7.95163,10000,
27.4906,-4.66459,533.142,0.491848,7.96658,10000,
28.0364,-4.56777,532.883,0.493285,7.91872,10000,
28.582,-4.75148,533.615,0.494067,7.96518,10000,
29.1768,-4.56867,533.417,0.494318,7.94414,10000,
29.7714,-4.46406,533.493,0.49557,7.92757,10000,
30.3161,-4.55688,533.859,0.495828,7.9531,10000,
30.9101,-4.41261,533.524,0.496074,7.9209,10000,
31.4543,-4.60852,534.286,0.497984,7.9488,10000,
31.9983,-4.50928,534.805,0.498071,7.9898,10000,
32.5914,-4.79489,534.164,0.499463,7.91177,10000,
33.1349,-4.63091,535.004,0.49989,7.97262,10000,
33.7275,-4.23787,534.668,0.500492,7.93417,10000,
34.3198,-4.68968,534.546,0.500937,7.91609,10000,
34.9118,-4.19565,534.454,0.500873,7.90978,10000,
35.5036,-4.38952,534.988,0.502805,7.91805,10000,
