ProDataCSV

Title: Tue Apr 28 11:31:33 2026 233nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.4351degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,-10.9439,438.309,0.11691,8.00465,10000,
20.3693,-10.9337,438.187,0.117407,7.98009,10000,
20.5692,-10.6828,438.354,0.117697,7.99594,10000,
20.9189,-10.9608,438.37,0.11818,7.98898,10000,
21.3183,-10.7682,438.11,0.118309,7.95392,10000,
21.8175,-10.8938,438.293,0.117728,7.98766,10000,
22.3163,-10.9444,438.324,0.116985,8.0052,10000,
22.8648,-10.7167,438.431,0.117986,8.00024,10000,
23.413,-11.1458,437.988,0.117233,7.95823,10000,
23.9609,-10.9624,438.293,0.11865,7.97072,10000,
24.5085,-10.6684,438.385,0.118339,7.98797,10000,
25.0559,-10.8848,438.278,0.118402,7.97335,10000,
25.6029,-10.901,438.522,0.119294,7.98771,10000,
26.1497,-11.1281,438.629,0.119409,7.999,10000,
26.6962,-10.6687,438.507,0.119246,7.98666,10000,
27.292,-10.7048,437.958,0.118517,7.93088,10000,
27.838,-10.8646,438.217,0.119303,7.94916,10000,
28.3836,-10.8976,438.675,0.119492,8.00324,10000,
28.9786,-10.925,438.705,0.121131,7.97691,10000,
29.5237,-10.9635,438.522,0.119825,7.97794,10000,
30.1181,-10.8079,438.431,0.120628,7.95172,10000,
30.6627,-11.1194,438.675,0.120879,7.97771,10000,
31.2565,-10.8982,438.736,0.120116,7.99941,10000,
31.8005,-11.1036,439.041,0.121342,8.01505,10000,
32.3937,-11.0758,438.98,0.122094,7.99355,10000,
32.9373,-10.8896,438.95,0.121593,7.99896,10000,
33.53,-10.7642,438.69,0.122069,7.95779,10000,
34.1224,-10.8507,438.705,0.121944,7.96198,10000,
34.6651,-10.8433,439.163,0.121485,8.02767,10000,
35.257,-10.9138,438.583,0.12257,7.93529,10000,
35.8486,-10.6868,438.995,0.123052,7.97784,10000,
36.3907,-10.8969,438.599,0.123632,7.91781,10000,
37.031,-10.9281,439.255,0.123008,8.011,10000,
37.5726,-11.0478,438.66,0.12242,7.94754,10000,
38.1632,-10.5764,439.072,0.124074,7.96858,10000,
38.7535,-10.5615,439.209,0.124163,7.98402,10000,
39.3436,-10.5812,439.346,0.126545,7.95733,10000,
39.9334,-10.9496,439.468,0.125624,7.98936,10000,
40.4738,-10.9222,439.331,0.125104,7.98188,10000,
41.0632,-10.8178,439.621,0.125754,8.00587,10000,
41.6523,-10.7508,439.178,0.12618,7.94325,10000,
42.2412,-10.7898,437.683,0.124666,7.78527,10000,
42.7808,-10.7186,439.072,0.124707,7.95698,10000,
43.4183,-10.6467,439.514,0.125215,8.00257,10000,
43.9575,-10.5637,438.705,0.125562,7.89594,10000,
44.5456,-10.5659,439.362,0.124708,7.99296,10000,
45.1334,-10.6024,438.98,0.125412,7.93272,10000,
45.721,-10.4682,439.331,0.125787,7.96934,10000,
46.3084,-10.9664,439.209,0.125125,7.96637,10000,
46.8956,-10.7952,439.362,0.124047,8.00514,10000,
47.4826,-10.6486,439.346,0.12483,7.98882,10000,
48.0694,-10.7282,439.301,0.125445,7.97184,10000,
48.6071,-10.6493,439.713,0.127494,7.98515,10000,
49.1936,-10.5988,439.377,0.127488,7.94383,10000,
49.8287,-10.6087,439.835,0.128106,7.98896,10000,
50.4147,-10.713,439.346,0.126876,7.95127,10000,
51.0006,-10.503,439.392,0.12713,7.95228,10000,
51.5863,-10.7288,439.484,0.127066,7.96476,10000,
52.1719,-10.6172,439.255,0.126878,7.93992,10000,
52.7572,-10.5603,439.453,0.127678,7.94977,10000,
53.3424,-10.5782,439.27,0.126079,7.95644,10000,
53.9275,-10.4776,439.438,0.126362,7.97201,10000,
54.5124,-10.5969,439.621,0.127,7.98294,10000,
55.0972,-10.5073,439.362,0.127136,7.94841,10000,
55.6818,-10.7171,439.789,0.127104,8.00175,10000,
56.2662,-10.9696,439.758,0.128246,7.97698,10000,
56.8506,-10.431,437.881,0.127386,7.76114,10000,
57.4348,-10.66,439.484,0.12739,7.95881,10000,
58.0188,-10.2993,439.392,0.128378,7.92946,10000,
58.6027,-10.8265,439.85,0.128717,7.9796,10000,
59.1865,-10.6253,439.911,0.130989,7.94543,10000,
59.7702,-10.5569,439.941,0.128627,7.99252,10000,
60.3538,-10.4574,440.262,0.130077,8.00519,10000,
60.9372,-10.5599,439.621,0.128685,7.95202,10000,
61.5206,-10.3708,439.56,0.129442,7.93067,10000,
62.1038,-10.635,439.575,0.128186,7.95553,10000,
62.687,-10.4501,439.575,0.128753,7.94515,10000,
63.27,-10.3216,438.782,0.129231,7.83889,10000,
63.9015,-10.4814,439.972,0.12939,7.98224,10000,
64.4844,-10.3855,439.484,0.130486,7.90229,10000,
65.0671,-10.1014,439.667,0.129718,7.93876,10000,
65.6498,-10.4176,439.911,0.130583,7.95286,10000,
66.2324,-10.296,438.904,0.130307,7.83446,10000,
66.8149,-10.2563,439.896,0.132329,7.91909,10000,
67.3973,-10.3867,440.079,0.131207,7.96199,10000,
67.9797,-9.95661,440.231,0.132838,7.95073,10000,
68.562,-10.1942,440.72,0.132917,8.00879,10000,
69.1928,-10.2566,440.521,0.131873,8.00384,10000,
69.775,-9.87796,440.491,0.133214,7.97544,10000,
70.3571,-10.1765,440.262,0.132648,7.95794,10000,
70.9392,-9.8686,440.292,0.133468,7.94664,10000,
71.5212,-9.9205,440.323,0.132732,7.96384,10000,
72.1032,-9.87095,440.567,0.133138,7.98613,10000,
72.6851,-10.0271,440.247,0.133743,7.93603,10000,
73.3156,-9.9111,440.811,0.134622,7.98853,10000,
73.8974,-9.78647,440.674,0.135162,7.96194,10000,
74.4793,-9.63787,440.521,0.134918,7.94792,10000,
75.0611,-9.49619,440.506,0.136304,7.92075,10000,
75.6429,-9.57882,440.765,0.136396,7.95043,10000,
76.2247,-9.57926,441.086,0.137287,7.9728,10000,
76.8065,-9.42956,440.964,0.135974,7.98216,10000,
77.4368,-9.52107,441.101,0.136758,7.98435,10000,
78.0185,-9.08924,441.193,0.137106,7.98901,10000,
78.6003,-8.95554,440.979,0.136891,7.96716,10000,
79.1821,-8.64244,440.887,0.136811,7.95757,10000,
79.7638,-8.43227,441.101,0.137346,7.97355,10000,
80.3456,-8.4482,440.018,0.137914,7.83261,10000,
80.9759,-8.27029,441.36,0.139023,7.97399,10000,
81.5577,-7.89603,439.453,0.138206,7.75938,10000,
82.1395,-7.73401,441.269,0.138236,7.97743,10000,
82.7214,-7.3814,439.59,0.138694,7.76717,10000,
83.3033,-6.9344,440.109,0.138229,7.83796,10000,
83.9337,-6.44006,441.254,0.139626,7.95011,10000,
84.5156,-6.03881,441.376,0.139029,7.9757,10000,
85.0491,-5.98972,441.04,0.13866,7.94211,10000,
85.6797,-5.32284,441.65,0.140579,7.98019,10000,
86.2618,-5.00393,441.315,0.140625,7.93914,10000,
86.8924,-5.18407,441.33,0.139271,7.96577,10000,
87.4746,-4.90706,441.055,0.139224,7.93364,10000,
88.0569,-4.73022,441.528,0.140126,7.97388,10000,
88.6392,-4.5974,439.926,0.140411,7.77674,10000,
89.2216,-4.47751,441.559,0.141301,7.95599,10000,
89.8526,-4.53655,441.666,0.143102,7.93578,10000,
90.4351,-4.43111,441.681,0.141397,7.96881,10000,
