ProDataCSV

Title: Tue Apr 28 11:31:33 2026 206nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.6293degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,-17.1197,519.043,0.391729,7.97157,10000,
20.4193,-16.6718,519.104,0.391541,7.981,10000,
20.6691,-17.233,518.539,0.390876,7.93793,10000,
21.0687,-16.8978,519.379,0.392434,7.9914,10000,
21.4681,-16.4737,518.57,0.392228,7.91622,10000,
21.9671,-16.0967,518.982,0.392093,7.95894,10000,
22.5158,-16.4132,519.073,0.392524,7.95996,10000,
23.0642,-16.9377,519.226,0.393943,7.94886,10000,
23.5625,-16.463,519.44,0.394022,7.96818,10000,
24.1601,-16.7892,519.18,0.393367,7.95493,10000,
24.7076,-16.7746,518.997,0.394196,7.92196,10000,
25.2548,-16.5235,519.684,0.394507,7.98299,10000,
25.8018,-16.7284,519.684,0.396215,7.95167,10000,
26.3484,-16.3628,519.333,0.39637,7.91487,10000,
26.8948,-16.201,519.485,0.395548,7.94466,10000,
27.4906,-16.7093,519.806,0.396409,7.95993,10000,
28.0364,-16.4821,520.142,0.39671,7.98684,10000,
28.582,-16.5669,520.111,0.398199,7.95658,10000,
29.1768,-16.3818,520.157,0.399815,7.93142,10000,
29.7219,-16.7853,520.309,0.398452,7.97103,10000,
30.2666,-16.493,520.355,0.398912,7.96699,10000,
30.8606,-16.7857,520.63,0.400046,7.97256,10000,
31.4543,-16.7127,520.737,0.401335,7.95915,10000,
31.9983,-16.6667,520.798,0.401051,7.97019,10000,
32.5914,-16.1105,521.194,0.401989,7.99088,10000,
33.1349,-16.385,520.004,0.401676,7.88292,10000,
33.7275,-16.3892,520.737,0.40155,7.9552,10000,
34.3198,-16.1783,520.798,0.401598,7.96016,10000,
34.8625,-16.4144,520.889,0.402533,7.95177,10000,
35.4542,-16.3312,520.966,0.403398,7.9432,10000,
36.0458,-16.3693,521.149,0.403665,7.95574,10000,
36.637,-16.5846,521.255,0.404289,7.95446,10000,
37.228,-16.3097,521.408,0.404724,7.96098,10000,
37.7695,-16.5306,521.713,0.405197,7.98123,10000,
38.36,-16.3425,521.79,0.40672,7.96049,10000,
38.9502,-16.2225,521.927,0.407829,7.95313,10000,
39.491,-16.1291,522.247,0.409536,7.952,10000,
40.1299,-15.9212,522.293,0.410157,7.94493,10000,
40.6703,-15.9727,522.385,0.410495,7.94733,10000,
41.2596,-16.1696,522.751,0.412593,7.94314,10000,
41.8486,-16.263,522.659,0.411926,7.94681,10000,
42.4375,-15.8339,522.202,0.409727,7.94422,10000,
42.977,-15.8309,522.644,0.410018,7.98036,10000,
43.6144,-16.2103,522.583,0.41132,7.95077,10000,
44.2026,-16.1578,522.583,0.41181,7.94181,10000,
44.7415,-16.2489,523.239,0.413265,7.97628,10000,
45.3293,-16.4769,522.888,0.413158,7.9456,10000,
45.9168,-15.7962,523.178,0.413497,7.96635,10000,
46.5041,-15.6202,522.934,0.413577,7.94218,10000,
47.0913,-15.9042,522.964,0.414489,7.92836,10000,
47.6782,-16.1603,523.636,0.414533,7.98984,10000,
48.2649,-15.9433,523.697,0.41546,7.97844,10000,
48.8026,-16.4635,523.544,0.417711,7.92315,10000,
49.4379,-15.8769,524.231,0.418227,7.9769,10000,
49.9752,-15.9406,524.078,0.419569,7.93829,10000,
50.61,-15.9675,523.788,0.418169,7.93725,10000,
51.1959,-15.6114,524.384,0.420372,7.95155,10000,
51.7815,-16.1809,524.414,0.421005,7.94277,10000,
52.367,-16.3306,524.338,0.421323,7.92999,10000,
52.9523,-15.5746,524.139,0.421698,7.90503,10000,
53.5375,-15.5722,524.857,0.421111,7.98125,10000,
54.1225,-15.6774,525.07,0.424843,7.93231,10000,
54.7073,-15.8043,524.597,0.422865,7.92548,10000,
55.2921,-15.8091,525.131,0.423658,7.95954,10000,
55.8766,-15.2217,525.574,0.425497,7.96592,10000,
56.461,-15.5972,525.131,0.424374,7.94641,10000,
57.0453,-15.6181,525.772,0.426642,7.96284,10000,
57.6295,-15.6454,525.894,0.427398,7.95998,10000,
58.2135,-15.3177,526.276,0.428667,7.97101,10000,
58.7974,-14.9371,526.276,0.428678,7.97081,10000,
59.3811,-15.9078,525.711,0.429153,7.91146,10000,
59.9648,-15.5373,526.81,0.429918,7.9959,10000,
60.5483,-15.535,526.505,0.431471,7.94013,10000,
