ProDataCSV

Title: Tue Apr 28 11:31:33 2026 221nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.5322degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,-21.9485,477.631,0.20219,7.96844,10000,
20.4193,-22.5846,477.264,0.202999,7.92523,10000,
20.6191,-22.6297,477.509,0.202661,7.95035,10000,
20.9688,-22.5358,477.859,0.202196,7.9861,10000,
21.4182,-22.3706,477.432,0.20308,7.93675,10000,
21.8674,-22.31,478.043,0.202336,7.99773,10000,
22.4161,-22.463,477.615,0.2028,7.95607,10000,
22.9645,-22.4217,477.524,0.203446,7.93716,10000,
23.4628,-22.0114,477.89,0.203238,7.96932,10000,
24.0107,-22.0483,477.936,0.201964,7.9963,10000,
24.6081,-22.4781,477.264,0.203152,7.92244,10000,
25.1553,-22.0271,477.814,0.203023,7.96736,10000,
25.7023,-21.6688,478.088,0.203977,7.97112,10000,
26.2491,-21.8914,477.692,0.202919,7.95981,10000,
26.7955,-22.0687,478.149,0.203735,7.98028,10000,
27.3417,-22.1282,477.936,0.204447,7.9507,10000,
27.9372,-22.0534,477.921,0.203877,7.95997,10000,
28.4828,-22.2982,478.409,0.205638,7.96537,10000,
29.0282,-21.9811,478.012,0.204004,7.96472,10000,
29.6228,-21.8673,478.348,0.204305,7.98515,10000,
30.1676,-21.9652,477.844,0.204657,7.9398,10000,
30.7616,-22.0221,478.21,0.206304,7.9379,10000,
31.3554,-22.1562,478.561,0.205556,7.97863,10000,
31.8994,-21.8727,478.104,0.205873,7.93756,10000,
32.4926,-21.8291,478.882,0.206948,7.9777,10000,
33.0361,-21.882,478.836,0.206544,7.98161,10000,
33.6287,-21.7423,478.47,0.206246,7.95893,10000,
34.2211,-21.878,478.439,0.207021,7.94238,10000,
34.7638,-21.7061,478.683,0.20756,7.95126,10000,
35.3556,-21.1817,478.47,0.206727,7.95011,10000,
35.8979,-21.5418,478.561,0.206633,7.95886,10000,
36.5385,-21.442,478.851,0.208141,7.95349,10000,
37.0803,-21.5076,478.806,0.206956,7.97169,10000,
37.671,-21.2912,478.897,0.207943,7.96062,10000,
38.2616,-21.4214,479.401,0.208894,7.9817,10000,
38.8518,-21.6702,479.279,0.209437,7.96242,10000,
39.3927,-21.1787,478.928,0.2095,7.93446,10000,
40.0317,-20.9329,478.516,0.210146,7.89125,10000,
40.5721,-21.1189,479.645,0.209946,7.98102,10000,
41.1614,-21.4377,479.065,0.209604,7.94303,10000,
41.7014,-21.0309,479.263,0.21111,7.93064,10000,
42.3393,-21.3421,478.989,0.208788,7.95214,10000,
42.8789,-21.2017,479.263,0.209353,7.96278,10000,
43.4674,-21.243,479.248,0.209431,7.96019,10000,
44.0556,-21.1783,479.172,0.209358,7.9557,10000,
44.6436,-20.9159,479.156,0.209042,7.96033,10000,
45.2313,-21.0198,479.294,0.208624,7.97849,10000,
45.8189,-21.0772,479.492,0.210008,7.96824,10000,
46.4063,-20.6797,478.714,0.208745,7.93193,10000,
46.9445,-21.1503,478.47,0.207945,7.92784,10000,
47.5315,-20.8462,479.202,0.208972,7.9651,10000,
48.1672,-20.6689,479.95,0.210296,7.99784,10000,
48.7049,-21.063,479.019,0.209778,7.93637,10000,
49.2913,-20.6388,479.37,0.210479,7.95029,10000,
49.8775,-20.8476,479.767,0.210327,7.98332,10000,
50.5124,-20.623,479.782,0.211611,7.96091,10000,
51.0982,-20.9883,479.141,0.209586,7.9492,10000,
51.6351,-20.5651,479.599,0.211362,7.95155,10000,
52.2206,-20.8722,479.645,0.211292,7.95632,10000,
52.806,-20.3084,479.721,0.211545,7.95748,10000,
53.3912,-20.2872,479.919,0.211143,7.97993,10000,
53.9763,-20.5011,479.599,0.210077,7.97511,10000,
54.5611,-20.28,479.462,0.211028,7.94722,10000,
55.1459,-20.3136,478.973,0.210926,7.91193,10000,
55.7305,-20.3553,480.148,0.211924,7.98297,10000,
56.3149,-20.1063,479.446,0.212345,7.922,10000,
56.8993,-20.188,480.087,0.211099,7.99351,10000,
57.5321,-20.1105,479.599,0.211177,7.95494,10000,
58.0675,-20.1423,479.752,0.212049,7.95057,10000,
58.7,-20.0757,479.233,0.211875,7.91437,10000,
59.2838,-20.1334,479.95,0.211762,7.97089,10000,
59.8675,-19.9483,480.576,0.213942,7.97826,10000,
60.451,-20.0118,479.904,0.213141,7.94215,10000,
61.0345,-19.4971,479.767,0.212345,7.94631,10000,
61.6178,-19.5404,480.103,0.212247,7.97356,10000,
62.201,-19.368,480.469,0.212272,8.00088,10000,
62.7841,-19.1594,480.515,0.213283,7.98575,10000,
63.3672,-19.4028,480.225,0.212706,7.97439,10000,
63.9501,-19.7043,480.179,0.214066,7.94601,10000,
64.5329,-19.1985,480.255,0.213719,7.95812,10000,
65.1642,-19.219,480.164,0.213441,7.95629,10000,
65.7469,-19.1256,480.591,0.214144,7.9757,10000,
66.3295,-18.7944,480.713,0.213842,7.99048,10000,
66.912,-19.1095,480.545,0.215683,7.94404,10000,
67.4944,-18.6722,480.865,0.215339,7.97446,10000,
68.0768,-19.2395,480.713,0.215497,7.96007,10000,
68.7076,-18.7377,481.079,0.217343,7.95377,10000,
69.2898,-18.4272,480.438,0.215149,7.94575,10000,
69.872,-18.8272,481.018,0.2155,7.98301,10000,
70.4541,-18.3618,481.003,0.2161,7.97084,10000,
71.0362,-18.232,481.277,0.216706,7.98034,10000,
71.6182,-18.3597,480.82,0.216503,7.94968,10000,
72.2002,-18.1889,481.369,0.21774,7.96823,10000,
72.7821,-18.0084,481.354,0.218104,7.96041,10000,
73.364,-18.2174,481.461,0.217745,7.975,10000,
73.9944,-17.6924,481.201,0.217879,7.9531,10000,
74.5763,-17.9549,481.201,0.217651,7.95728,10000,
75.1581,-17.4962,481.812,0.217722,8.00171,10000,
75.7399,-17.519,481.888,0.218493,7.99322,10000,
76.3217,-17.1512,481.552,0.219495,7.94975,10000,
76.9035,-16.9549,481.674,0.219666,7.95573,10000,
77.4852,-17.0383,481.842,0.219683,7.96793,10000,
78.1155,-16.7786,482.101,0.220547,7.97141,10000,
78.6488,-16.0125,482.04,0.220907,7.96025,10000,
79.279,-16.0015,482.147,0.222106,7.94623,10000,
79.8608,-15.2624,482.59,0.221965,7.98164,10000,
80.4426,-15.2183,482.483,0.221936,7.97426,10000,
81.0244,-14.6009,482.574,0.22188,7.98208,10000,
81.6062,-13.9804,482.803,0.222983,7.97877,10000,
82.2365,-13.2431,482.193,0.221998,7.9516,10000,
82.8184,-12.4998,482.224,0.223145,7.9329,10000,
83.4003,-12.1989,483.505,0.22353,8.02061,10000,
84.0307,-11.1457,483.353,0.224255,7.99597,10000,
84.5641,-10.42,483.078,0.224283,7.97519,10000,
85.1946,-9.63066,482.88,0.224784,7.95137,10000,
85.7767,-9.08785,482.956,0.224634,7.95974,10000,
86.3588,-8.37307,483.063,0.22588,7.94479,10000,
86.9409,-8.6213,483.704,0.226474,7.98099,10000,
87.5717,-7.61044,483.307,0.226141,7.95795,10000,
88.1539,-7.70127,483.643,0.228818,7.93356,10000,
88.7363,-7.38729,483.551,0.227846,7.94464,10000,
89.3186,-7.64154,484.116,0.227278,7.99641,10000,
89.9497,-7.58808,484.024,0.228937,7.95924,10000,
90.5322,-7.39505,484.329,0.228086,7.99717,10000,
