ProDataCSV

Title: Tue Apr 28 11:31:33 2026 87.5474C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,87.4261,-2.40015,425.552,0.115475,8.00665,10000,
239,87.4261,-2.76082,426.086,0.117294,7.96672,10000,
238,87.4261,-3.05327,427.856,0.120911,7.98113,10000,
237,87.4261,-3.58937,430.252,0.125463,7.9686,10000,
236,87.4261,-3.56905,430.252,0.12736,7.79405,10000,
235,87.4746,-3.99462,436.508,0.135019,7.97541,10000,
234,87.4746,-4.83619,439.011,0.136134,7.97669,10000,
233,87.4746,-4.90706,441.055,0.139224,7.93364,10000,
232,87.4746,-4.89439,444.077,0.148323,7.92373,10000,
231,87.4746,-5.60708,447.25,0.157564,7.92445,10000,
230,87.4746,-6.08948,448.807,0.163259,7.79623,10000,
229,87.4746,-6.48779,453.995,0.169707,7.9894,10000,
228,87.4746,-7.00449,457.718,0.177638,7.97748,10000,
227,87.4746,-7.31268,459.229,0.185217,7.80949,10000,
226,87.5231,-6.98745,464.584,0.187317,7.97079,10000,
225,87.5231,-7.73258,468.124,0.198944,7.93769,10000,
224,87.5231,-7.93541,471.985,0.202254,7.95826,10000,
223,87.5231,-7.68106,476.12,0.210119,7.95527,10000,
222,87.5717,-8.22168,479.568,0.216662,7.95042,10000,
221,87.5717,-7.61044,483.307,0.226141,7.95795,10000,
220,87.5717,-8.05567,486.816,0.233947,7.9188,10000,
219,87.5717,-8.17278,491.653,0.243464,7.96682,10000,
218,87.5717,-8.12826,494.965,0.249233,7.94384,10000,
217,87.5717,-8.61334,498.84,0.259861,7.93555,10000,
216,87.5717,-8.34807,501.694,0.272071,7.9611,10000,
215,87.6202,-8.65247,503.418,0.282669,7.91262,10000,
214,87.6202,-8.71467,505.753,0.297688,7.90081,10000,
213,87.6202,-8.70818,508.911,0.314238,7.93925,10000,
212,87.6202,-9.08708,511.917,0.329807,7.93309,10000,
211,87.6202,-10.2226,514.862,0.353082,7.90775,10000,
210,87.6687,-10.6564,519.089,0.373981,7.94858,10000,
209,87.6687,-10.8705,524.033,0.400795,7.99036,10000,
208,87.6687,-11.3198,528.854,0.431061,7.93299,10000,
207,87.6687,-11.9984,535.416,0.467688,7.93811,10000,
206,87.6687,-11.6191,543.243,0.504205,7.97875,10000,
205,87.6687,-11.5152,551.071,0.549262,7.90312,10000,
204,87.7172,-11.3396,561.966,0.594876,7.98218,10000,
203,87.7172,-10.723,567.566,0.644114,7.9271,10000,
202,87.7172,-8.70941,574.646,0.697969,7.95083,10000,
201,87.7172,-7.52434,583.191,0.758058,7.96641,10000,
200,87.7172,-5.84829,592.59,0.823751,7.93643,10000,
199,87.7172,-3.64763,604.05,0.894169,7.95023,10000,
198,87.7657,-1.0046,617.493,0.967191,7.9549,10000,
197,87.7657,0.906244,628.494,1.04512,7.87441,10000,
196,87.7657,2.39058,638.641,1.12809,7.91473,10000,
195,87.7657,4.39337,647.72,1.20957,7.79846,10000,
194,87.7657,5.75849,661.774,1.29766,7.94614,10000,
193,87.8143,7.38268,676.01,1.38519,7.91619,10000,
192,87.8143,7.80542,690.811,1.47804,7.93052,10000,
191,87.8143,8.85154,703.568,1.58108,7.95653,10000,
190,87.8143,7.53119,721.436,1.70179,7.95555,10000,
