ProDataCSV

Title: Tue Apr 28 11:31:33 2026 78.673C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,78.5518,-3.35329,423.828,0.10821,8.01753,10000,
239,78.5518,-4.02373,424.332,0.111403,7.95075,10000,
238,78.5518,-4.34155,425.583,0.114781,7.93507,10000,
237,78.5518,-5.48491,427.917,0.119573,7.91727,10000,
236,78.5518,-6.24072,431.366,0.121742,7.97022,10000,
235,78.6003,-7.3093,435.181,0.130567,7.97134,10000,
234,78.6003,-8.16894,438.507,0.134086,7.95135,10000,
233,78.6003,-8.95554,440.979,0.136891,7.96716,10000,
232,78.6003,-10.3204,444.336,0.146559,7.98585,10000,
231,78.6003,-11.4308,447.281,0.15569,7.96208,10000,
230,78.6003,-12.1622,450.455,0.162022,7.99304,10000,
229,78.6003,-13.3747,453.888,0.169469,7.98298,10000,
228,78.6003,-14.326,457.687,0.178159,7.96498,10000,
227,78.6003,-14.7722,460.449,0.185124,7.92437,10000,
226,78.6003,-15.4759,464.233,0.185618,7.97069,10000,
225,78.6488,-16.0892,467.758,0.197354,7.93548,10000,
224,78.6488,-16.3547,471.786,0.20002,7.98293,10000,
223,78.6488,-16.3906,475.204,0.204634,7.98344,10000,
222,78.6488,-16.2209,478.394,0.211118,7.96208,10000,
221,78.6488,-16.0125,482.04,0.220907,7.96025,10000,
220,78.6972,-15.8964,486.023,0.227772,7.97519,10000,
219,78.6972,-16.2407,489.517,0.234715,7.98009,10000,
218,78.6972,-15.5545,492.599,0.240172,7.95142,10000,
217,78.6972,-15.7806,496.063,0.249911,7.93739,10000,
216,78.6972,-15.6299,499.969,0.261157,7.94636,10000,
215,78.6972,-15.1236,501.74,0.269875,7.94168,10000,
214,78.7457,-15.2341,503.937,0.282996,7.95523,10000,
213,78.7457,-15.556,506.622,0.297632,7.98431,10000,
212,78.7457,-15.9328,509.216,0.313229,7.94266,10000,
211,78.7457,-16.9157,511.887,0.333672,7.95114,10000,
210,78.7457,-17.1314,514.862,0.352175,7.9249,10000,
209,78.7457,-17.4076,518.738,0.376585,7.93149,10000,
208,78.7942,-17.0398,523.224,0.402851,7.94363,10000,
207,78.7942,-16.0858,528.32,0.435394,7.93126,10000,
206,78.7942,-14.3152,534.439,0.465655,7.99338,10000,
205,78.7942,-11.8103,540.527,0.505136,7.93612,10000,
204,78.7942,-8.97948,548.279,0.546493,7.94164,10000,
203,78.7942,-5.88436,557.449,0.59099,7.95203,10000,
202,78.8427,-1.82917,565.521,0.639209,7.99002,10000,
201,78.8427,3.51136,571.518,0.694045,7.93624,10000,
200,78.8427,8.50963,579.117,0.75464,7.95132,10000,
199,78.8427,13.6357,587.555,0.820404,7.92839,10000,
198,78.8427,18.1018,598.221,0.890894,7.92728,10000,
197,78.8427,23.4488,610.55,0.963415,7.96057,10000,
196,78.8912,25.8151,624.924,1.04038,7.94576,10000,
195,78.8912,28.2041,632.095,1.1152,7.91433,10000,
194,78.8912,30.7135,640.884,1.19641,7.92134,10000,
193,78.8912,29.7019,651.184,1.27776,7.92062,10000,
192,78.8912,29.5452,663.879,1.36249,7.97022,10000,
191,78.9397,30.0838,679.794,1.45599,7.9216,10000,
190,78.9397,27.9897,695.007,1.56444,7.92377,10000,
