ProDataCSV

Title: Tue Apr 28 11:31:33 2026 240nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.3866degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,-3.44679,418.488,0.0871127,8.01287,10000,
20.3693,-3.21695,418.564,0.087028,8.0202,10000,
20.5692,-3.19956,418.213,0.0867528,7.99873,10000,
20.8689,-3.32698,417.847,0.0870614,7.96536,10000,
21.2684,-3.34793,418.869,0.086693,8.04949,10000,
21.7676,-3.18682,419.174,0.087324,8.06086,10000,
22.2665,-3.43449,419.373,0.0879894,8.06349,10000,
22.815,-3.29557,418.503,0.0873737,8.00921,10000,
23.3632,-3.16686,418.625,0.08794,8.00798,10000,
23.9111,-3.19979,418.274,0.0875789,7.98814,10000,
24.4588,-3.64508,418.655,0.0871316,8.02521,10000,
25.0061,-3.20727,418.747,0.0882506,8.01146,10000,
25.5532,-3.42983,418.579,0.0896989,7.97218,10000,
26.1,-3.09316,418.716,0.088752,7.99992,10000,
26.6465,-3.41181,418.884,0.0888884,8.01005,10000,
27.2424,-3.45665,419.022,0.0878989,8.03868,10000,
27.7883,-3.49593,419.083,0.0894151,8.01526,10000,
28.334,-3.3762,418.732,0.0884943,8.00582,10000,
28.929,-3.62723,419.8,0.0892759,8.07177,10000,
29.4742,-3.4295,419.434,0.0891399,8.04675,10000,
30.019,-3.35232,418.93,0.0891923,8.00789,10000,
30.6132,-3.29333,419.006,0.0909328,7.98158,10000,
31.207,-3.38737,419.495,0.0906503,8.02339,10000,
31.7511,-3.60986,419.159,0.0912216,7.9877,10000,
32.3443,-3.54885,419.464,0.0903999,8.02572,10000,
32.8879,-3.62805,420.013,0.0924291,8.02934,10000,
33.4806,-3.35507,419.708,0.0917287,8.01947,10000,
34.073,-3.43672,419.128,0.0908851,7.9916,10000,
34.6158,-3.49522,419.464,0.0923205,7.99031,10000,
35.2077,-3.43774,419.724,0.0918885,8.01766,10000,
35.7993,-3.50212,419.754,0.093134,7.99697,10000,
36.3907,-3.35525,419.937,0.092911,8.01474,10000,
36.9818,-3.27537,420.013,0.0931215,8.01654,10000,
37.5234,-3.525,420.212,0.0939789,8.0155,10000,
38.114,-3.40797,420.578,0.0938868,8.04445,10000,
38.7043,-3.63236,420.38,0.0944695,8.01892,10000,
39.2944,-3.39752,420.532,0.0945308,8.02913,10000,
39.8351,-3.59576,420.609,0.0961811,8.00433,10000,
40.4247,-3.45478,420.593,0.0975699,7.97765,10000,
41.0141,-3.45053,420.364,0.0957611,7.99398,10000,
41.6032,-3.45647,420.868,0.0961671,8.02379,10000,
42.1922,-3.64354,420.532,0.0946541,8.02685,10000,
42.7318,-3.5727,420.212,0.0939465,8.01609,10000,
43.3693,-3.54971,420.303,0.0948775,8.00573,10000,
43.9085,-3.36585,421.097,0.0941577,8.07803,10000,
44.4966,-3.80359,420.441,0.0941498,8.02937,10000,
45.0844,-3.65633,420.364,0.0957385,7.99439,10000,
45.672,-3.47439,420.364,0.0955379,7.99809,10000,
46.2594,-3.43335,420.09,0.0948129,7.99105,10000,
46.8467,-3.55213,420.517,0.094518,8.02823,10000,
47.4337,-3.26387,420.303,0.0951011,8.00161,10000,
48.0205,-3.66722,420.425,0.0942872,8.02569,10000,
48.6071,-3.40392,420.883,0.0960438,8.0272,10000,
49.1936,-3.54488,420.7,0.0966165,8.00308,10000,
49.7798,-3.60411,420.563,0.0958707,8.00666,10000,
50.3659,-3.6026,421.631,0.0972916,8.05939,10000,
50.9518,-3.46404,420.685,0.0966335,8.00164,10000,
51.5375,-3.40402,420.975,0.0965754,8.02415,10000,
52.1231,-3.57611,420.532,0.096381,7.995,10000,
52.7085,-3.48507,420.67,0.097597,7.98278,10000,
53.2937,-3.68196,421.143,0.0956326,8.05404,10000,
53.8788,-3.55898,420.792,0.0965794,8.01053,10000,
54.4637,-3.8251,421.341,0.0965316,8.05206,10000,
55.0484,-3.41303,420.822,0.0976473,7.99311,10000,
55.6331,-3.59627,420.715,0.09701,7.99696,10000,
56.1688,-3.68001,420.792,0.0967508,8.00737,10000,
56.8019,-3.56931,421.265,0.0985609,8.0089,10000,
57.3861,-3.61538,421.341,0.0986822,8.01228,10000,
57.9701,-3.67891,420.807,0.0986466,7.97362,10000,
58.5541,-3.47618,421.249,0.0974869,8.02761,10000,
59.1379,-3.72874,421.143,0.0974014,8.0213,10000,
59.7216,-3.40222,421.509,0.0981225,8.03498,10000,
60.3052,-3.58886,422.241,0.0995669,8.06211,10000,
60.8886,-3.83441,422.028,0.0989877,8.05716,10000,
61.472,-3.3218,421.555,0.0976699,8.04674,10000,
62.0552,-3.49171,421.036,0.0991665,7.98091,10000,
62.6384,-3.56695,421.539,0.0984697,8.03081,10000,
63.2214,-3.40048,421.341,0.0987356,8.01129,10000,
63.8044,-3.59567,421.234,0.100154,7.97734,10000,
64.4358,-3.7336,421.539,0.0997596,8.00699,10000,
65.0185,-3.74818,421.829,0.100493,8.01474,10000,
65.6012,-3.46673,421.707,0.100955,7.99728,10000,
66.1838,-3.65022,421.951,0.100618,8.02137,10000,
66.7663,-3.61131,421.692,0.100625,8.00223,10000,
67.3488,-3.58887,422.134,0.100615,8.03486,10000,
67.9312,-3.5865,421.799,0.102581,7.97407,10000,
68.562,-3.45409,422.272,0.102186,8.01588,10000,
69.1443,-3.61867,422.379,0.101544,8.03553,10000,
69.7264,-3.4484,422.241,0.102506,8.00774,10000,
70.3086,-3.73412,422.485,0.101599,8.04234,10000,
70.8907,-3.52609,422.363,0.103343,8.00121,10000,
71.4727,-3.51055,422.043,0.103349,7.97776,10000,
72.0547,-3.43763,422.333,0.103049,8.0044,10000,
72.6851,-3.65567,422.699,0.103914,8.01512,10000,
73.2671,-3.37968,423.126,0.103724,8.0497,10000,
73.8489,-3.84818,423.203,0.103942,8.05122,10000,
74.4308,-3.46325,423.355,0.105121,8.04047,10000,
75.0126,-3.47836,423.111,0.105329,8.01891,10000,
