ProDataCSV

Title: Tue Apr 28 11:31:33 2026 202nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.6778degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,0.807739,537.079,0.52224,7.94826,10000,
20.4193,0.608462,536.789,0.521288,7.9425,10000,
20.7191,0.360734,536.942,0.52236,7.93511,10000,
21.0687,0.426331,537.018,0.522683,7.93528,10000,
21.518,0.307859,537.247,0.52314,7.94517,10000,
22.017,0.70223,537.247,0.523278,7.94264,10000,
22.5158,0.576453,536.911,0.524915,7.88613,10000,
23.0642,0.924395,537.72,0.525295,7.94333,10000,
23.6123,0.881693,537.354,0.525123,7.91746,10000,
24.1601,0.34674,538.254,0.526709,7.95971,10000,
24.7573,0.726443,538.391,0.527517,7.95574,10000,
25.3045,0.519742,538.071,0.528393,7.91449,10000,
25.8515,0.718522,538.498,0.528788,7.9409,10000,
26.3981,0.495716,538.849,0.530199,7.94263,10000,
26.9445,0.31184,538.818,0.529297,7.95675,10000,
27.4906,0.385031,539.078,0.532813,7.9128,10000,
28.086,0.303371,539.444,0.531952,7.9571,10000,
28.6316,0.498704,539.673,0.533859,7.94002,10000,
29.1768,0.443007,540.268,0.534589,7.97285,10000,
29.7714,0.502367,539.963,0.535466,7.93314,10000,
30.3161,0.746868,540.131,0.536753,7.92262,10000,
30.9101,0.569042,540.314,0.535906,7.95224,10000,
31.4543,0.626012,540.649,0.537577,7.94757,10000,
31.9983,0.533313,540.649,0.539233,7.91733,10000,
32.5914,0.322483,541.168,0.53922,7.95739,10000,
33.1843,1.32423,541.168,0.540302,7.93759,10000,
33.7768,0.69321,541.595,0.540207,7.97205,10000,
34.3198,0.716964,541.367,0.541841,7.92464,10000,
34.9118,1.11862,541.428,0.541241,7.94026,10000,
35.5036,0.995362,541.748,0.542843,7.93541,10000,
36.0458,1.14189,541.626,0.542634,7.92993,10000,
36.637,0.396222,542.404,0.544877,7.94804,10000,
37.228,0.984859,542.404,0.544498,7.95498,10000,
37.8187,1.20093,543.457,0.548693,7.95758,10000,
38.4092,1.14894,543.015,0.547844,7.93987,10000,
38.9994,1.08263,541.534,0.549822,7.79291,10000,
39.5402,0.334431,543.762,0.55083,7.94133,10000,
40.1299,0.846666,544.22,0.551611,7.96121,10000,
40.7194,0.948199,544.281,0.553487,7.93143,10000,
41.3087,1.01186,544.861,0.554905,7.94851,10000,
41.8486,1.09078,544.968,0.555147,7.95199,10000,
42.4375,0.55406,544.418,0.554746,7.91864,10000,
43.0261,1.28411,544.983,0.554917,7.95733,10000,
43.6144,0.961321,544.815,0.556016,7.92482,10000,
44.2026,0.579148,545.578,0.557467,7.95455,10000,
44.7905,1.29254,545.105,0.558184,7.90667,10000,
45.3782,1.08683,545.486,0.559044,7.91899,10000,
45.9658,1.59378,545.715,0.559536,7.9268,10000,
46.5531,1.19198,545.807,0.559654,7.93135,10000,
47.0913,1.04819,546.265,0.561156,7.93736,10000,
47.6782,0.74341,546.448,0.562564,7.92499,10000,
48.2649,1.58857,547.15,0.564272,7.94475,10000,
48.8515,1.28707,547.089,0.565024,7.92658,10000,
49.4867,1.10001,547.44,0.566203,7.93041,10000,
50.024,1.26149,548.096,0.567846,7.94761,10000,
50.61,1.12611,547.653,0.568547,7.90306,10000,
51.2447,0.905855,548.37,0.569357,7.93968,10000,
51.8303,0.743315,548.645,0.571062,7.92817,10000,
52.367,0.409399,548.782,0.57102,7.93874,10000,
52.9523,0.812715,549.271,0.571399,7.96661,10000,
53.5375,1.32429,549.469,0.572651,7.95778,10000,
54.1225,0.882787,549.606,0.575231,7.92035,10000,
54.7073,0.661192,550.003,0.575744,7.93898,10000,
55.2921,1.31838,549.866,0.576022,7.92422,10000,
55.9253,0.778825,550.293,0.577765,7.92249,10000,
56.5097,1.26414,550.491,0.577788,7.936,10000,
57.094,1.34297,551.056,0.579727,7.94013,10000,
57.6781,1.50643,551.834,0.581836,7.95581,10000,
58.2135,0.823662,551.865,0.582259,7.95019,10000,
58.846,0.414052,551.849,0.583476,7.92689,10000,
59.4298,0.879873,552.643,0.584905,7.95567,10000,
60.0134,0.551347,552.597,0.585737,7.93728,10000,
60.5969,1.10125,553.635,0.588749,7.95349,10000,
61.1803,0.796911,553.65,0.587696,7.97385,10000,
61.7636,0.84079,553.207,0.589311,7.91397,10000,
62.3468,0.599464,553.94,0.589669,7.95751,10000,
62.9299,0.224018,554.916,0.594027,7.94413,10000,
63.5615,0.879904,555.038,0.59446,7.94447,10000,
64.1444,0.433689,554.947,0.595119,7.92624,10000,
64.6786,0.255811,555.222,0.596758,7.91486,10000,
65.2613,0.603745,555.695,0.59809,7.92231,10000,
65.844,0.548778,556.885,0.599435,7.97736,10000,
