ProDataCSV

Title: Tue Apr 28 11:31:33 2026 54.5855C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,54.4637,-3.8251,421.341,0.0965316,8.05206,10000,
239,54.4637,-4.38668,421.341,0.100001,7.94399,10000,
238,54.4637,-4.84612,421.341,0.103189,7.84401,10000,
237,54.4637,-5.97424,425.354,0.107933,7.9517,10000,
236,54.4637,-6.73041,428.055,0.110752,7.94676,10000,
235,54.4637,-8.02504,432.037,0.119738,7.96319,10000,
234,54.5124,-9.0891,436.279,0.124943,7.91371,10000,
233,54.5124,-10.5969,439.621,0.127,7.98294,10000,
232,54.5124,-11.8443,442.505,0.134988,7.98489,10000,
231,54.5124,-13.2958,445.633,0.146572,7.94564,10000,
230,54.5124,-14.9806,448.547,0.154734,7.92283,10000,
229,54.5124,-16.069,452.53,0.16107,7.99875,10000,
228,54.5124,-17.6415,455.963,0.169775,7.9509,10000,
227,54.5611,-18.4259,459.381,0.177412,7.96552,10000,
226,54.5611,-19.1952,463.013,0.177731,8.00571,10000,
225,54.5611,-20.0768,466.171,0.187113,7.98583,10000,
224,54.5611,-20.4353,469.513,0.190358,7.97079,10000,
223,54.5611,-20.3873,473.328,0.195425,8.0018,10000,
222,54.5611,-20.2128,476.425,0.201972,7.97673,10000,
221,54.5611,-20.28,479.462,0.211028,7.94722,10000,
220,54.6099,-20.1951,483.322,0.216776,7.9807,10000,
219,54.6099,-19.6885,483.322,0.223886,7.73898,10000,
218,54.6099,-19.6534,489.548,0.228209,7.96139,10000,
217,54.6099,-19.1662,492.63,0.237726,7.93174,10000,
216,54.6099,-18.9248,495.682,0.246431,7.93838,10000,
215,54.6099,-19.142,498.749,0.254426,7.9263,10000,
214,54.6586,-18.6125,501.389,0.266344,7.94913,10000,
213,54.6586,-19.4544,503.677,0.278417,7.98996,10000,
212,54.6586,-19.673,505.92,0.291422,7.96784,10000,
211,54.6586,-20.0344,508.179,0.309069,7.99514,10000,
210,54.6586,-20.388,510.59,0.324712,7.97599,10000,
209,54.7073,-20.6107,513.55,0.346079,7.96528,10000,
208,54.7073,-19.6904,516.693,0.367733,7.95652,10000,
207,54.7073,-18.017,520.538,0.395881,7.94238,10000,
206,54.7073,-15.8043,524.597,0.422865,7.92548,10000,
205,54.7073,-12.1332,529.77,0.457693,7.92793,10000,
204,54.7073,-8.61905,535.767,0.49359,7.95724,10000,
203,54.7073,-4.12526,542.282,0.53424,7.91621,10000,
202,54.7073,0.661192,550.003,0.575744,7.93898,10000,
201,54.7561,6.2597,559.326,0.625907,7.90767,10000,
200,54.7561,13.7348,566.925,0.682216,7.94664,10000,
199,54.7561,19.9654,573.517,0.743385,7.94895,10000,
198,54.7561,26.0775,581.177,0.806644,7.95431,10000,
197,54.7561,31.2342,590.027,0.875915,7.9297,10000,
196,54.8048,35.0373,600.128,0.945918,7.91607,10000,
195,54.7561,38.1763,610.107,1.01249,7.93104,10000,
194,54.8048,39.8034,621.368,1.08418,7.94113,10000,
193,54.8048,40.932,629.776,1.15451,7.98037,10000,
192,54.8048,40.5794,636.337,1.22688,7.93243,10000,
191,54.8048,39.4946,644.989,1.30236,7.93524,10000,
190,54.8048,37.5521,655.258,1.38654,7.90691,10000,
