ProDataCSV

Title: Tue Apr 28 11:31:33 2026 232nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.4351degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,-12.5638,441.086,0.126619,7.96913,10000,
20.3693,-12.4813,441.208,0.125606,8.00249,10000,
20.5692,-12.3592,441.223,0.126296,7.99164,10000,
20.9189,-12.5976,440.887,0.126344,7.95024,10000,
21.3183,-12.6574,441.406,0.127467,7.99215,10000,
21.8175,-12.5304,441.147,0.126422,7.98012,10000,
22.3163,-12.4375,441.208,0.126011,7.99503,10000,
22.8648,-12.6692,440.948,0.126507,7.95462,10000,
23.413,-12.4825,439.697,0.126892,7.79679,10000,
23.9609,-12.3585,441.269,0.127135,7.98172,10000,
24.5085,-12.7693,441.147,0.127367,7.96277,10000,
25.0559,-12.5355,441.162,0.128463,7.94453,10000,
25.6029,-12.4829,441.177,0.128541,7.94492,10000,
26.1994,-12.6665,441.376,0.129017,7.96002,10000,
26.6962,-12.5611,441.483,0.1288,7.97681,10000,
27.292,-12.4183,441.345,0.127528,7.98368,10000,
27.838,-12.5534,441.208,0.128294,7.95311,10000,
28.3836,-12.4387,441.559,0.12835,7.99425,10000,
28.9786,-12.5685,440.491,0.128829,7.85729,10000,
29.5732,-12.585,441.162,0.128543,7.94306,10000,
30.0686,-12.6077,441.36,0.129999,7.94022,10000,
30.6627,-12.5367,441.36,0.129678,7.94608,10000,
31.2565,-12.4728,441.803,0.129361,8.00492,10000,
31.8005,-12.6235,441.711,0.130304,7.9766,10000,
32.3937,-12.2844,441.65,0.130527,7.96521,10000,
32.9373,-12.4718,441.605,0.131329,7.94505,10000,
33.53,-12.2942,441.422,0.130347,7.94115,10000,
34.1224,-12.4481,441.391,0.130774,7.9297,10000,
34.7145,-12.2411,441.727,0.130693,7.97128,10000,
35.257,-12.3367,441.025,0.131623,7.87056,10000,
35.8486,-12.3877,441.833,0.131146,7.97571,10000,
36.4399,-12.6271,441.757,0.132574,7.94046,10000,
37.031,-12.096,441.803,0.132266,7.95154,10000,
37.5726,-12.0344,441.956,0.133311,7.95056,10000,
38.1632,-12.4611,441.956,0.132903,7.95803,10000,
38.7535,-12.6728,442.398,0.133677,7.99636,10000,
39.3436,-12.5124,442.535,0.13578,7.97395,10000,
39.9334,-12.4853,442.398,0.135724,7.95875,10000,
40.4738,-12.5247,442.001,0.134316,7.93761,10000,
