ProDataCSV

Title: Tue Apr 28 11:31:33 2026 29.6228C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:31 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,29.4742,-3.4295,419.434,0.0891399,8.04675,10000,
239,29.4742,-4.17755,419.434,0.0935371,7.9218,10000,
238,29.5237,-4.97355,421.463,0.0980248,7.94673,10000,
237,29.4742,-5.71828,421.463,0.10137,7.79445,10000,
236,29.5237,-6.80093,426.102,0.103591,7.94233,10000,
235,29.5237,-8.08332,430.008,0.112905,7.95214,10000,
234,29.5237,-9.30827,434.296,0.115927,7.95022,10000,
233,29.5237,-10.9635,438.522,0.119825,7.97794,10000,
232,29.5732,-12.585,441.162,0.128543,7.94306,10000,
231,29.5732,-14.0068,444.595,0.139299,7.96112,10000,
230,29.5732,-16.0436,447.784,0.148563,7.95285,10000,
229,29.5732,-17.5733,451.37,0.155375,7.98311,10000,
228,29.5732,-18.8308,455.246,0.16417,7.98283,10000,
227,29.5732,-19.8226,458.328,0.172018,7.96444,10000,
226,29.5732,-20.6837,461.67,0.171628,7.99515,10000,
225,29.5732,-21.5644,464.798,0.182113,7.95661,10000,
224,29.6228,-21.7942,468.063,0.184227,7.96012,10000,
223,29.6228,-22.2755,471.634,0.190379,7.95587,10000,
222,29.6228,-22.0719,475.25,0.196263,7.98864,10000,
221,29.6228,-21.8673,478.348,0.204305,7.98515,10000,
220,29.6228,-21.4685,481.445,0.210742,7.95215,10000,
219,29.6228,-21.3176,485.001,0.219303,7.94226,10000,
218,29.6228,-21.036,488.159,0.222492,7.9691,10000,
217,29.6228,-20.5222,491.272,0.23043,7.973,10000,
216,29.6723,-20.3628,494.08,0.239678,7.95574,10000,
215,29.6723,-20.0167,497.04,0.246436,7.96197,10000,
214,29.6723,-20.4961,499.969,0.258375,7.91843,10000,
213,29.6723,-20.1328,502.365,0.269953,7.98565,10000,
212,29.6723,-20.6248,504.12,0.281545,7.93661,10000,
211,29.6723,-21.4773,505.203,0.296452,7.88432,10000,
210,29.7219,-20.9366,508.102,0.311264,7.94687,10000,
209,29.7219,-21.5508,510.849,0.330257,7.96746,10000,
208,29.7219,-20.9522,513.428,0.350703,7.93351,10000,
207,29.7219,-19.4642,516.724,0.374256,7.96437,10000,
206,29.7219,-16.7853,520.309,0.398452,7.97103,10000,
205,29.7219,-13.0874,524.155,0.429249,7.94942,10000,
204,29.7714,-9.41409,528.595,0.460386,7.96261,10000,
203,29.7714,-4.46406,533.493,0.49557,7.92757,10000,
202,29.7714,0.502367,539.963,0.535466,7.93314,10000,
201,29.7714,6.71801,547.348,0.579096,7.94165,10000,
200,29.7714,12.9747,556.442,0.632673,7.91486,10000,
199,29.7714,20.0996,564.758,0.690195,7.91422,10000,
198,29.7714,26.9696,571.426,0.75282,7.92235,10000,
197,29.7714,33.356,578.857,0.816571,7.9629,10000,
196,29.7714,38.078,586.746,0.883285,7.92206,10000,
195,29.8209,40.5788,593.674,0.944637,7.88834,10000,
194,29.8209,43.058,601.944,1.00906,7.9296,10000,
193,29.8209,43.8846,610.336,1.07125,7.92705,10000,
192,29.8209,43.7572,618.546,1.13234,7.91652,10000,
191,29.8209,43.1741,626.831,1.19545,7.91581,10000,
190,29.8705,40.9595,632.584,1.2639,7.92347,10000,
