ProDataCSV

Title: Tue Apr 28 11:31:33 2026 24.608C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:31 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,24.4588,-3.64508,418.655,0.0871316,8.02521,10000,
239,24.4588,-3.94601,419.266,0.0913417,7.94945,10000,
238,24.4588,-4.68927,421.097,0.095196,7.97178,10000,
237,24.4588,-5.76882,421.097,0.0987792,7.81474,10000,
236,24.4588,-6.7519,426.102,0.102101,7.96964,10000,
235,24.5085,-7.99656,429.977,0.112041,7.96591,10000,
234,24.5085,-9.17255,434.036,0.114243,7.96412,10000,
233,24.5085,-10.6684,438.385,0.118339,7.98797,10000,
232,24.5085,-12.7693,441.147,0.127367,7.96277,10000,
231,24.5085,-14.6922,444.321,0.138449,7.94524,10000,
230,24.5085,-15.7694,447.891,0.147168,7.99016,10000,
229,24.5583,-17.4982,449.631,0.154638,7.81452,10000,
228,24.5583,-18.8852,454.742,0.161607,7.9797,10000,
227,24.5583,-19.9672,458.054,0.169556,7.98332,10000,
226,24.5583,-21.0775,460.846,0.16968,7.95475,10000,
225,24.5583,-21.9521,464.508,0.179678,7.97553,10000,
224,24.5583,-22.0403,467.59,0.182367,7.95365,10000,
223,24.6081,-22.4312,471.466,0.188609,7.97449,10000,
222,24.6081,-22.6194,474.701,0.19433,7.98031,10000,
221,24.6081,-22.4781,477.264,0.203152,7.92244,10000,
220,24.6081,-21.9618,481.064,0.209111,7.95347,10000,
219,24.6081,-21.8018,484.695,0.21678,7.96638,10000,
218,24.6081,-20.9862,487.64,0.22034,7.97196,10000,
217,24.6081,-20.889,490.677,0.228857,7.96096,10000,
216,24.6081,-20.2642,493.439,0.237816,7.94692,10000,
215,24.6578,-20.7091,496.674,0.245257,7.95965,10000,
214,24.6578,-20.4171,499.619,0.256271,7.93455,10000,
213,24.6578,-20.4274,501.495,0.266774,7.93645,10000,
212,24.6578,-20.6531,503.708,0.277615,7.95923,10000,
211,24.6578,-21.7299,505.753,0.295116,7.97277,10000,
210,24.6578,-22.2409,507.874,0.309815,7.94759,10000,
209,24.7076,-21.7638,510.056,0.326327,7.9529,10000,
208,24.7076,-21.1806,512.97,0.345769,7.9758,10000,
207,24.7076,-19.3885,515.808,0.370104,7.94795,10000,
206,24.7076,-16.7746,518.997,0.394196,7.92196,10000,
205,24.7076,-13.135,523.178,0.423336,7.96757,10000,
204,24.7076,-9.32796,527.145,0.45506,7.93258,10000,
203,24.7076,-4.53771,532.15,0.487667,7.96023,10000,
202,24.7573,0.726443,538.391,0.527517,7.95574,10000,
201,24.7573,6.94886,545.731,0.571377,7.96504,10000,
200,24.7573,12.7987,553.986,0.62254,7.93438,10000,
199,24.7573,20.2931,563.705,0.681141,7.94957,10000,
198,24.7573,28.25,569.992,0.741559,7.96718,10000,
197,24.7573,33.5824,576.324,0.803485,7.94289,10000,
196,24.8071,38.4671,582.336,0.86724,7.80232,10000,
195,24.8071,40.7551,591.293,0.929313,7.96399,10000,
194,24.8071,42.8285,597.351,0.992996,7.85772,10000,
193,24.8071,43.8748,606.064,1.05511,7.90859,10000,
192,24.8071,43.5002,614.655,1.11583,7.95336,10000,
191,24.8071,42.772,623.093,1.17512,7.93615,10000,
190,24.8569,40.4688,628.906,1.23959,7.93992,10000,
