ProDataCSV

Title: Tue Apr 28 11:31:33 2026 82.7941C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,82.6729,-3.04716,424.393,0.110743,8.01133,10000,
239,82.6729,-3.26054,424.393,0.112846,7.92871,10000,
238,82.6729,-3.8872,426.376,0.117372,7.9432,10000,
237,82.6729,-4.85948,429.062,0.121005,7.96945,10000,
236,82.7214,-5.09157,432.114,0.124142,7.97615,10000,
235,82.7214,-5.69081,435.791,0.133394,7.95901,10000,
234,82.7214,-6.53174,439.056,0.13517,8.00014,10000,
233,82.7214,-7.3814,439.59,0.138694,7.76717,10000,
232,82.7214,-8.07124,444.244,0.146491,7.97655,10000,
231,82.7214,-8.65966,447.327,0.15552,7.97024,10000,
230,82.7214,-9.62392,450.058,0.162918,7.93463,10000,
229,82.7699,-10.3926,453.461,0.168685,7.95408,10000,
228,82.7699,-10.8261,457.657,0.178328,7.95893,10000,
227,82.7699,-11.3133,461.517,0.187024,7.98841,10000,
226,82.7699,-11.9817,464.264,0.186189,7.96294,10000,
225,82.7699,-12.2226,467.712,0.196659,7.94426,10000,
224,82.7699,-12.1625,469.116,0.201485,7.73656,10000,
223,82.8184,-12.7095,475.266,0.206649,7.95133,10000,
222,82.8184,-12.5117,478.775,0.213249,7.95233,10000,
221,82.8184,-12.4998,482.224,0.223145,7.9329,10000,
220,82.8184,-12.8702,486.221,0.229464,7.95836,10000,
219,82.8184,-12.4795,489.96,0.238224,7.94646,10000,
218,82.8184,-12.7557,493.866,0.244644,7.95471,10000,
217,82.8184,-12.3252,497.833,0.254304,7.97238,10000,
216,82.8184,-12.5302,501.053,0.265905,7.99432,10000,
215,82.8184,-12.4429,502.899,0.275093,7.98848,10000,
214,82.8669,-12.1269,504.608,0.289238,7.92097,10000,
213,82.8669,-12.8548,506.393,0.304375,7.83528,10000,
212,82.8669,-13.3056,510.269,0.319464,7.94438,10000,
211,82.8669,-13.8252,513,0.341837,7.9199,10000,
210,82.8669,-13.8581,516.663,0.360642,7.95277,10000,
209,82.9153,-14.9661,520.828,0.386538,7.95127,10000,
208,82.9153,-14.4679,525.665,0.414863,7.94699,10000,
207,82.9153,-13.859,531.708,0.448126,7.98939,10000,
206,82.9153,-12.9081,537.598,0.481849,7.95173,10000,
205,82.9153,-11.7547,545.425,0.524897,7.94363,10000,
204,82.9153,-9.77533,553.925,0.567076,7.96003,10000,
203,82.9153,-8.4601,563.065,0.61289,7.95053,10000,
202,82.9638,-5.22049,569.29,0.66467,7.96849,10000,
201,82.9638,-2.42907,576.508,0.722139,7.95812,10000,
200,82.9638,1.23897,584.885,0.78528,7.94986,10000,
199,82.9638,6.0466,594.36,0.853148,7.9241,10000,
198,82.9638,9.85643,606.216,0.924789,7.92899,10000,
197,82.9638,12.2722,619.873,1.00015,7.93175,10000,
196,82.9638,15.5828,630.569,1.07846,7.93217,10000,
195,83.0123,17.4562,639.572,1.15852,7.93262,10000,
194,83.0123,18.9389,649.46,1.24265,7.90041,10000,
193,83.0123,19.8162,661.591,1.32699,7.90156,10000,
192,83.0123,21.3694,676.056,1.41449,7.92015,10000,
191,83.0608,18.8149,692.245,1.51272,7.97071,10000,
190,83.0608,20.0903,705.902,1.62742,7.92069,10000,
