ProDataCSV

Title: Tue Apr 28 11:31:33 2026 83.376C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,83.2548,-2.91798,424.927,0.111115,8.04268,10000,
239,83.2548,-3.29105,424.927,0.113849,7.94817,10000,
238,83.2548,-3.61089,426.758,0.117802,7.96192,10000,
237,83.2548,-4.23162,428.848,0.123049,7.91749,10000,
236,83.2548,-4.94528,432.419,0.124923,7.98213,10000,
235,83.3033,-5.50748,435.974,0.132803,7.98169,10000,
234,83.3033,-6.21623,438.995,0.135711,7.98255,10000,
233,83.3033,-6.9344,440.109,0.138229,7.83796,10000,
232,83.3033,-7.30805,444.214,0.146068,7.98081,10000,
231,83.3033,-8.22588,447.51,0.156074,7.98024,10000,
230,83.3033,-8.71998,449.844,0.162851,7.91327,10000,
229,83.3033,-9.58498,454.178,0.169432,8.013,10000,
228,83.3033,-10.1749,457.993,0.178808,7.98243,10000,
227,83.3518,-10.6066,461.197,0.186807,7.96279,10000,
226,83.3518,-11.1438,464.432,0.185562,7.98943,10000,
225,83.3518,-11.3242,465.942,0.197277,7.78152,10000,
224,83.3518,-11.6907,471.832,0.20107,7.96743,10000,
223,83.3518,-12.1403,474.884,0.206722,7.91975,10000,
222,83.4003,-11.812,479.172,0.21419,7.96546,10000,
221,83.4003,-12.1989,483.505,0.22353,8.02061,10000,
220,83.4003,-11.6661,486.496,0.230295,7.96278,10000,
219,83.4003,-11.8042,490.906,0.239286,7.99228,10000,
218,83.4003,-11.396,494.446,0.24501,7.98678,10000,
217,83.4488,-11.8733,497.986,0.25472,7.97465,10000,
216,83.4488,-11.3985,500.763,0.265696,7.96169,10000,
215,83.4488,-11.9249,502.762,0.276791,7.9406,10000,
214,83.4488,-11.7058,505.432,0.290338,7.99793,10000,
213,83.4488,-11.9583,507.919,0.306275,7.97387,10000,
212,83.4972,-12.0468,510.651,0.321968,7.94011,10000,
211,83.4488,-12.8381,513.26,0.342931,7.92711,10000,
210,83.4488,-13.8183,515.671,0.362903,7.81235,10000,
209,83.4972,-13.7589,521.439,0.389406,7.95679,10000,
208,83.4972,-14.0489,526.215,0.417085,7.9557,10000,
207,83.4972,-13.7207,531.891,0.451633,7.94053,10000,
206,83.4972,-12.6737,538.208,0.485445,7.93424,10000,
205,83.4972,-11.9409,545.929,0.526613,7.94921,10000,
204,83.4972,-10.178,554.459,0.572133,7.90397,10000,
203,83.5457,-8.69629,564.117,0.619581,7.95969,10000,
202,83.5457,-6.04854,570.313,0.67102,7.9687,10000,
201,83.5457,-2.82146,577.698,0.727618,7.98059,10000,
200,83.5457,-0.203286,586.151,0.790813,7.96633,10000,
199,83.5457,3.95296,595.688,0.858881,7.9302,10000,
198,83.5457,7.64453,607.758,0.931161,7.92686,10000,
197,83.5942,10.498,621.658,1.00674,7.92873,10000,
196,83.5942,12.7606,632.034,1.08809,7.92528,10000,
195,83.5942,15.8578,640.823,1.16648,7.91499,10000,
194,83.5942,16.5572,650.894,1.25099,7.87797,10000,
193,83.5942,17.7018,663.681,1.33421,7.93537,10000,
192,83.6427,17.7846,678.467,1.42315,7.9286,10000,
191,83.6427,17.7298,693.451,1.52313,7.92148,10000,
190,83.6427,16.9801,708.374,1.63897,7.94854,10000,
