ProDataCSV

Title: Tue Apr 28 11:31:33 2026 200nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.6778degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,13.9139,552.628,0.616033,7.96025,10000,
20.4193,13.2105,552.063,0.615888,7.92386,10000,
20.7191,13.5794,552.002,0.616245,7.91313,10000,
21.0687,13.7093,552.887,0.616758,7.96488,10000,
21.518,14.0069,553.238,0.617917,7.9678,10000,
22.017,13.5402,552.963,0.616934,7.96692,10000,
22.5657,13.4364,553.665,0.619675,7.96491,10000,
23.114,13.4433,553.421,0.620332,7.93616,10000,
23.6123,13.5864,553.513,0.621411,7.92272,10000,
24.2099,13.5044,554.047,0.621539,7.95685,10000,
24.7573,12.7987,553.986,0.62254,7.93438,10000,
25.3045,13.0336,554.642,0.623789,7.95614,10000,
25.8515,13.3333,554.703,0.624656,7.94442,10000,
26.3981,13.479,555.176,0.624767,7.97445,10000,
26.9445,13.5998,555.145,0.62602,7.9494,10000,
27.5402,13.1754,555.588,0.626972,7.96183,10000,
28.086,13.0714,555.984,0.627814,7.97311,10000,
28.6316,13.5531,556.351,0.631982,7.92137,10000,
29.1768,13.3949,556.366,0.631668,7.92812,10000,
29.7714,12.9747,556.442,0.632673,7.91486,10000,
30.3161,13.3504,557.068,0.6345,7.9231,10000,
30.9101,13.4134,557.037,0.634302,7.92468,10000,
31.5038,12.958,557.739,0.635856,7.94275,10000,
32.0477,13.3192,557.602,0.636796,7.91652,10000,
32.6408,13.3701,558.182,0.638944,7.9155,10000,
33.1843,13.8765,558.472,0.639932,7.91649,10000,
33.7768,13.1524,558.563,0.639235,7.93519,10000,
34.3691,13.3697,558.441,0.639547,7.92151,10000,
34.9118,13.7341,558.945,0.641268,7.92302,10000,
35.5036,13.1231,558.365,0.640867,7.89248,10000,
36.095,14.0961,559.662,0.641387,7.96763,10000,
36.6863,13.3923,559.845,0.642152,7.96553,10000,
37.2772,14.4169,560.272,0.644522,7.94984,10000,
37.8187,13.4844,560.944,0.646333,7.96005,10000,
38.4092,13.5082,561.111,0.648005,7.94025,10000,
38.9994,14.1431,561.188,0.649448,7.91879,10000,
39.5402,13.5635,561.829,0.652292,7.90787,10000,
40.1791,13.5023,562.515,0.652397,7.95059,10000,
40.7194,13.8603,562.653,0.653551,7.94692,10000,
41.3087,13.1903,563.37,0.655058,8.01003,10000,
41.8977,13.2325,562.836,0.655631,7.93206,10000,
42.4865,13.3661,563.171,0.656336,7.9615,10000,
43.0261,13.2643,563.339,0.656614,7.97754,10000,
43.6144,13.2403,563.614,0.657504,7.99574,10000,
44.2026,13.5816,563.889,0.659622,7.99118,10000,
44.7905,13.342,563.858,0.659279,7.99367,10000,
45.3782,13.6665,563.599,0.661784,7.91543,10000,
45.9658,13.323,563.995,0.662836,7.94552,10000,
46.5531,13.7631,563.644,0.662161,7.91424,10000,
47.1402,13.1455,564.194,0.663206,7.96336,10000,
47.7271,13.3006,564.056,0.666213,7.8915,10000,
48.3138,13.4398,564.423,0.667178,7.91901,10000,
48.8515,12.8564,564.545,0.667668,7.92506,10000,
49.4867,13.4858,565.155,0.66984,7.96009,10000,
50.024,13.4859,565.384,0.672178,7.94517,10000,
50.6589,13.4041,565.399,0.672535,7.94049,10000,
51.2447,13.3218,565.887,0.673031,7.99064,10000,
51.8303,13.0071,565.72,0.675277,7.92918,10000,
52.4158,13.1324,566.086,0.676853,7.94448,10000,
53.0011,13.315,566.238,0.678583,7.93117,10000,
53.5862,13.1931,565.979,0.677153,7.92617,10000,
54.1712,12.7149,566.04,0.679645,7.88811,10000,
54.7561,13.7348,566.925,0.682216,7.94664,10000,
55.3408,13.0736,567.017,0.682052,7.9605,10000,
55.9253,13.6272,567.154,0.683707,7.94649,10000,
56.5097,12.3542,567.459,0.6852,7.95519,10000,
57.094,12.308,567.642,0.685706,7.96751,10000,
57.6781,12.7833,567.902,0.687732,7.96083,10000,
58.2621,12.9669,568.222,0.688791,7.97893,10000,
58.846,13.534,567.719,0.689682,7.90379,10000,
59.4298,12.8931,568.68,0.691817,7.97668,10000,
60.0134,13.1473,568.924,0.693711,7.9702,10000,
60.5969,12.0975,568.832,0.695292,7.93069,10000,
61.1803,12.4004,569.29,0.696248,7.96589,10000,
61.7636,12.3818,569.305,0.698199,7.93192,10000,
62.3468,12.6475,569.58,0.698685,7.95446,10000,
62.9299,12.4217,568.939,0.701382,7.8324,10000,
63.5615,12.532,569.992,0.702318,7.9349,10000,
64.1444,12.4066,570.343,0.705841,7.91026,10000,
64.7272,12.4895,569.595,0.705236,7.83709,10000,
65.3099,12.5523,570.526,0.7075,7.9006,10000,
65.8925,12.2557,571.365,0.709041,7.96631,10000,
66.4751,11.7132,571.198,0.7108,7.91544,10000,
67.1061,11.4169,571.732,0.711838,7.95577,10000,
67.64,11.4114,572.098,0.714157,7.95381,10000,
68.2223,11.8304,572.22,0.71565,7.93994,10000,
68.8531,11.8923,572.754,0.717618,7.96249,10000,
69.4354,11.2617,572.968,0.719399,7.95318,10000,
70.066,11.734,573.135,0.72104,7.94142,10000,
70.5996,10.7886,573.364,0.72293,7.93167,10000,
71.1817,10.8895,573.761,0.724965,7.93728,10000,
71.8122,10.703,574.02,0.72658,7.93563,10000,
72.3942,11.147,574.646,0.729428,7.9504,10000,
72.9761,10.8372,574.081,0.730518,7.87049,10000,
73.558,11.0334,575.089,0.732504,7.94108,10000,
74.1399,11.2004,575.302,0.73399,7.93647,10000,
74.7217,10.1029,575.836,0.736522,7.94629,10000,
75.3035,9.94436,576.096,0.739228,7.92396,10000,
75.9338,9.88037,577.011,0.741353,7.98014,10000,
76.4671,9.47887,576.965,0.743158,7.94233,10000,
77.0974,9.58555,577.454,0.746069,7.93932,10000,
77.6792,8.67371,578.369,0.749172,7.97598,10000,
78.2609,8.66968,578.537,0.751683,7.94698,10000,
78.8427,8.50963,579.117,0.75464,7.95132,10000,
79.4245,7.35707,579.651,0.758381,7.93634,10000,
80.0062,6.99618,580.521,0.762295,7.95101,10000,
80.588,6.26139,580.963,0.765679,7.93266,10000,
81.2183,4.90661,581.787,0.768824,7.95558,10000,
81.8001,4.39635,582.474,0.774203,7.9236,10000,
82.382,2.90758,583.572,0.779004,7.94088,10000,
82.9638,1.23897,584.885,0.78528,7.94986,10000,
83.5457,-0.203286,586.151,0.790813,7.96633,10000,
84.1762,-0.765739,587.204,0.796001,7.96794,10000,
84.7581,-2.13388,587.86,0.800754,7.94051,10000,
85.3402,-3.45346,589.172,0.806795,7.94777,10000,
85.9222,-4.23856,590.225,0.812336,7.93967,10000,
86.5043,-4.49521,591.08,0.816042,7.94676,10000,
87.135,-5.41373,592.01,0.82031,7.94947,10000,
87.7172,-5.84829,592.59,0.823751,7.93643,10000,
88.2995,-6.22775,593.17,0.826548,7.93486,10000,
88.8819,-6.82551,593.704,0.830137,7.91467,10000,
89.4643,-6.28952,594.589,0.832973,7.93742,10000,
90.0953,-6.81454,595.23,0.834731,7.95891,10000,
90.6778,-7.41019,595.23,0.83778,7.90323,10000,
