ProDataCSV

Title: Tue Apr 28 11:31:33 2026 59.8675C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,59.7216,-3.40222,421.509,0.0981225,8.03498,10000,
239,59.7702,-4.18934,422.089,0.10202,7.96146,10000,
238,59.7702,-4.90583,423.721,0.108848,7.91178,10000,
237,59.7702,-5.59199,426.498,0.111603,7.96476,10000,
236,59.7702,-6.80268,428.833,0.113223,7.95489,10000,
235,59.7702,-7.96638,432.892,0.122979,7.9605,10000,
234,59.7702,-9.01484,436.951,0.125425,7.9478,10000,
233,59.7702,-10.5569,439.941,0.128627,7.99252,10000,
232,59.7702,-11.9037,442.978,0.138344,7.97895,10000,
231,59.8189,-13.2934,444.656,0.148031,7.80949,10000,
230,59.8189,-14.6749,449.31,0.157246,7.95885,10000,
229,59.8189,-15.624,452.545,0.162844,7.96772,10000,
228,59.8189,-17.3805,456.741,0.17216,7.98336,10000,
227,59.8189,-17.9743,459.854,0.179839,7.96553,10000,
226,59.8189,-18.7264,462.433,0.179841,7.91444,10000,
225,59.8189,-19.4934,466.354,0.190164,7.94585,10000,
224,59.8675,-20.036,469.666,0.192986,7.9355,10000,
223,59.8675,-19.7255,473.831,0.198328,7.9892,10000,
222,59.8675,-19.71,476.685,0.205047,7.9407,10000,
221,59.8675,-19.9483,480.576,0.213942,7.97826,10000,
220,59.8675,-19.4792,484.146,0.218901,8.00216,10000,
219,59.8675,-19.0203,486.496,0.225787,7.93094,10000,
218,59.9161,-18.8834,490.128,0.230787,7.95432,10000,
217,59.8675,-18.6033,494.003,0.2399,7.98427,10000,
216,59.9161,-18.6475,494.003,0.249849,7.76661,10000,
215,59.9161,-18.9355,499.908,0.257205,7.94954,10000,
214,59.9161,-18.8921,501.785,0.269332,7.94365,10000,
213,59.9161,-19.0254,503.662,0.281861,7.92501,10000,
212,59.9161,-19.4419,506.744,0.29348,8.02567,10000,
211,59.9161,-19.0739,508.194,0.313167,7.92177,10000,
210,59.9648,-19.8406,511.703,0.330394,7.99228,10000,
209,59.9648,-20.0829,514.313,0.351239,7.95017,10000,
208,59.9648,-19.067,517.853,0.374592,7.94653,10000,
207,59.9648,-18.3655,521.729,0.402979,7.92562,10000,
206,59.9648,-15.5373,526.81,0.429918,7.9959,10000,
205,60.0134,-12.1491,531.586,0.465279,7.94396,10000,
204,59.9648,-8.74916,537.125,0.501196,7.92715,10000,
203,60.0134,-4.12112,544.281,0.541543,7.93271,10000,
202,60.0134,0.551347,552.597,0.585737,7.93728,10000,
201,60.0134,6.78947,562.912,0.636925,7.96257,10000,
200,60.0134,13.1473,568.924,0.693711,7.9702,10000,
199,60.062,18.3889,575.394,0.75599,7.91868,10000,
198,60.062,25.3995,583.908,0.822268,7.93141,10000,
197,60.062,31.162,591.873,0.890826,7.81921,10000,
196,60.062,34.014,604.172,0.962285,7.93116,10000,
195,60.062,38.0443,615.158,1.0314,7.94136,10000,
194,60.062,39.6285,626.251,1.10447,7.96158,10000,
193,60.062,39.4878,632.996,1.17667,7.9463,10000,
192,60.1107,39.7429,640.839,1.2501,7.97792,10000,
191,60.1107,38.961,649.841,1.32972,7.889,10000,
190,60.1107,36.0177,662.628,1.41853,7.92914,10000,
