ProDataCSV

Title: Tue Apr 28 11:31:33 2026 27.9124C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:31 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,27.7883,-3.49593,419.083,0.0894151,8.01526,10000,
239,27.7883,-4.06534,419.083,0.0919807,7.92415,10000,
238,27.838,-4.75304,421.021,0.0964606,7.94302,10000,
237,27.838,-5.87612,422.989,0.101137,7.90784,10000,
236,27.838,-6.61877,426.025,0.102425,7.95835,10000,
235,27.838,-8.11263,429.749,0.112879,7.93507,10000,
234,27.838,-9.23085,434.158,0.114573,7.96606,10000,
233,27.838,-10.8646,438.217,0.119303,7.94916,10000,
232,27.838,-12.5534,441.208,0.128294,7.95311,10000,
231,27.838,-14.2246,444.534,0.138186,7.97456,10000,
230,27.838,-15.9252,447.784,0.148153,7.96036,10000,
229,27.838,-17.1454,451.447,0.155218,7.99398,10000,
228,27.8876,-18.57,455.093,0.163823,7.97403,10000,
227,27.8876,-19.813,458.298,0.170622,7.98715,10000,
226,27.8876,-21.2061,460.892,0.170715,7.94004,10000,
225,27.8876,-21.6274,464.508,0.180434,7.96164,10000,
224,27.8876,-22.0478,467.926,0.183329,7.96483,10000,
223,27.8876,-22.5807,471.375,0.189051,7.95881,10000,
222,27.9372,-22.2204,474.289,0.194767,7.93934,10000,
221,27.9372,-22.0534,477.921,0.203877,7.95997,10000,
220,27.9372,-21.9545,481.476,0.210125,7.96575,10000,
219,27.9372,-21.5101,484.665,0.216984,7.96041,10000,
218,27.9372,-21.0496,487.427,0.221957,7.92727,10000,
217,27.9372,-20.9603,490.738,0.229405,7.95513,10000,
216,27.9868,-20.3793,493.637,0.238191,7.95337,10000,
215,27.9868,-20.3864,496.689,0.245678,7.95295,10000,
214,27.9868,-20.1975,499.924,0.257259,7.9359,10000,
213,27.9868,-20.7857,502.304,0.268681,8.00153,10000,
212,27.9868,-20.7503,504.303,0.281417,7.96078,10000,
211,27.9868,-21.0574,506.332,0.297707,7.99269,10000,
210,27.9868,-21.879,508.347,0.311348,7.97282,10000,
209,28.0364,-21.652,510.666,0.328818,7.97394,10000,
208,28.0364,-20.9268,513.031,0.348873,7.92539,10000,
207,28.0364,-19.1611,516.495,0.372616,7.97141,10000,
206,28.0364,-16.4821,520.142,0.39671,7.98684,10000,
205,28.0364,-13.3002,523.788,0.426339,7.96903,10000,
204,28.0364,-9.4377,527.969,0.458406,7.94405,10000,
203,28.0364,-4.56777,532.883,0.493285,7.91872,10000,
202,28.086,0.303371,539.444,0.531952,7.9571,10000,
201,28.086,6.79679,547.18,0.578595,7.93868,10000,
200,28.086,13.0714,555.984,0.627814,7.97311,10000,
199,28.086,20.4513,563.049,0.685961,7.78087,10000,
198,28.086,27.5422,571.075,0.748289,7.96609,10000,
197,28.086,33.6824,578.201,0.8137,7.94903,10000,
196,28.1356,38.1467,585.938,0.877982,7.94462,10000,
195,28.1356,40.8216,592.636,0.940999,7.86658,10000,
194,28.1356,43.2837,600.8,1.00431,7.92688,10000,
193,28.1356,43.6625,608.658,1.06461,7.9268,10000,
192,28.1356,44.4036,616.623,1.1261,7.90073,10000,
191,28.1852,42.4924,625.687,1.18736,7.9213,10000,
190,28.1852,41.3397,631.165,1.25584,7.90838,10000,
