ProDataCSV

Title: Tue Apr 28 11:31:33 2026 21.8923C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:31 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,21.7676,-3.18682,419.174,0.087324,8.06086,10000,
239,21.7676,-3.92358,419.174,0.0910737,7.94754,10000,
238,21.7676,-4.67935,419.174,0.0957726,7.82026,10000,
237,21.7676,-5.65139,423.004,0.0993265,7.94198,10000,
236,21.7676,-6.72761,426.086,0.102148,7.9677,10000,
235,21.7676,-8.17362,429.733,0.110427,7.97894,10000,
234,21.7676,-9.26553,433.502,0.114052,7.93261,10000,
233,21.8175,-10.8938,438.293,0.117728,7.98766,10000,
232,21.8175,-12.5304,441.147,0.126422,7.98012,10000,
231,21.8175,-14.3448,444.199,0.137487,7.94884,10000,
230,21.8175,-16.0814,447.311,0.146569,7.93754,10000,
229,21.8175,-17.4444,450.699,0.154108,7.93606,10000,
228,21.8175,-18.6988,454.544,0.162231,7.94841,10000,
227,21.8175,-20.0155,457.733,0.168513,7.97163,10000,
226,21.8175,-21.125,460.892,0.169646,7.95961,10000,
225,21.8674,-21.936,464.417,0.179582,7.96912,10000,
224,21.8674,-22.3921,467.56,0.181845,7.96059,10000,
223,21.8674,-22.5638,470.871,0.187603,7.94367,10000,
222,21.8175,-22.7414,474.335,0.193879,7.95927,10000,
221,21.8674,-22.31,478.043,0.202336,7.99773,10000,
220,21.8674,-22.2643,481.094,0.207272,7.98952,10000,
219,21.8674,-21.7673,484.039,0.215059,7.95017,10000,
218,21.9173,-21.0156,487.549,0.21976,7.97612,10000,
217,21.8674,-20.9559,490.433,0.228396,7.9526,10000,
216,21.9173,-20.9918,493.21,0.237355,7.93998,10000,
215,21.9173,-20.4587,496.323,0.243545,7.96805,10000,
214,21.9173,-20.579,499.512,0.255675,7.93863,10000,
213,21.9173,-20.4828,501.907,0.265749,8.00641,10000,
212,21.9173,-21.0122,503.693,0.27768,7.95621,10000,
211,21.9671,-21.7522,505.615,0.296397,7.9333,10000,
210,21.9173,-21.5793,507.782,0.307915,7.97204,10000,
209,21.9671,-21.6602,510.162,0.326491,7.9616,10000,
208,21.9671,-20.9259,512.436,0.345273,7.9284,10000,
207,21.9671,-19.4719,515.701,0.367761,7.98005,10000,
206,21.9671,-16.0967,518.982,0.392093,7.95894,10000,
205,21.9671,-13.7453,522.858,0.422059,7.96115,10000,
204,22.017,-9.78363,526.428,0.452187,7.92135,10000,
203,21.9671,-5.22225,531.54,0.484051,7.97502,10000,
202,22.017,0.70223,537.247,0.523278,7.94264,10000,
201,22.017,6.47233,544.266,0.567534,7.92706,10000,
200,22.017,13.5402,552.963,0.616934,7.96692,10000,
199,22.017,20.1685,562.378,0.674061,7.91959,10000,
198,22.017,27.6135,568.344,0.735362,7.89141,10000,
197,22.017,32.8763,574.936,0.797608,7.90464,10000,
196,22.017,38.0847,583.023,0.860646,7.98775,10000,
195,22.0669,41.4531,589.6,0.923013,7.93044,10000,
194,22.0669,44.0895,596.71,0.985699,7.93826,10000,
193,22.0669,44.3536,604.279,1.04604,7.93954,10000,
192,22.0669,44.4042,611.923,1.1052,7.95611,10000,
191,22.0669,43.6316,619.644,1.16435,7.90751,10000,
190,22.0669,41.4078,627.289,1.22773,7.9609,10000,
