ProDataCSV

Title: Tue Apr 28 11:31:33 2026 34.1964C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:31 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,34.073,-3.43672,419.128,0.0908851,7.9916,10000,
239,34.073,-4.15775,419.128,0.0951157,7.87053,10000,
238,34.073,-4.85398,421.585,0.0994644,7.92931,10000,
237,34.073,-5.68047,421.585,0.102895,7.77583,10000,
236,34.073,-6.65637,427.261,0.105944,7.98005,10000,
235,34.1224,-8.15066,430.588,0.114777,7.957,10000,
234,34.1224,-9.21604,431.915,0.117521,7.76629,10000,
233,34.1224,-10.8507,438.705,0.121944,7.96198,10000,
232,34.1224,-12.4481,441.391,0.130774,7.9297,10000,
231,34.073,-13.8529,443.176,0.140367,7.77964,10000,
230,34.1224,-16.0853,448.334,0.150626,7.97491,10000,
229,34.1224,-17.3682,451.752,0.157919,7.97613,10000,
228,34.1717,-18.3964,455.2,0.164671,7.96909,10000,
227,34.1717,-19.7362,458.45,0.172734,7.96297,10000,
226,34.1717,-20.5225,461.685,0.172563,7.97935,10000,
225,34.1717,-21.1039,465.103,0.183179,7.96408,10000,
224,34.1717,-21.6602,468.613,0.187389,7.94902,10000,
223,34.1717,-21.8105,472.412,0.191791,7.9939,10000,
222,34.1717,-22.0488,475.357,0.197532,7.97382,10000,
221,34.2211,-21.878,478.439,0.207021,7.94238,10000,
220,34.2211,-21.5029,482.239,0.2122,7.98459,10000,
219,34.2211,-20.9644,485.443,0.219514,7.97033,10000,
218,34.2211,-20.5612,488.647,0.223824,7.97897,10000,
217,34.2211,-20.1912,491.776,0.232399,7.9713,10000,
216,34.2211,-20.1575,494.385,0.241161,7.94894,10000,
215,34.2704,-19.7218,497.208,0.24809,7.94262,10000,
214,34.2704,-19.7635,500.183,0.259349,7.92578,10000,
213,34.2704,-20.0309,502.289,0.270537,7.96553,10000,
212,34.2704,-20.4095,504.517,0.283299,7.95171,10000,
211,34.2704,-20.6885,506.241,0.298768,7.96257,10000,
210,34.2704,-21.166,508.606,0.314021,7.9529,10000,
209,34.2704,-21.3195,511.581,0.332724,8.00142,10000,
208,34.2704,-20.5279,513.916,0.352886,7.9445,10000,
207,34.3198,-19.0365,517.395,0.378175,7.95971,10000,
206,34.3198,-16.1783,520.798,0.401598,7.96016,10000,
205,34.3198,-13.2922,524.628,0.433569,7.9137,10000,
204,34.3198,-9.07363,529.755,0.46601,7.96021,10000,
203,34.3198,-4.68968,534.546,0.500937,7.91609,10000,
202,34.3198,0.716964,541.367,0.541841,7.92464,10000,
201,34.3691,6.6649,549.576,0.586867,7.95902,10000,
200,34.3691,13.3697,558.441,0.639547,7.92151,10000,
199,34.3691,20.4073,565.659,0.698165,7.87833,10000,
198,34.3691,27.1865,572.952,0.760808,7.94412,10000,
197,34.3691,32.7742,579.803,0.824339,7.91559,10000,
196,34.3691,37.3174,588.47,0.890646,7.94373,10000,
195,34.4185,40.405,596.466,0.954503,7.94102,10000,
194,34.4185,41.9443,604.721,1.02101,7.92453,10000,
193,34.4185,42.8721,613.602,1.08409,7.92382,10000,
192,34.4185,43.5875,622.803,1.14691,7.93022,10000,
191,34.4185,42.5521,629.684,1.21205,7.95698,10000,
190,34.4678,40.5257,635.986,1.28298,7.95094,10000,
