ProDataCSV

Title: Tue Apr 28 11:31:33 2026 198nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.6778degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,27.2549,567.871,0.731712,7.90292,10000,
20.4193,27.6458,568.161,0.732209,7.9276,10000,
20.7191,27.7915,567.993,0.731177,7.9269,10000,
21.1186,26.6397,568.497,0.733557,7.94196,10000,
21.5679,27.9091,568.71,0.733813,7.96204,10000,
22.017,27.6135,568.344,0.735362,7.89141,10000,
22.5657,26.803,568.558,0.73698,7.88662,10000,
23.114,27.4623,568.802,0.737455,7.90605,10000,
23.6621,27.888,569.183,0.738158,7.93704,10000,
24.2099,27.7217,569.229,0.739853,7.91135,10000,
24.7573,28.25,569.992,0.741559,7.96718,10000,
25.3045,26.8523,569.916,0.742349,7.94403,10000,
25.8515,27.8618,569.397,0.742667,7.87932,10000,
26.4478,27.3573,570.374,0.744875,7.94967,10000,
26.9445,27.4972,570.221,0.745444,7.92206,10000,
27.5402,28.4099,570.694,0.746396,7.95796,10000,
28.086,27.5422,571.075,0.748289,7.96609,10000,
28.6316,27.9344,571.259,0.750149,7.95249,10000,
29.2264,27.0871,571.136,0.750379,7.93466,10000,
29.7714,26.9696,571.426,0.75282,7.92235,10000,
30.3656,27.2196,571.487,0.753315,7.92009,10000,
30.9101,27.185,572.327,0.75628,7.95853,10000,
31.5038,27.5859,572.021,0.756549,7.92004,10000,
32.0477,27.2663,572.311,0.757116,7.94156,10000,
32.6408,27.0101,572.525,0.757037,7.96646,10000,
33.1843,26.7405,572.769,0.758831,7.96033,10000,
33.7768,27.5994,572.632,0.759486,7.93333,10000,
34.3691,27.1865,572.952,0.760808,7.94412,10000,
34.9611,27.7104,573.166,0.762038,7.94485,10000,
35.5529,27.5972,572.51,0.763597,7.84539,10000,
36.095,26.5867,573.288,0.762751,7.94505,10000,
36.6863,27.4481,573.486,0.764149,7.94094,10000,
37.2772,27.478,573.914,0.766681,7.94068,10000,
