ProDataCSV

Title: Tue Apr 28 11:31:33 2026 51.6595C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:31 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,51.5375,-3.40402,420.975,0.0965754,8.02415,10000,
239,51.5375,-4.26997,420.975,0.100432,7.90941,10000,
238,51.5375,-4.75082,420.975,0.10518,7.78185,10000,
237,51.5375,-5.73448,425.797,0.10797,7.98221,10000,
236,51.5375,-6.87381,428.452,0.110974,7.96997,10000,
235,51.5375,-8.08858,428.955,0.120693,7.74082,10000,
234,51.5375,-9.23647,436.386,0.12286,7.95861,10000,
233,51.5863,-10.7288,439.484,0.127066,7.96476,10000,
232,51.5863,-11.8229,440.964,0.136536,7.77483,10000,
231,51.5863,-13.3413,445.816,0.146533,7.96694,10000,
230,51.5863,-15.0238,447.357,0.155628,7.7786,10000,
229,51.5863,-16.5095,452.484,0.16241,7.9694,10000,
228,51.5863,-17.4201,453.964,0.169958,7.75134,10000,
227,51.6351,-18.4654,459.244,0.177061,7.95899,10000,
226,51.6351,-19.4702,462.494,0.177743,7.95831,10000,
225,51.6351,-20.4259,466.202,0.187114,7.98848,10000,
224,51.6351,-20.7872,469.162,0.189798,7.95144,10000,
223,51.6351,-20.5476,472.61,0.195989,7.93314,10000,
222,51.6351,-20.6514,476.715,0.201685,8.00481,10000,
221,51.6351,-20.5651,479.599,0.211362,7.95155,10000,
220,51.6351,-20.6328,483.719,0.216702,8.0113,10000,
219,51.6839,-19.6321,486.74,0.223648,7.98755,10000,
218,51.6839,-19.3221,489.12,0.228854,7.91991,10000,
217,51.6839,-19.8533,492.828,0.237608,7.94728,10000,
216,51.6839,-19.3629,496.521,0.246969,7.98369,10000,
215,51.6839,-19.1044,499.176,0.255105,7.94123,10000,
214,51.7327,-19.3869,500.671,0.264846,7.88705,10000,
213,51.7327,-19.5176,503.693,0.277475,8.00915,10000,
212,51.7327,-19.2164,505.905,0.291415,7.96619,10000,
211,51.7327,-20.1415,508.011,0.309089,7.97578,10000,
210,51.7327,-20.7439,510.59,0.324857,7.97333,10000,
209,51.7327,-20.348,513.687,0.343899,8.01983,10000,
208,51.7327,-19.8777,516.296,0.367022,7.92963,10000,
207,51.7327,-18.1057,520.462,0.394486,7.96061,10000,
206,51.7815,-16.1809,524.414,0.421005,7.94277,10000,
205,51.7815,-12.5041,529.327,0.454391,7.95012,10000,
204,51.7815,-8.31871,534.866,0.489688,7.9555,10000,
203,51.7815,-3.97597,541.733,0.528703,7.97576,10000,
202,51.8303,0.743315,548.645,0.571062,7.92817,10000,
201,51.7815,6.83623,558.151,0.619441,7.94888,10000,
200,51.8303,13.0071,565.72,0.675277,7.92918,10000,
199,51.8303,19.8674,572.464,0.736295,7.96407,10000,
198,51.8303,26.2236,578.11,0.800048,7.77091,10000,
197,51.8303,31.5173,588.806,0.868463,7.95757,10000,
196,51.8303,36.1406,598.343,0.938368,7.91128,10000,
195,51.8303,38.8073,608.353,1.00502,7.94005,10000,
194,51.8303,40.6538,619.11,1.07584,7.94447,10000,
193,51.8791,41.2502,628.006,1.14568,7.93012,10000,
192,51.8791,40.9981,634.338,1.21433,7.94395,10000,
191,51.8791,39.7885,642.41,1.28876,7.9317,10000,
190,51.8791,37.4215,652.435,1.37179,7.93112,10000,
