ProDataCSV

Title: Tue Apr 28 11:31:33 2026 76.9277C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,76.758,-3.44176,423.813,0.106361,8.05065,10000,
239,76.8065,-4.32873,423.813,0.108856,7.96042,10000,
238,76.8065,-4.61885,425.735,0.113787,7.96397,10000,
237,76.8065,-5.51988,428.299,0.118622,7.96084,10000,
236,76.8065,-6.34345,428.299,0.121004,7.77777,10000,
235,76.8065,-7.59276,434.555,0.12947,7.95074,10000,
234,76.8065,-8.36294,438.293,0.132613,7.95154,10000,
233,76.8065,-9.42956,440.964,0.135974,7.98216,10000,
232,76.8065,-10.698,443.542,0.144187,7.93769,10000,
231,76.855,-11.8136,445.221,0.154008,7.76519,10000,
230,76.855,-12.7498,450.348,0.16121,7.99667,10000,
229,76.855,-13.7259,453.262,0.168458,7.93813,10000,
228,76.855,-14.6034,457.565,0.177364,7.96778,10000,
227,76.855,-15.8645,460.968,0.185,7.97476,10000,
226,76.855,-15.7479,463.913,0.185919,7.93655,10000,
225,76.9035,-16.5649,467.59,0.195347,7.95781,10000,
224,76.9035,-16.9176,471.344,0.198819,7.96844,10000,
223,76.9035,-17.2183,474.93,0.204012,7.97297,10000,
222,76.9035,-17.2023,478.256,0.210786,7.95758,10000,
221,76.9035,-16.9549,481.674,0.219666,7.95573,10000,
220,76.9035,-16.888,484.863,0.225331,7.93636,10000,
219,76.952,-16.6103,489.182,0.233278,7.98307,10000,
218,76.952,-16.4823,492.218,0.238811,7.95049,10000,
217,76.952,-16.471,495.453,0.248351,7.9258,10000,
216,76.952,-16.2603,498.978,0.258343,7.93453,10000,
215,76.952,-15.7547,501.053,0.267571,7.89858,10000,
214,76.952,-15.8616,503.281,0.280439,7.92318,10000,
213,77.0004,-16.4087,506.042,0.295186,7.96206,10000,
212,77.0004,-16.9536,508.331,0.309724,7.90821,10000,
211,77.0004,-17.5177,511.383,0.330061,7.96326,10000,
210,77.0004,-18.083,514.526,0.34862,7.95537,10000,
209,77.0004,-18.216,518.494,0.37314,7.97064,10000,
208,77.0489,-17.6016,522.324,0.397734,7.95337,10000,
207,77.0489,-16.1766,527.222,0.430074,7.93189,10000,
206,77.0489,-14.3074,533.035,0.460942,7.96358,10000,
205,77.0489,-11.406,539.047,0.498659,7.93965,10000,
204,77.0489,-8.76783,546.28,0.539462,7.92562,10000,
203,77.0489,-4.97126,555.023,0.582628,7.94266,10000,
202,77.0974,-0.930318,564.102,0.632468,7.93925,10000,
201,77.0974,4.02461,570.007,0.685207,7.92832,10000,
200,77.0974,9.58555,577.454,0.746069,7.93932,10000,
199,77.0974,14.4419,585.648,0.811644,7.9137,10000,
198,77.0974,19.6016,596.313,0.880444,7.96266,10000,
197,77.0974,25.1844,607.742,0.953707,7.93377,10000,
196,77.0974,28.2009,620.987,1.02758,7.92562,10000,
195,77.0974,30.2782,630.493,1.10317,7.94935,10000,
194,77.1459,30.8046,638.87,1.18288,7.96212,10000,
193,77.1459,31.9748,648.041,1.26241,7.91475,10000,
192,77.1459,33.4643,659.897,1.34685,7.93798,10000,
191,77.1459,32.0044,675.034,1.43861,7.91045,10000,
190,77.1459,30.3759,692.261,1.54615,7.94034,10000,
