ProDataCSV

Title: Tue Apr 28 11:31:33 2026 31.8746C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:31 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,31.7511,-3.60986,419.159,0.0912216,7.9877,10000,
239,31.7511,-4.23267,419.159,0.0941789,7.88979,10000,
238,31.7511,-5.04252,421.616,0.0978722,7.96066,10000,
237,31.8005,-5.83368,424.026,0.101914,7.96784,10000,
236,31.8005,-7.13815,426.437,0.105082,7.9385,10000,
235,31.8005,-7.94875,430.511,0.114266,7.96122,10000,
234,31.8005,-9.4028,434.845,0.117558,7.95616,10000,
233,31.8005,-11.1036,439.041,0.121342,8.01505,10000,
232,31.8005,-12.6235,441.711,0.130304,7.9766,10000,
231,31.8005,-14.2373,444.901,0.141854,7.94914,10000,
230,31.85,-15.77,446.564,0.150513,7.78443,10000,
229,31.8005,-17.0852,452.057,0.158047,8.00549,10000,
228,31.85,-18.498,455.322,0.16504,7.97443,10000,
227,31.85,-19.5926,458.115,0.171707,7.94971,10000,
226,31.85,-20.3518,461.639,0.173147,7.96444,10000,
225,31.85,-21.3385,465.012,0.183153,7.95647,10000,
224,31.85,-21.9406,468.491,0.18586,7.96665,10000,
223,31.85,-22.0786,472.183,0.190537,7.99819,10000,
222,31.8994,-22.0203,474.625,0.197341,7.91912,10000,
221,31.8994,-21.8727,478.104,0.205873,7.93756,10000,
220,31.8994,-21.6229,482.132,0.211509,7.98934,10000,
219,31.8994,-21.0826,485.275,0.219614,7.95639,10000,
218,31.8994,-21.0179,487.656,0.223113,7.92229,10000,
217,31.8994,-20.3253,491.867,0.231447,7.99506,10000,
216,31.8994,-20.6696,491.867,0.239724,7.8071,10000,
215,31.9488,-20.33,496.704,0.24782,7.91481,10000,
214,31.9488,-20.1799,500.717,0.258711,8.00506,10000,
213,31.9488,-19.9214,502.167,0.270098,7.95856,10000,
212,31.9488,-20.7728,504.608,0.282225,7.98229,10000,
211,31.9488,-20.8907,506.149,0.298336,7.95989,10000,
210,31.9488,-21.4148,507.797,0.313427,7.87321,10000,
209,31.9983,-21.4595,511.017,0.332076,7.9523,10000,
208,31.9488,-20.7644,513.748,0.351695,7.94882,10000,
207,31.9983,-18.9429,516.983,0.376345,7.95211,10000,
206,31.9983,-16.6667,520.798,0.401051,7.97019,10000,
205,31.9983,-13.4602,524.612,0.431148,7.95653,10000,
204,31.9983,-9.8734,529.068,0.463735,7.94245,10000,
203,31.9983,-4.50928,534.805,0.498071,7.9898,10000,
202,31.9983,0.533313,540.649,0.539233,7.91733,10000,
201,32.0477,7.01494,548.508,0.583484,7.94482,10000,
200,32.0477,13.3192,557.602,0.636796,7.91652,10000,
199,32.0477,20.2395,565.72,0.694494,7.9526,10000,
198,32.0477,27.2663,572.311,0.757116,7.94156,10000,
197,32.0477,33.1493,579.041,0.820978,7.90081,10000,
196,32.0972,37.4557,587.448,0.887332,7.91208,10000,
195,32.0972,40.6426,595.856,0.950547,7.96298,10000,
194,32.0972,42.7886,603.317,1.01625,7.90458,10000,
193,32.0972,43.281,612.701,1.07829,7.96687,10000,
192,32.0972,44.1723,621.14,1.14055,7.93814,10000,
191,32.0972,42.5479,628.052,1.20447,7.90035,10000,
190,32.1466,40.6874,634.262,1.2759,7.89214,10000,
