ProDataCSV

Title: Tue Apr 28 11:31:33 2026 79.2548C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,79.1336,-3.30648,423.843,0.107817,8.02589,10000,
239,79.1336,-3.94157,424.347,0.111311,7.95353,10000,
238,79.1821,-4.57122,425.705,0.115474,7.93097,10000,
237,79.1821,-5.27764,428.024,0.119085,7.9335,10000,
236,79.1821,-5.973,430.847,0.120967,7.94961,10000,
235,79.279,-6.9733,434.845,0.130027,7.95941,10000,
234,79.1821,-7.91992,438.919,0.133274,8.01791,10000,
233,79.1821,-8.64244,440.887,0.136811,7.95757,10000,
232,79.2305,-10.298,443.985,0.146409,7.94818,10000,
231,79.2305,-11.0257,447.098,0.155718,7.9414,10000,
230,79.2305,-11.7885,450.516,0.162928,7.98284,10000,
229,79.2305,-13.0622,453.613,0.169602,7.95274,10000,
228,79.2305,-13.8461,457.596,0.178031,7.95851,10000,
227,79.2305,-14.5202,461.136,0.186427,7.96412,10000,
226,79.2305,-15.1291,464.249,0.186613,7.95381,10000,
225,79.2305,-15.5067,468.063,0.196601,7.97541,10000,
224,79.2305,-16.0093,471.283,0.199581,7.94945,10000,
223,79.279,-15.7553,474.609,0.204959,7.9301,10000,
222,79.279,-16.1489,478.546,0.211904,7.9594,10000,
221,79.279,-16.0015,482.147,0.222106,7.94623,10000,
220,79.279,-15.7547,485.428,0.227889,7.93031,10000,
219,79.279,-16.0032,489.502,0.235768,7.9597,10000,
218,79.279,-15.1595,492.477,0.240276,7.94126,10000,
217,79.279,-14.9749,496.735,0.250389,7.97263,10000,
216,79.3275,-15.4857,500.58,0.261813,8.00994,10000,
215,79.3275,-15.4386,502.075,0.270643,7.96907,10000,
214,79.3275,-15.4537,503.83,0.282945,7.94338,10000,
213,79.376,-15.5753,506.439,0.298158,7.95354,10000,
212,79.3275,-16.1608,509.232,0.313544,7.93859,10000,
211,79.3275,-16.4315,511.917,0.334317,7.94259,10000,
210,79.376,-16.8279,514.893,0.352772,7.91713,10000,
209,79.376,-17.365,519.379,0.37731,7.98073,10000,
208,79.376,-16.5675,523.941,0.403908,7.99062,10000,
207,79.376,-15.8596,529.205,0.436051,7.99643,10000,
206,79.376,-13.851,534.775,0.468319,7.97202,10000,
205,79.376,-11.892,541.138,0.507828,7.93382,10000,
204,79.4245,-9.41823,549.026,0.548544,7.95757,10000,
203,79.4245,-5.41942,557.968,0.592992,7.9497,10000,
202,79.4245,-1.93627,564.774,0.64291,7.83182,10000,
201,79.4245,2.64719,571.976,0.697096,7.93112,10000,
200,79.4245,7.35707,579.651,0.758381,7.93634,10000,
199,79.4245,12.6284,588.684,0.824605,7.95332,10000,
198,79.4245,17.494,598.938,0.894957,7.91081,10000,
197,79.4729,21.6934,611.343,0.968111,7.93146,10000,
196,79.4729,24.4608,625.854,1.0456,7.96311,10000,
195,79.4729,27.2203,633.026,1.12055,7.92208,10000,
194,79.4729,28.8615,642.059,1.20206,7.93619,10000,
193,79.5214,29.5654,650.803,1.28281,7.79534,10000,
192,79.5214,29.429,664.856,1.36807,7.94443,10000,
191,79.5214,28.6753,681.9,1.46267,7.94078,10000,
190,79.5214,27.7954,696.426,1.57299,7.92667,10000,
