ProDataCSV

Title: Tue Apr 28 11:31:33 2026 217nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.5322degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,-21.0885,490.204,0.228595,7.9332,10000,
20.3693,-20.9681,490.753,0.229689,7.95097,10000,
20.6191,-21.201,490.54,0.228459,7.95881,10000,
21.0187,-20.728,490.707,0.228848,7.96324,10000,
21.4182,-20.6035,490.967,0.229274,7.97327,10000,
21.8674,-20.9559,490.433,0.228396,7.9526,10000,
22.4161,-20.9735,490.433,0.229149,7.93883,10000,
23.0144,-21.0098,490.57,0.228702,7.95646,10000,
23.5126,-20.9009,490.662,0.228897,7.95919,10000,
24.0605,-21.0117,490.799,0.228754,7.97127,10000,
24.6081,-20.889,490.677,0.228857,7.96096,10000,
25.1553,-20.7882,490.936,0.229902,7.95965,10000,
25.7023,-20.6045,490.906,0.229231,7.96985,10000,
26.2987,-20.7981,490.814,0.230218,7.94548,10000,
26.8452,-21.0978,490.616,0.22993,7.93714,10000,
27.3913,-20.5726,491.196,0.229932,7.9769,10000,
27.9372,-20.9603,490.738,0.229405,7.95513,10000,
28.5324,-20.5155,491.425,0.230398,7.98405,10000,
29.0777,-20.9367,491.623,0.231861,7.97076,10000,
29.6228,-20.5222,491.272,0.23043,7.973,10000,
30.2171,-20.6805,490.936,0.230695,7.94512,10000,
30.7616,-20.8265,490.967,0.230666,7.94774,10000,
31.3554,-20.657,491.486,0.231518,7.96765,10000,
31.8994,-20.3253,491.867,0.231447,7.99506,10000,
32.4926,-20.4859,491.974,0.232096,7.99041,10000,
33.0361,-20.4864,491.379,0.233124,7.93096,10000,
33.6287,-20.3184,489.41,0.232646,7.80541,10000,
34.2211,-20.1912,491.776,0.232399,7.9713,10000,
34.7638,-19.9601,491.409,0.233024,7.93488,10000,
35.3556,-20.4865,491.501,0.231745,7.96454,10000,
35.9472,-20.2855,491.394,0.23279,7.9381,10000,
36.5385,-20.3904,491.409,0.23316,7.93239,10000,
37.1295,-19.8419,491.821,0.233047,7.96253,10000,
37.671,-20.2391,492.02,0.233967,7.95917,10000,
38.2616,-20.4786,491.577,0.23463,7.91699,10000,
38.8518,-20.088,492.31,0.235501,7.95076,10000,
39.4419,-19.9868,492.096,0.235624,7.93404,10000,
40.0317,-20.0795,492.065,0.235917,7.92662,10000,
40.6212,-20.0782,492.416,0.23753,7.92091,10000,
41.2105,-19.7659,492.508,0.237091,7.93511,10000,
41.7505,-19.9176,492.538,0.236612,7.94593,10000,
42.3393,-20.2189,492.477,0.234821,7.97461,10000,
42.928,-19.8714,492.325,0.235482,7.95214,10000,
43.5164,-19.6977,492.111,0.23581,7.93168,10000,
44.1046,-19.7214,493.011,0.235863,7.99168,10000,
44.6925,-19.8942,492.142,0.234902,7.95034,10000,
45.2313,-20.0168,492.554,0.235385,7.96943,10000,
45.8189,-19.8832,492.523,0.235396,7.96716,10000,
46.4063,-19.5893,492.34,0.234823,7.96527,10000,
46.9934,-19.5531,492.355,0.235063,7.9619,10000,
47.5804,-19.7086,492.706,0.234695,7.99248,10000,
48.1672,-19.3719,492.722,0.236115,7.96741,10000,
48.7537,-19.6298,492.615,0.236868,7.94639,10000,
49.3401,-19.7517,492.828,0.236784,7.96237,10000,
49.9263,-19.2993,492.966,0.237006,7.96757,10000,
50.5124,-19.5921,493.149,0.238465,7.95318,10000,
51.0982,-19.5865,492.569,0.237237,7.93655,10000,
51.6839,-19.8533,492.828,0.237608,7.94728,10000,
52.2694,-19.7253,493.103,0.237355,7.97044,10000,
52.8548,-19.4091,492.554,0.237507,7.9306,10000,
53.44,-18.9431,492.279,0.235545,7.94789,10000,
54.025,-19.3803,492.355,0.23682,7.92974,10000,
