ProDataCSV

Title: Tue Apr 28 11:31:33 2026 210nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.5807degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,-21.6577,507.736,0.307512,7.97425,10000,
20.4193,-21.5746,507.324,0.308164,7.91558,10000,
20.6691,-22.1297,507.584,0.3064,7.97731,10000,
21.0187,-21.7836,508.148,0.308327,8.00599,10000,
21.4681,-21.8739,508.087,0.307779,8.00917,10000,
21.9173,-21.5793,507.782,0.307915,7.97204,10000,
22.466,-21.5962,507.385,0.30803,7.92495,10000,
23.0642,-21.4447,507.721,0.30799,7.96374,10000,
23.5625,-21.4895,507.339,0.308502,7.91116,10000,
24.1103,-22.0192,507.614,0.309429,7.92532,10000,
24.6578,-22.2409,507.874,0.309815,7.94759,10000,
25.2051,-21.3516,508.163,0.309243,7.99085,10000,
25.8018,-21.2326,508.026,0.309045,7.97895,10000,
26.3484,-21.437,508.163,0.310647,7.96505,10000,
26.8948,-21.5035,508.041,0.310062,7.96201,10000,
27.441,-21.408,508.301,0.310832,7.97712,10000,
27.9868,-21.879,508.347,0.311348,7.97282,10000,
28.582,-21.9531,508.255,0.311171,7.96576,10000,
29.1273,-21.7101,508.545,0.312523,7.97352,10000,
29.7219,-20.9366,508.102,0.311264,7.94687,10000,
30.2666,-21.7279,508.484,0.312739,7.96271,10000,
30.8111,-21.424,507.797,0.313331,7.87495,10000,
31.4049,-21.6729,508.728,0.312756,7.98979,10000,
31.9488,-21.4148,507.797,0.313427,7.87321,10000,
32.542,-21.0515,508.774,0.31418,7.96876,10000,
33.0855,-21.141,508.743,0.313569,7.97656,10000,
33.6781,-21.497,508.667,0.312754,7.98299,10000,
34.2704,-21.166,508.606,0.314021,7.9529,10000,
34.8131,-21.3199,507.904,0.313716,7.87994,10000,
35.4542,-20.85,508.514,0.314441,7.93499,10000,
35.9965,-21.3695,508.682,0.314627,7.95033,10000,
36.5877,-20.944,509.048,0.315234,7.98007,10000,
37.1787,-21.0397,508.82,0.316181,7.93722,10000,
37.7695,-21.1924,509.155,0.315585,7.98554,10000,
38.3108,-20.9839,509.415,0.317675,7.97597,10000,
38.901,-21.0616,509.415,0.318656,7.95797,10000,
39.491,-21.2926,509.079,0.319655,7.90262,10000,
40.0808,-20.8573,509.232,0.318575,7.93919,10000,
40.6703,-20.959,509.43,0.319294,7.94798,10000,
41.2596,-20.9916,509.872,0.320033,7.98327,10000,
41.7996,-21.0035,509.552,0.319104,7.96495,10000,
42.3884,-20.7605,509.628,0.3186,7.98263,10000,
42.977,-21.0168,509.766,0.319411,7.98291,10000,
43.5654,-20.4786,509.46,0.318867,7.95917,10000,
44.1536,-20.513,509.872,0.320508,7.97455,10000,
44.7415,-21.1184,509.583,0.319818,7.95522,10000,
45.3293,-20.6849,509.979,0.320238,7.99127,10000,
45.8679,-21.016,509.766,0.320215,7.96814,10000,
46.4552,-20.7714,509.476,0.319735,7.94497,10000,
47.0424,-20.5985,509.72,0.320718,7.95388,10000,
47.6293,-20.8323,509.628,0.321478,7.92992,10000,
48.2161,-20.6702,510.239,0.321578,7.99518,10000,
48.7537,-20.6366,508.728,0.322526,7.81206,10000,
49.389,-20.9586,510.208,0.32286,7.96826,10000,
49.9752,-20.7345,510.391,0.323676,7.97333,10000,
50.5612,-20.6256,510.269,0.324071,7.95274,10000,
51.147,-20.6986,510.452,0.324534,7.96425,10000,
51.7327,-20.7439,510.59,0.324857,7.97333,10000,
52.3182,-20.3765,510.345,0.324501,7.95321,10000,
52.9036,-20.7686,510.056,0.323894,7.93263,10000,
53.4887,-20.2574,509.979,0.32273,7.94555,10000,
54.0737,-20.5559,510.284,0.324118,7.95355,10000,
54.6586,-20.388,510.59,0.324712,7.97599,10000,
55.2433,-20.4474,510.803,0.325305,7.98838,10000,
55.8279,-20.2435,510.498,0.3261,7.94058,10000,
56.4123,-20.1834,510.773,0.325149,7.98793,10000,
