ProDataCSV

Title: Tue Apr 28 11:31:33 2026 33.0361C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:31 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,32.8879,-3.62805,420.013,0.0924291,8.02934,10000,
239,32.8879,-4.12786,420.013,0.0949986,7.938,10000,
238,32.8879,-4.95765,421.89,0.0989146,7.96156,10000,
237,32.8879,-5.51676,423.737,0.102601,7.93457,10000,
236,32.9373,-6.65407,426.62,0.105634,7.94116,10000,
235,32.9373,-7.91182,430.634,0.114753,7.96053,10000,
234,32.9373,-9.22088,434.998,0.117402,7.96894,10000,
233,32.9373,-10.8896,438.95,0.121593,7.99896,10000,
232,32.9373,-12.4718,441.605,0.131329,7.94505,10000,
231,32.9373,-13.9666,444.977,0.141969,7.9557,10000,
230,32.9373,-15.6694,448.364,0.150378,7.98278,10000,
229,32.9867,-17.0885,451.401,0.157382,7.94947,10000,
228,32.9867,-18.6015,455.551,0.165572,7.98737,10000,
227,32.9867,-19.3907,458.786,0.172597,7.99751,10000,
226,32.9867,-20.4882,461.456,0.173668,7.93806,10000,
225,32.9867,-21.2362,465.073,0.183575,7.95414,10000,
224,32.9867,-21.6032,468.964,0.186084,8.00283,10000,
223,32.9867,-22.2429,471.848,0.192483,7.93493,10000,
222,33.0361,-22.0489,475.067,0.19768,7.94808,10000,
221,33.0361,-21.882,478.836,0.206544,7.98161,10000,
220,33.0361,-21.1055,481.995,0.212135,7.96759,10000,
219,33.0361,-21.0341,485.26,0.218224,7.98079,10000,
218,33.0361,-20.7927,487.946,0.223681,7.93229,10000,
217,33.0361,-20.4864,491.379,0.233124,7.93096,10000,
216,33.0855,-20.1776,494.888,0.241512,7.97602,10000,
215,33.0855,-20.2005,497.543,0.247852,7.9688,10000,
214,33.0855,-20.3659,500.656,0.258302,8.00486,10000,
213,33.0855,-20.1687,502.197,0.270827,7.94897,10000,
212,33.0855,-20.1793,503.357,0.282073,7.8362,10000,
211,33.0855,-20.6014,506.393,0.298034,7.99375,10000,
210,33.0855,-21.141,508.743,0.313569,7.97656,10000,
209,33.1349,-21.3702,511.276,0.333217,7.95942,10000,
208,33.1349,-20.3021,514.313,0.352595,7.99109,10000,
207,33.1349,-18.8046,516.968,0.377577,7.92806,10000,
206,33.1349,-16.385,520.004,0.401676,7.88292,10000,
205,33.1349,-12.7859,524.567,0.432453,7.9285,10000,
204,33.1349,-9.35478,528.839,0.464388,7.9107,10000,
203,33.1349,-4.63091,535.004,0.49989,7.97262,10000,
202,33.1843,1.32423,541.168,0.540302,7.93759,10000,
201,33.1843,6.70952,548.95,0.587124,7.90992,10000,
200,33.1843,13.8765,558.472,0.639932,7.91649,10000,
199,33.1843,20.3055,565.887,0.69681,7.93051,10000,
198,33.1843,26.7405,572.769,0.758831,7.96033,10000,
197,33.1843,32.5991,579.681,0.823104,7.92598,10000,
196,33.2337,37.547,587.524,0.888393,7.89966,10000,
195,33.2337,40.3937,595.551,0.952355,7.90466,10000,
194,33.2337,42.2876,604.111,1.01834,7.92701,10000,
193,33.2337,42.5113,612.869,1.08033,7.94125,10000,
192,33.2337,43.5776,622.009,1.1432,7.94654,10000,
191,33.2337,42.7613,629.044,1.208,7.95487,10000,
190,33.2337,41.1149,635.33,1.27881,7.95597,10000,
