ProDataCSV

Title: Tue Apr 28 11:31:33 2026 218nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.5322degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,-21.3974,487.045,0.219095,7.95261,10000,
20.3693,-21.3368,487.793,0.220282,7.98383,10000,
20.6191,-21.3753,487.427,0.219305,7.97583,10000,
21.0187,-21.2905,487.244,0.220183,7.94674,10000,
21.4182,-21.3514,487.793,0.220007,7.98887,10000,
21.9173,-21.0156,487.549,0.21976,7.97612,10000,
22.4161,-21.4626,487.442,0.220228,7.95997,10000,
22.9645,-21.3386,487.579,0.21962,7.98085,10000,
23.5126,-21.2974,487.289,0.220668,7.94113,10000,
24.0605,-21.2442,487.244,0.220374,7.94325,10000,
24.6081,-20.9862,487.64,0.22034,7.97196,10000,
25.1553,-21.0455,487.213,0.221055,7.92865,10000,
25.7023,-21.5999,487.366,0.221596,7.92954,10000,
26.2491,-21.3185,487.534,0.221789,7.93786,10000,
26.7955,-21.6217,487.717,0.221001,7.96523,10000,
27.3913,-21.093,487.717,0.221373,7.9584,10000,
27.9372,-21.0496,487.427,0.221957,7.92727,10000,
28.4828,-20.6434,487.854,0.222394,7.94939,10000,
29.0777,-20.9428,487.991,0.222199,7.96264,10000,
29.6228,-21.036,488.159,0.222492,7.9691,10000,
30.2171,-20.8099,488.113,0.222636,7.96322,10000,
30.7616,-20.9719,488.373,0.222435,7.98519,10000,
31.3554,-20.9895,488.678,0.223231,7.99201,10000,
31.8994,-21.0179,487.656,0.223113,7.92229,10000,
32.4926,-20.9735,488.586,0.223771,7.97566,10000,
33.0361,-20.7927,487.946,0.223681,7.93229,10000,
33.6287,-20.658,488.068,0.224708,7.92212,10000,
34.2211,-20.5612,488.647,0.223824,7.97897,10000,
34.7638,-20.8093,488.251,0.224116,7.94576,10000,
35.3556,-20.3494,488.129,0.223608,7.94649,10000,
35.9472,-19.9544,488.098,0.224966,7.91955,10000,
36.5385,-20.7487,488.266,0.224338,7.94277,10000,
37.1295,-20.5698,488.51,0.224609,7.95493,10000,
37.671,-20.5268,488.724,0.225372,7.95591,10000,
38.2616,-20.514,489.227,0.226161,7.97664,10000,
38.8518,-20.3248,489.288,0.22668,7.97137,10000,
39.4419,-20.0111,488.983,0.227055,7.94323,10000,
40.0317,-20.3197,488.403,0.226673,7.90977,10000,
40.5721,-19.9623,488.571,0.227629,7.90406,10000,
41.2105,-20.3964,489.563,0.22782,7.96957,10000,
41.7505,-20.315,489.624,0.22853,7.9608,10000,
42.3393,-20.417,489.105,0.225743,7.97578,10000,
42.928,-20.2449,488.739,0.227743,7.91366,10000,
43.5164,-19.9072,488.678,0.226893,7.9249,10000,
44.1046,-20.4847,488.678,0.227224,7.91886,10000,
44.6436,-20.0657,489.136,0.226276,7.96814,10000,
45.2313,-19.659,489.044,0.226172,7.96365,10000,
45.8189,-19.9851,489.166,0.22643,7.96743,10000,
46.4063,-19.8232,488.617,0.226467,7.92843,10000,
46.9934,-19.4867,488.312,0.225932,7.91688,10000,
47.5804,-20.1221,489.136,0.226135,7.97073,10000,
48.1672,-19.915,489.67,0.227587,7.98129,10000,
48.7049,-19.7597,488.983,0.228103,7.92407,10000,
49.3401,-19.7655,489.304,0.227222,7.96248,10000,
49.9263,-19.9468,489.594,0.228392,7.9612,10000,
50.5124,-19.9549,489.258,0.227728,7.95003,10000,
51.0982,-19.6421,489.502,0.228325,7.95607,10000,
51.6839,-19.3221,489.12,0.228854,7.91991,10000,
52.2694,-19.6015,489.716,0.228163,7.97389,10000,
52.8548,-19.6231,490.005,0.229244,7.97416,10000,
53.44,-19.2456,489.41,0.227376,7.9671,10000,
54.025,-19.4027,489.38,0.227478,7.96311,10000,
54.6099,-19.6534,489.548,0.228209,7.96139,10000,
55.1946,-19.3585,489.7,0.228847,7.96028,10000,
55.7792,-18.9744,490.036,0.229312,7.97503,10000,
56.3636,-19.4405,489.517,0.228525,7.95346,10000,
56.9479,-19.1693,489.975,0.229001,7.97651,10000,
57.5321,-19.1056,489.792,0.228117,7.98004,10000,
58.1161,-19.0656,489.594,0.229693,7.93739,10000,
58.7,-19.3358,490.631,0.230988,7.98542,10000,
59.2838,-18.9935,489.517,0.22987,7.92887,10000,
59.9161,-18.8834,490.128,0.230787,7.95432,10000,
60.451,-18.7713,490.387,0.231401,7.96098,10000,
61.0345,-18.7968,490.479,0.230663,7.98086,10000,
61.6178,-18.6659,490.402,0.230515,7.9783,10000,
62.201,-19.1958,490.448,0.230761,7.97693,10000,
62.7841,-18.5882,489.929,0.230999,7.93674,10000,
63.4157,-18.7791,490.021,0.230528,7.95168,10000,
63.9987,-18.2101,490.646,0.231101,7.98439,10000,
64.5815,-18.362,490.479,0.231584,7.96394,10000,
65.1642,-18.5385,490.723,0.231337,7.98531,10000,
65.7469,-18.4056,490.509,0.233838,7.92481,10000,
66.3295,-18.1103,490.906,0.232577,7.97514,10000,
66.9605,-18.6375,490.799,0.233495,7.95098,10000,
67.5429,-18.4616,490.845,0.232951,7.96409,10000,
68.0768,-18.0097,490.875,0.233318,7.95946,10000,
68.7076,-18.1362,490.952,0.234344,7.9459,10000,
69.2898,-18.2033,491.333,0.233922,7.97979,10000,
69.872,-17.94,490.967,0.234531,7.94353,10000,
70.4541,-17.7602,490.906,0.234487,7.94015,10000,
71.0362,-17.9048,491.425,0.235088,7.96466,10000,
71.6182,-17.5175,491.577,0.234705,7.98214,10000,
72.2487,-17.6007,491.455,0.235921,7.95149,10000,
72.7821,-17.2641,491.669,0.236149,7.96188,10000,
73.4125,-17.5634,491.898,0.236737,7.96672,10000,
73.9944,-17.1713,492.203,0.235789,8.00496,10000,
74.5763,-16.8732,492.111,0.236987,7.97668,10000,
75.1581,-17.171,492.111,0.238102,7.95623,10000,
75.7399,-16.7891,492.416,0.238369,7.97206,10000,
76.3702,-16.4418,492.004,0.237842,7.95372,10000,
76.952,-16.4823,492.218,0.238811,7.95049,10000,
77.5337,-16.1535,492.996,0.238986,8.00006,10000,
78.1155,-16.1145,492.584,0.240788,7.9391,10000,
78.6972,-15.5545,492.599,0.240172,7.95142,10000,
79.279,-15.1595,492.477,0.240276,7.94126,10000,
79.9093,-15.097,493.362,0.241448,7.97952,10000,
80.4911,-14.8692,493.454,0.241814,7.97896,10000,
81.0729,-13.9814,493.698,0.242177,7.98872,10000,
81.6547,-13.4557,493.729,0.243572,7.96516,10000,
82.2365,-13.0408,493.698,0.242592,7.9811,10000,
82.8184,-12.7557,493.866,0.244644,7.95471,10000,
83.4003,-11.396,494.446,0.24501,7.98678,10000,
84.0307,-11.2905,493.927,0.246488,7.92508,10000,
84.6126,-10.3162,494.308,0.246014,7.95917,10000,
85.1946,-9.64923,494.659,0.246531,7.97308,10000,
85.7767,-9.14871,495.01,0.248267,7.96457,10000,
86.4073,-9.106,494.98,0.24896,7.94985,10000,
86.9895,-8.23672,494.904,0.249032,7.94348,10000,
87.5717,-8.12826,494.965,0.249233,7.94384,10000,
88.2025,-7.87913,495.575,0.250577,7.9596,10000,
88.7848,-7.6498,495.88,0.251303,7.96642,10000,
89.3186,-7.82935,495.865,0.250779,7.97502,10000,
89.9497,-7.86611,495.743,0.252118,7.94244,10000,
90.5322,-7.24326,492.737,0.25189,7.74878,10000,
