ProDataCSV

Title: Tue Apr 28 11:31:33 2026 49.8775C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:31 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,49.7798,-3.60411,420.563,0.0958707,8.00666,10000,
239,49.731,-4.21768,421.677,0.0995322,7.97709,10000,
238,49.7798,-4.87638,422.913,0.10441,7.93493,10000,
237,49.7798,-5.74125,425.278,0.108134,7.94266,10000,
236,49.7798,-7.02905,427.841,0.111765,7.9136,10000,
235,49.7798,-8.15977,431.61,0.120845,7.91454,10000,
234,49.7798,-9.41548,437.149,0.123992,7.98678,10000,
233,49.8287,-10.6087,439.835,0.128106,7.98896,10000,
232,49.8287,-12.2379,442.49,0.135547,7.97281,10000,
231,49.8287,-13.6046,444.153,0.146364,7.78285,10000,
230,49.8287,-15.1335,449.188,0.155415,7.97934,10000,
229,49.8287,-16.4537,452.621,0.162613,7.9798,10000,
228,49.8287,-17.7898,456.558,0.170745,7.99148,10000,
227,49.8287,-18.5302,459.473,0.177696,7.96896,10000,
226,49.8287,-19.365,462.296,0.178361,7.92897,10000,
225,49.8775,-20.3081,466.446,0.187844,7.99641,10000,
224,49.8775,-20.9419,469.696,0.190553,7.98265,10000,
223,49.8775,-20.8903,473.053,0.195682,7.97473,10000,
222,49.8775,-20.6835,475.891,0.20203,7.93365,10000,
221,49.8775,-20.8476,479.767,0.210327,7.98332,10000,
220,49.8775,-20.5235,483.002,0.216263,7.9665,10000,
219,49.8775,-20.3226,486.221,0.224004,7.94395,10000,
218,49.9263,-19.9468,489.594,0.228392,7.9612,10000,
217,49.9263,-19.2993,492.966,0.237006,7.96757,10000,
216,49.9263,-19.0786,496.063,0.246873,7.95538,10000,
215,49.9263,-19.149,499.283,0.254296,7.96288,10000,
214,49.9263,-19.1357,501.465,0.266729,7.95158,10000,
213,49.9752,-19.2556,502.563,0.278132,7.86063,10000,
212,49.9263,-19.7562,505.737,0.291049,7.95335,10000,
211,49.9752,-20.3033,507.813,0.307551,7.98157,10000,
210,49.9752,-20.7345,510.391,0.323676,7.97333,10000,
209,49.9752,-20.6229,513.153,0.343698,7.96729,10000,
208,49.9752,-19.9772,516.144,0.365256,7.94652,10000,
207,49.9752,-18.1376,519.196,0.392546,7.87417,10000,
206,49.9752,-15.9406,524.078,0.419569,7.93829,10000,
205,50.024,-12.8631,528.824,0.452279,7.94506,10000,
204,50.024,-8.65974,533.981,0.486103,7.94852,10000,
203,50.024,-4.05119,540.283,0.525007,7.93205,10000,
202,50.024,1.26149,548.096,0.567846,7.94761,10000,
201,50.024,7.01093,557.358,0.616961,7.94182,10000,
200,50.024,13.4859,565.384,0.672178,7.94517,10000,
199,50.024,20.1255,571.869,0.732659,7.96508,10000,
198,50.0729,25.9277,579.025,0.796495,7.92657,10000,
197,50.0729,31.2807,587.601,0.864427,7.92283,10000,
196,50.0729,36.8528,595.81,0.932937,7.8045,10000,
195,50.0729,38.5061,606.781,0.999422,7.92641,10000,
194,50.0729,40.2872,617.111,1.06937,7.92826,10000,
193,50.1217,42.2596,626.129,1.13743,7.85065,10000,
192,50.1217,41.6417,633.347,1.20706,7.96666,10000,
191,50.1217,40.7054,641.083,1.28128,7.93543,10000,
190,50.1217,37.6576,650.467,1.36206,7.93341,10000,
