ProDataCSV

Title: Tue Apr 28 11:31:33 2026 213nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.5807degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,-20.4376,501.389,0.265627,7.94415,10000,
20.4193,-20.5348,501.816,0.265836,7.99344,10000,
20.6691,-20.8714,501.724,0.265645,7.98556,10000,
21.0187,-20.5336,501.77,0.265856,7.98737,10000,
21.4681,-20.7689,501.816,0.265983,7.99074,10000,
21.9173,-20.4828,501.907,0.265749,8.00641,10000,
22.466,-20.8103,501.617,0.266403,7.95838,10000,
23.0144,-20.6577,501.419,0.266295,7.93574,10000,
23.5126,-20.8039,502.09,0.268866,7.97176,10000,
24.1103,-20.1375,502.014,0.266656,8.00297,10000,
24.6578,-20.4274,501.495,0.266774,7.93645,10000,
25.2051,-20.3008,501.602,0.266571,7.95341,10000,
25.7521,-20.3678,501.74,0.267618,7.95126,10000,
26.2987,-20.4587,501.785,0.267177,7.965,10000,
26.8452,-20.5252,501.816,0.267173,7.96886,10000,
27.3913,-20.103,501.801,0.267464,7.96165,10000,
27.9868,-20.7857,502.304,0.268681,8.00153,10000,
28.5324,-20.3359,501.877,0.269631,7.93142,10000,
29.1273,-20.471,502.045,0.269375,7.95677,10000,
29.6723,-20.1328,502.365,0.269953,7.98565,10000,
30.2171,-19.9974,502.014,0.268953,7.96074,10000,
30.8111,-19.9181,502.121,0.270431,7.94684,10000,
31.3554,-20.1309,501.892,0.270025,7.92609,10000,
31.9488,-19.9214,502.167,0.270098,7.95856,10000,
32.542,-20.009,502.029,0.27141,7.9177,10000,
33.0855,-20.1687,502.197,0.270827,7.94897,10000,
33.6781,-20.0869,502.701,0.271219,8.00361,10000,
34.2704,-20.0309,502.289,0.270537,7.96553,10000,
34.8131,-20.082,502.396,0.271732,7.95675,10000,
35.4049,-19.9502,502.197,0.271291,7.94047,10000,
35.9472,-19.9251,502.548,0.271528,7.9792,10000,
36.5877,-19.8997,502.35,0.271398,7.95725,10000,
37.1787,-20.0067,502.38,0.272064,7.9488,10000,
37.7203,-19.5675,502.64,0.273584,7.95269,10000,
38.3108,-19.439,502.579,0.273514,7.94652,10000,
38.901,-19.562,502.457,0.274484,7.91391,10000,
39.4419,-19.4964,502.777,0.274692,7.94915,10000,
40.0317,-19.731,502.579,0.273387,7.94883,10000,
40.6212,-19.845,503.235,0.276547,7.97078,10000,
41.2105,-19.6405,503.311,0.276719,7.97686,10000,
41.7996,-19.5885,502.96,0.276999,7.92922,10000,
42.3884,-19.43,503.067,0.273898,7.99907,10000,
42.928,-19.8431,502.579,0.275617,7.90813,10000,
43.5164,-19.6697,502.792,0.274558,7.95346,10000,
44.1046,-19.603,503.357,0.275627,8.00251,10000,
44.6925,-19.4872,503.174,0.274955,7.99261,10000,
45.2803,-19.6277,503.189,0.275211,7.98977,10000,
45.8679,-20.0568,503.082,0.276742,7.9487,10000,
46.4552,-19.132,502.731,0.274386,7.94917,10000,
47.0424,-19.6102,502.914,0.274003,7.97852,10000,
47.6293,-19.4486,503.174,0.275839,7.97636,10000,
48.2161,-19.8352,502.792,0.275735,7.93192,10000,
48.7537,-19.3992,502.991,0.277071,7.93159,10000,
49.389,-19.4686,503.296,0.27746,7.96141,10000,
49.9752,-19.2556,502.563,0.278132,7.86063,10000,
50.5612,-19.2598,503.189,0.277497,7.94782,10000,
51.147,-19.7115,503.204,0.278234,7.93619,10000,
51.7327,-19.5176,503.693,0.277475,8.00915,10000,
52.2694,-18.8195,503.311,0.278131,7.95097,10000,
52.8548,-19.2002,503.296,0.278622,7.94015,10000,
53.44,-19.2342,503.311,0.276988,7.97192,10000,
54.0737,-19.1999,503.098,0.277851,7.93027,10000,
54.6586,-19.4544,503.677,0.278417,7.98996,10000,
55.2433,-19.2415,503.815,0.281435,7.95109,10000,
55.8279,-19.0618,503.799,0.279549,7.98385,10000,
56.4123,-18.9377,503.281,0.278553,7.93957,10000,
56.9479,-18.9426,503.815,0.279396,7.9885,10000,
57.5808,-18.9028,503.86,0.28015,7.98016,10000,
58.1648,-19.0036,503.616,0.28144,7.92722,10000,
58.7487,-18.5732,503.906,0.281247,7.96552,10000,
59.3325,-19.1192,503.433,0.28077,7.91746,10000,
59.9161,-19.0254,503.662,0.281861,7.92501,10000,
60.4997,-18.6894,502.365,0.281457,7.77688,10000,
61.0831,-18.6834,503.799,0.281475,7.94853,10000,
61.6664,-18.999,503.799,0.282316,7.93316,10000,
62.2496,-18.541,504.471,0.282608,8.0081,10000,
62.8327,-18.7221,504.105,0.28219,7.97197,10000,
63.4643,-18.4316,503.998,0.283012,7.94415,10000,
64.0472,-18.1876,504.395,0.283961,7.97409,10000,
64.6301,-18.0989,504.227,0.284665,7.9412,10000,
65.2128,-18.259,504.257,0.284515,7.94757,10000,
65.7954,-18.6062,504.227,0.285259,7.93035,10000,
66.378,-18.1261,504.562,0.285619,7.96365,10000,
66.9605,-18.0785,504.456,0.285676,7.94992,10000,
67.5429,-18.1078,504.456,0.286037,7.94331,10000,
68.1253,-17.9725,505.203,0.286627,8.0211,10000,
68.7561,-17.7433,504.608,0.287174,7.94059,10000,
69.3383,-18.1078,505.295,0.288727,7.99322,10000,
69.9205,-17.8538,504.44,0.288,7.90568,10000,
70.5026,-17.8521,504.868,0.287991,7.95631,10000,
71.0847,-17.4332,505.051,0.289571,7.94897,10000,
71.6667,-17.8077,505.112,0.288934,7.96782,10000,
72.2487,-17.7411,505.6,0.290467,7.99708,10000,
72.8306,-17.3861,504.99,0.290027,7.93343,10000,
73.461,-17.0846,505.707,0.292138,7.97887,10000,
74.0429,-17.414,505.417,0.291948,7.94844,10000,
74.6247,-16.8931,505.798,0.293121,7.97152,10000,
75.2066,-16.7878,503.998,0.29279,7.76728,10000,
75.7884,-16.9083,505.539,0.29356,7.93322,10000,
76.3702,-16.9206,505.615,0.294509,7.92478,10000,
77.0004,-16.4087,506.042,0.295186,7.96206,10000,
77.5822,-16.3263,506.577,0.295956,8.00988,10000,
78.164,-16.3597,506.47,0.29661,7.98547,10000,
78.7457,-15.556,506.622,0.297632,7.98431,10000,
