ProDataCSV

Title: Tue Apr 28 11:31:33 2026 61.5935C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,61.472,-3.3218,421.555,0.0976699,8.04674,10000,
239,61.472,-4.16884,421.555,0.101833,7.92606,10000,
238,61.472,-5.10062,424.24,0.107403,7.97518,10000,
237,61.5206,-5.77953,424.24,0.111206,7.81411,10000,
236,61.5206,-6.87377,428.497,0.11318,7.93273,10000,
235,61.5206,-7.96998,432.999,0.122705,7.97257,10000,
234,61.5206,-8.95876,436.981,0.125236,7.95321,10000,
233,61.5206,-10.3708,439.56,0.129442,7.93067,10000,
232,61.5206,-11.9496,442.78,0.137891,7.96396,10000,
231,61.5206,-13.0586,445.679,0.147587,7.93222,10000,
230,61.5206,-14.6017,447.449,0.155919,7.78323,10000,
229,61.5692,-15.6982,452.209,0.162365,7.94197,10000,
228,61.5692,-17.0807,456.284,0.172,7.94158,10000,
227,61.5692,-17.9387,459.869,0.179543,7.9724,10000,
226,61.5692,-18.6398,462.708,0.179292,7.94934,10000,
225,61.5692,-19.4008,465.958,0.188348,7.9445,10000,
224,61.5692,-19.7349,469.803,0.191812,7.96852,10000,
223,61.6178,-19.6237,473.068,0.198054,7.93253,10000,
222,61.6178,-19.842,476.959,0.202632,8.00656,10000,
221,61.6178,-19.5404,480.103,0.212247,7.97356,10000,
220,61.6178,-19.516,483.292,0.218568,7.94561,10000,
219,61.6178,-19.1873,486.938,0.226452,7.95023,10000,
218,61.6178,-18.6659,490.402,0.230515,7.9783,10000,
217,61.6178,-18.5258,493.24,0.239929,7.93255,10000,
216,61.6664,-18.122,496.78,0.24905,7.96248,10000,
215,61.6664,-18.4147,499.878,0.25701,7.95116,10000,
214,61.6664,-18.3856,502.197,0.269464,7.99213,10000,
213,61.6664,-18.999,503.799,0.282316,7.93316,10000,
212,61.6664,-18.997,506.439,0.296804,7.92938,10000,
211,61.6664,-19.7185,508.835,0.314494,7.9692,10000,
210,61.715,-19.379,510.956,0.330145,7.9163,10000,
209,61.715,-20.1098,514.297,0.352301,7.92918,10000,
208,61.715,-18.9293,518.753,0.375749,8.01419,10000,
207,61.715,-17.784,520.218,0.403199,7.77953,10000,
206,61.715,-15.5049,526.535,0.432711,7.92021,10000,
205,61.715,-12.2472,531.937,0.469512,7.89625,10000,
204,61.715,-8.42837,538.177,0.503948,7.96032,10000,
203,61.7636,-4.27582,545.166,0.543655,7.95964,10000,
202,61.7636,0.84079,553.207,0.589311,7.91397,10000,
201,61.7636,6.48085,563.66,0.640291,7.99499,10000,
200,61.7636,12.3818,569.305,0.698199,7.93192,10000,
199,61.7636,18.2548,576.645,0.760069,7.97485,10000,
198,61.7636,24.9927,584.656,0.825595,7.94103,10000,
197,61.8122,30.5146,594.025,0.895714,7.91276,10000,
196,61.8122,34.0934,605.438,0.967787,7.92653,10000,
195,61.8122,36.4958,616.623,1.03707,7.93807,10000,
194,61.8122,38.5102,626.999,1.1097,7.95847,10000,
193,61.8122,38.327,633.118,1.18235,7.85662,10000,
192,61.8122,39.0645,641.708,1.25738,7.93235,10000,
191,61.8608,38.8067,652.008,1.33826,7.92729,10000,
190,61.8608,35.7972,665.268,1.42833,7.95661,10000,
