ProDataCSV

Title: Tue Apr 28 11:31:33 2026 81.6304C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,81.4607,-3.19927,424.683,0.11018,8.04252,10000,
239,81.5092,-3.7483,424.683,0.112598,7.9538,10000,
238,81.5092,-4.18474,426.62,0.117308,7.9614,10000,
237,81.5092,-4.88432,426.62,0.120614,7.80955,10000,
236,81.5092,-5.61216,431.946,0.123645,7.97408,10000,
235,81.5092,-6.35171,435.73,0.132997,7.96235,10000,
234,81.5577,-7.14563,438.889,0.135188,7.97884,10000,
233,81.5577,-7.89603,439.453,0.138206,7.75938,10000,
232,81.5577,-8.95809,444.321,0.145717,7.99958,10000,
231,81.5577,-9.67278,447.342,0.15581,7.96659,10000,
230,81.5577,-10.5373,449.844,0.162099,7.92698,10000,
229,81.5577,-11.4868,453.705,0.168471,7.98277,10000,
228,81.6062,-11.8323,457.535,0.177559,7.96126,10000,
227,81.6062,-12.9784,461.365,0.185854,7.99583,10000,
226,81.6062,-13.1931,464.111,0.186999,7.93451,10000,
225,81.6062,-13.7484,468.414,0.197896,7.98164,10000,
224,81.6062,-13.6475,471.68,0.200475,7.96579,10000,
223,81.6062,-13.9725,475.235,0.20628,7.95566,10000,
222,81.6062,-13.8937,479.34,0.213244,7.9957,10000,
221,81.6062,-13.9804,482.803,0.222983,7.97877,10000,
220,81.6547,-14.3264,485.519,0.229623,7.90525,10000,
219,81.6547,-13.8451,490.234,0.237435,7.97993,10000,
218,81.6547,-13.4557,493.729,0.243572,7.96516,10000,
217,81.6547,-13.5144,497.528,0.253268,7.97157,10000,
216,81.7032,-13.4972,500.854,0.262954,8.02371,10000,
215,81.7032,-13.6702,502.396,0.273024,7.96483,10000,
214,81.7032,-13.4707,504.852,0.286973,7.99134,10000,
213,81.7032,-13.8899,507.233,0.301628,7.98104,10000,
212,81.7032,-14.2165,508.911,0.316898,7.84231,10000,
211,81.7032,-14.852,512.589,0.339392,7.92115,10000,
210,81.7032,-15.3157,516.541,0.35839,7.98179,10000,
209,81.7516,-15.4405,520.447,0.383497,7.97048,10000,
208,81.7516,-15.6075,524.979,0.410705,7.96097,10000,
207,81.7516,-14.6802,530.533,0.444251,7.96045,10000,
206,81.7516,-13.2355,536.27,0.475979,7.95303,10000,
205,81.7516,-11.5629,543.594,0.516616,7.95918,10000,
204,81.7516,-8.88575,551.773,0.559146,7.95691,10000,
203,81.7516,-7.32098,561.447,0.60573,7.94287,10000,
202,81.8001,-3.79639,567.993,0.655582,7.98469,10000,
201,81.8001,0.43514,574.478,0.71184,7.93294,10000,
200,81.8001,4.39635,582.474,0.774203,7.9236,10000,
199,81.8001,8.73356,591.843,0.84225,7.90866,10000,
198,81.8001,12.6119,603.592,0.913142,7.94325,10000,
197,81.8001,16.1378,616.516,0.988435,7.92047,10000,
196,81.8486,19.3718,628.784,1.06565,7.95548,10000,
195,81.8486,21.4445,636.459,1.14243,7.89953,10000,
194,81.8486,23.4853,646.133,1.22534,7.90722,10000,
193,81.8486,24.7484,658.005,1.30904,7.9371,10000,
192,81.8486,23.2658,671.524,1.39771,7.90368,10000,
191,81.8971,23.2448,689.087,1.49452,7.92147,10000,
190,81.8971,22.4233,702.499,1.60707,7.95151,10000,
