ProDataCSV

Title: Tue Apr 28 11:31:33 2026 52.8304C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,52.7085,-3.48507,420.67,0.097597,7.98278,10000,
239,52.7085,-4.30954,421.249,0.100315,7.93156,10000,
238,52.7085,-4.92021,423.34,0.105092,7.95312,10000,
237,52.7085,-5.84516,425.247,0.10856,7.93273,10000,
236,52.7085,-6.87142,428.436,0.11135,7.96203,10000,
235,52.7085,-8.00848,432.724,0.121046,7.98486,10000,
234,52.7572,-8.97212,436.371,0.123768,7.94101,10000,
233,52.7572,-10.5603,439.453,0.127678,7.94977,10000,
232,52.7572,-12.1428,442.276,0.136191,7.9358,10000,
231,52.7572,-13.7516,445.999,0.146492,7.9883,10000,
230,52.7572,-15.3884,449.173,0.15536,7.97873,10000,
229,52.7572,-16.6181,452.728,0.163824,7.96852,10000,
228,52.7572,-17.7116,454.361,0.170832,7.77461,10000,
227,52.7572,-18.6671,459.366,0.178017,7.95298,10000,
226,52.806,-19.3202,463.013,0.178704,7.98781,10000,
225,52.806,-20.0705,466.568,0.188433,7.99623,10000,
224,52.806,-20.4527,469.864,0.191037,7.98789,10000,
223,52.806,-20.6108,473.251,0.196193,7.98147,10000,
222,52.806,-20.6506,476.059,0.202269,7.94249,10000,
221,52.806,-20.3084,479.721,0.211545,7.95748,10000,
220,52.806,-20.0458,483.231,0.217159,7.96693,10000,
219,52.8548,-20.1819,486.893,0.22473,7.97854,10000,
218,52.8548,-19.6231,490.005,0.229244,7.97416,10000,
217,52.8548,-19.4091,492.554,0.237507,7.9306,10000,
216,52.8548,-19.4031,496.475,0.246627,7.98697,10000,
215,52.8548,-18.8945,499.374,0.254819,7.95916,10000,
214,52.8548,-19.5054,501.801,0.267677,7.97587,10000,
213,52.8548,-19.2002,503.296,0.278622,7.94015,10000,
212,52.806,-19.9324,505.89,0.290331,7.98432,10000,
211,52.9036,-20.3795,507.523,0.308324,7.93451,10000,
210,52.9036,-20.7686,510.056,0.323894,7.93263,10000,
209,52.9036,-20.0498,512.39,0.344613,7.87035,10000,
208,52.9036,-19.9526,516.418,0.36677,7.94651,10000,
207,52.9523,-18.3051,520.432,0.394497,7.95747,10000,
206,52.9523,-15.5746,524.139,0.421698,7.90503,10000,
205,52.9523,-12.4944,529.541,0.455553,7.94732,10000,
204,52.9523,-8.36668,535.172,0.490444,7.96655,10000,
203,52.9523,-3.67188,540.863,0.52919,7.90034,10000,
202,52.9523,0.812715,549.271,0.571399,7.96661,10000,
201,53.0011,6.78007,558.075,0.621526,7.90581,10000,
200,53.0011,13.315,566.238,0.678583,7.93117,10000,
199,53.0011,19.0748,572.647,0.738396,7.94566,10000,
198,53.0011,25.9899,580.215,0.8021,7.94278,10000,
197,53.0011,31.8342,589.02,0.871453,7.92198,10000,
196,53.0011,36.206,597.382,0.941357,7.78022,10000,
195,53.0499,38.4386,608.795,1.00751,7.92695,10000,
194,53.0499,40.7315,619.415,1.07812,7.92303,10000,
193,53.0499,40.5796,628.204,1.14781,7.91523,10000,
192,53.0499,40.7766,635.406,1.21897,7.97641,10000,
191,53.0499,39.6189,643.372,1.29325,7.94467,10000,
190,53.0499,37.3866,653.839,1.37685,7.96171,10000,
