ProDataCSV

Title: Tue Apr 28 11:31:33 2026 207nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.6293degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,-19.4811,515.717,0.36871,7.96419,10000,
20.4193,-19.2804,515.305,0.368468,7.92665,10000,
20.6691,-19.1974,513.55,0.367412,7.76675,10000,
21.0687,-19.0345,516.098,0.370232,7.97503,10000,
21.4681,-19.448,515.717,0.368608,7.96606,10000,
21.9671,-19.4719,515.701,0.367761,7.98005,10000,
22.5158,-19.6933,515.625,0.369694,7.93686,10000,
23.0642,-19.5951,514.206,0.371775,7.75545,10000,
23.5625,-19.6158,514.725,0.369617,7.84678,10000,
24.1103,-19.4573,515.915,0.370559,7.95047,10000,
24.7076,-19.3885,515.808,0.370104,7.94795,10000,
25.2548,-19.2276,516.51,0.370847,8.00548,10000,
25.8018,-19.1325,515.839,0.371336,7.92854,10000,
26.3484,-19.0637,516.403,0.371753,7.978,10000,
26.8948,-19.3897,515.701,0.3708,7.92441,10000,
27.4906,-19.6473,516.388,0.374022,7.9349,10000,
28.0364,-19.1611,516.495,0.372616,7.97141,10000,
28.582,-19.2112,516.617,0.373407,7.96919,10000,
29.1273,-19.1041,516.144,0.37482,7.89582,10000,
29.7219,-19.4642,516.724,0.374256,7.96437,10000,
30.2666,-19.2835,516.953,0.37519,7.97022,10000,
30.8606,-19.7359,517.197,0.37665,7.96788,10000,
31.4049,-18.6395,517.12,0.376761,7.95823,10000,
31.9983,-18.9429,516.983,0.376345,7.95211,10000,
