ProDataCSV

Title: Tue Apr 28 11:31:33 2026 47.5559C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:31 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,47.4337,-3.26387,420.303,0.0951011,8.00161,10000,
239,47.4337,-4.00297,420.303,0.0980565,7.90356,10000,
238,47.4337,-4.8055,422.913,0.102097,7.9773,10000,
237,47.4337,-5.79615,425.644,0.105694,8.01335,10000,
236,47.4337,-6.99573,425.644,0.108816,7.81573,10000,
235,47.4337,-7.93151,431.564,0.119054,7.94419,10000,
234,47.4826,-9.28218,435.654,0.121418,7.93788,10000,
233,47.4826,-10.6486,439.346,0.12483,7.98882,10000,
232,47.4826,-12.2232,442.474,0.134002,7.99942,10000,
231,47.4826,-13.7909,444.992,0.144349,7.91394,10000,
230,47.4826,-15.3296,448.883,0.153392,7.98363,10000,
229,47.4826,-16.6446,450.562,0.160212,7.8111,10000,
228,47.4826,-17.7442,455.597,0.167673,7.95333,10000,
227,47.5315,-18.9397,458.939,0.175713,7.95481,10000,
226,47.5315,-19.6111,461.838,0.175712,7.93565,10000,
225,47.5315,-20.3356,465.591,0.186226,7.95126,10000,
224,47.5315,-21.039,469.437,0.187906,8.00946,10000,
223,47.5315,-20.9151,472.458,0.193879,7.9593,10000,
222,47.5315,-21.2068,475.723,0.199922,7.959,10000,
221,47.5315,-20.8462,479.202,0.208972,7.9651,10000,
220,47.5804,-20.4731,482.62,0.213799,7.98353,10000,
219,47.5804,-20.0303,485.825,0.221785,7.95615,10000,
218,47.5804,-20.1221,489.136,0.226135,7.97073,10000,
217,47.5804,-19.7086,492.706,0.234695,7.99248,10000,
216,47.5804,-19.139,495.377,0.244411,7.95523,10000,
215,47.5804,-19.3228,498.84,0.251376,7.98806,10000,
214,47.6293,-19.1373,501.068,0.2633,7.96489,10000,
213,47.6293,-19.4486,503.174,0.275839,7.97636,10000,
212,47.6293,-19.7753,505.325,0.287058,7.9783,10000,
211,47.6293,-20.0001,507.431,0.306474,7.95798,10000,
210,47.6293,-20.8323,509.628,0.321478,7.92992,10000,
209,47.6293,-20.8262,512.436,0.341266,7.93608,10000,
208,47.6293,-19.6805,515.793,0.361671,7.97664,10000,
207,47.6782,-18.4551,519.409,0.389481,7.95068,10000,
206,47.6782,-16.1603,523.636,0.414533,7.98984,10000,
205,47.6782,-12.4825,528.442,0.447708,7.99559,10000,
204,47.6782,-9.05109,532.715,0.482128,7.91632,10000,
203,47.6782,-4.43332,539.124,0.519135,7.94931,10000,
202,47.6782,0.74341,546.448,0.562564,7.92499,10000,
201,47.6782,6.82986,555.496,0.610718,7.93167,10000,
200,47.7271,13.3006,564.056,0.666213,7.8915,10000,
199,47.7271,18.6007,570.618,0.726325,7.9414,10000,
198,47.7271,26.9721,578.323,0.790062,7.97342,10000,
197,47.7271,32.0397,586.456,0.856506,7.96326,10000,
196,47.7271,36.7654,595.505,0.924735,7.92797,10000,
195,47.7271,39.271,602.951,0.991855,7.77643,10000,
194,47.776,41.1189,612.686,1.06028,7.79019,10000,
193,47.776,42.4768,625.397,1.12765,7.93695,10000,
192,47.776,42.0344,631.668,1.19716,7.95723,10000,
191,47.776,41.0549,638.992,1.26911,7.94396,10000,
190,47.776,38.6063,647.629,1.34951,7.90253,10000,
