ProDataCSV

Title: Tue Apr 28 11:31:33 2026 215nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.5807degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,-20.1691,496.17,0.244052,7.94873,10000,
20.3693,-20.3183,496.292,0.243442,7.96793,10000,
20.6691,-20.7125,495.789,0.243875,7.92695,10000,
21.0187,-20.7541,496.17,0.244482,7.94088,10000,
21.4182,-20.6366,496.246,0.244494,7.94566,10000,
21.9173,-20.4587,496.323,0.243545,7.96805,10000,
22.466,-20.3069,496.323,0.245004,7.94133,10000,
23.0144,-20.3676,496.216,0.244302,7.94717,10000,
23.5126,-20.6145,496.49,0.244221,7.96667,10000,
24.0605,-20.2222,496.216,0.244786,7.93831,10000,
24.6578,-20.7091,496.674,0.245257,7.95965,10000,
25.2051,-20.3644,496.216,0.244621,7.94133,10000,
25.7521,-20.5898,496.277,0.244846,7.94122,10000,
26.2987,-20.3899,496.567,0.246773,7.92495,10000,
26.8452,-20.4316,496.46,0.245174,7.9472,10000,
27.3913,-20.995,496.857,0.245853,7.9607,10000,
27.9868,-20.3864,496.689,0.245678,7.95295,10000,
28.5324,-19.9648,496.964,0.247147,7.94398,10000,
29.0777,-20.5087,496.918,0.246238,7.95764,10000,
29.6723,-20.0167,497.04,0.246436,7.96197,10000,
30.2171,-20.0758,497.147,0.24682,7.9619,10000,
30.8111,-20.203,497.345,0.247176,7.96829,10000,
31.3554,-20.0169,497.055,0.247176,7.94941,10000,
31.9488,-20.33,496.704,0.24782,7.91481,10000,
32.4926,-20.1267,497.559,0.24826,7.96231,10000,
33.0855,-20.2005,497.543,0.247852,7.9688,10000,
33.6287,-19.5503,497.33,0.248325,7.94625,10000,
34.2704,-19.7218,497.208,0.24809,7.94262,10000,
34.8131,-19.4129,497.116,0.248795,7.92379,10000,
35.4049,-20.1332,497.864,0.249806,7.95377,10000,
35.9965,-19.5702,497.467,0.249501,7.93366,10000,
36.5385,-19.7029,497.467,0.249242,7.93839,10000,
37.1295,-19.291,497.467,0.249951,7.92545,10000,
37.7203,-19.5446,497.879,0.249849,7.95397,10000,
38.2616,-19.6468,498.154,0.251315,7.94488,10000,
38.901,-19.5666,499.069,0.251399,8.0024,10000,
39.4419,-20.1014,498.825,0.251697,7.98117,10000,
40.0808,-19.4393,498.352,0.251653,7.95149,10000,
40.6212,-19.656,498.23,0.25226,7.93253,10000,
41.2105,-19.3967,498.901,0.252503,7.97127,10000,
