ProDataCSV

Title: Tue Apr 28 11:31:33 2026 229nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.4351degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,-17.7849,450.623,0.154075,7.92866,10000,
20.3693,-17.7586,450.836,0.153264,7.96591,10000,
20.5692,-17.435,450.851,0.153911,7.95565,10000,
20.9189,-17.4722,451.187,0.154138,7.98668,10000,
21.3683,-17.7791,450.424,0.154453,7.90098,10000,
21.8175,-17.4444,450.699,0.154108,7.93606,10000,
22.3662,-17.5253,450.836,0.154275,7.94739,10000,
22.9147,-17.3635,450.851,0.153929,7.95532,10000,
23.413,-17.478,451.431,0.154945,7.9974,10000,
23.9609,-17.6243,450.989,0.154548,7.95838,10000,
24.5583,-17.4982,449.631,0.154638,7.81452,10000,
25.1056,-17.551,450.684,0.154386,7.92937,10000,
25.6526,-17.7438,451.401,0.154727,7.99823,10000,
26.1994,-17.496,450.912,0.154444,7.95229,10000,
26.7458,-17.489,451.096,0.155751,7.94751,10000,
27.292,-17.1465,451.08,0.154604,7.96694,10000,
27.838,-17.1454,451.447,0.155218,7.99398,10000,
28.4332,-17.2127,451.141,0.155959,7.94849,10000,
28.9786,-17.2734,451.706,0.155847,8.00949,10000,
29.5732,-17.5733,451.37,0.155375,7.98311,10000,
30.1181,-17.3191,451.218,0.157111,7.93537,10000,
30.7121,-17.4088,451.447,0.157228,7.95706,10000,
31.2565,-17.2666,451.569,0.156893,7.97592,10000,
31.8005,-17.0852,452.057,0.158047,8.00549,10000,
32.3937,-17.0394,451.813,0.157395,7.99211,10000,
32.9867,-17.0885,451.401,0.157382,7.94947,10000,
33.5793,-17.3858,451.416,0.158268,7.93487,10000,
34.1224,-17.3682,451.752,0.157919,7.97613,10000,
34.7145,-16.9632,451.645,0.158043,7.96275,10000,
35.3063,-16.8235,451.248,0.157924,7.9237,10000,
35.8486,-16.9979,451.584,0.159048,7.93803,10000,
36.4399,-17.0051,451.675,0.159323,7.94248,10000,
37.031,-16.7291,452.194,0.160384,7.9767,10000,
37.6218,-17.1165,451.675,0.159463,7.93992,10000,
38.1632,-17.0184,452.179,0.160644,7.97036,10000,
38.7535,-17.0961,451.935,0.160851,7.94137,10000,
39.3436,-17.4434,452.194,0.162187,7.94366,10000,
39.9334,-16.8353,451.859,0.160666,7.93686,10000,
40.523,-16.698,451.797,0.161587,7.91377,10000,
41.1123,-16.9019,452.271,0.161651,7.96133,10000,
41.6523,-17.3285,452.347,0.161709,7.96813,10000,
42.2412,-16.7333,452.179,0.161315,7.95805,10000,
42.8299,-16.6513,452.225,0.160002,7.98688,10000,
43.4183,-16.9947,451.904,0.161092,7.9338,10000,
44.0066,-16.8442,452.148,0.160624,7.96757,10000,
44.5946,-16.6193,451.767,0.159251,7.95328,10000,
45.1824,-16.8977,452.24,0.160268,7.98358,10000,
45.721,-16.7588,451.767,0.161498,7.91224,10000,
46.3573,-16.6955,452.011,0.159779,7.96887,10000,
46.8956,-16.8575,451.92,0.159817,7.95871,10000,
47.4826,-16.6446,450.562,0.160212,7.8111,10000,
48.1183,-16.7252,452.408,0.161399,7.98011,10000,
48.656,-16.7113,452.316,0.16255,7.94958,10000,
49.2424,-16.347,452.301,0.162039,7.95737,10000,
