ProDataCSV

Title: Tue Apr 28 11:31:33 2026 26.7955C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:31 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,26.6465,-3.41181,418.884,0.0888884,8.01005,10000,
239,26.6962,-4.05407,418.884,0.0926302,7.89758,10000,
238,26.6465,-4.7908,421.188,0.0970079,7.94528,10000,
237,26.6962,-5.52087,424.057,0.100785,7.99076,10000,
236,26.6962,-7.08739,424.057,0.102183,7.82472,10000,
235,26.6962,-8.2804,429.993,0.111776,7.9718,10000,
234,26.6962,-9.25879,433.792,0.115429,7.92645,10000,
233,26.6962,-10.6687,438.507,0.119246,7.98666,10000,
232,26.6962,-12.5611,441.483,0.1288,7.97681,10000,
231,26.7458,-14.0625,444.595,0.139386,7.95952,10000,
230,26.7458,-15.6789,447.723,0.149358,7.93165,10000,
229,26.7458,-17.489,451.096,0.155751,7.94751,10000,
228,26.7458,-18.7216,455.17,0.163244,7.99226,10000,
227,26.7458,-19.9887,458.267,0.17046,7.9872,10000,
226,26.7458,-21.0881,461.09,0.171367,7.94644,10000,
225,26.7458,-21.5302,464.584,0.181425,7.95027,10000,
224,26.7955,-22.2231,468.246,0.184175,7.97674,10000,
223,26.7955,-22.3501,471.619,0.18892,7.98138,10000,
222,26.7955,-22.3898,474.716,0.19437,7.9808,10000,
221,26.7955,-22.0687,478.149,0.203735,7.98028,10000,
220,26.7955,-21.932,481.613,0.209158,7.9938,10000,
219,26.7955,-21.0577,484.1,0.21674,7.92389,10000,
218,26.7955,-21.6217,487.717,0.221001,7.96523,10000,
217,26.8452,-21.0978,490.616,0.22993,7.93714,10000,
216,26.8452,-20.426,493.805,0.237914,7.96969,10000,
215,26.8452,-20.4316,496.46,0.245174,7.9472,10000,
214,26.8452,-20.0386,500.031,0.256084,7.96615,10000,
213,26.8452,-20.5252,501.816,0.267173,7.96886,10000,
212,26.8452,-20.4794,504.242,0.279206,7.9941,10000,
211,26.8452,-21.288,505.829,0.297198,7.94351,10000,
210,26.8948,-21.5035,508.041,0.310062,7.96201,10000,
209,26.8948,-21.6269,510.574,0.32824,7.97457,10000,
208,26.8948,-21.2424,512.39,0.345422,7.92084,10000,
207,26.8948,-19.3897,515.701,0.3708,7.92441,10000,
206,26.8948,-16.201,519.485,0.395548,7.94466,10000,
205,26.8948,-13.3514,523.087,0.424486,7.93801,10000,
204,26.9445,-9.55094,527.924,0.456837,7.96877,10000,
203,26.8948,-4.36595,532.608,0.490231,7.95163,10000,
202,26.9445,0.31184,538.818,0.529297,7.95675,10000,
201,26.9445,6.53657,546.204,0.574313,7.94595,10000,
200,26.9445,13.5998,555.145,0.62602,7.9494,10000,
199,26.9445,20.504,563.98,0.68302,7.94937,10000,
198,26.9445,27.4972,570.221,0.745444,7.92206,10000,
197,26.9941,33.8012,576.859,0.807869,7.91814,10000,
196,26.9941,38.4623,584.747,0.873116,7.92286,10000,
195,26.9941,41.6226,592.575,0.935557,7.96053,10000,
194,26.9941,43.292,599.686,0.99973,7.92236,10000,
193,26.9941,44.4148,607.544,1.0618,7.8965,10000,
192,26.9941,43.729,616.104,1.12186,7.9428,10000,
191,26.9941,42.5543,624.817,1.18227,7.91583,10000,
190,27.0438,40.5111,630.096,1.24955,7.89899,10000,
