ProDataCSV

Title: Tue Apr 28 11:31:33 2026 45.7944C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:31 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,45.672,-3.47439,420.364,0.0955379,7.99809,10000,
239,45.672,-4.12796,421.524,0.0987604,7.98011,10000,
238,45.672,-4.70462,422.791,0.10263,7.95871,10000,
237,45.672,-5.61223,425.308,0.106573,7.97342,10000,
236,45.721,-6.83563,427.811,0.108747,7.96668,10000,
235,45.721,-8.03202,432.098,0.118697,7.98638,10000,
234,45.721,-9.22877,435.974,0.12055,7.97445,10000,
233,45.721,-10.4682,439.331,0.125787,7.96934,10000,
232,45.721,-12.25,442.184,0.134158,7.96218,10000,
231,45.721,-13.774,445.496,0.144508,7.96796,10000,
230,45.721,-15.2439,448.7,0.153275,7.96599,10000,
229,45.721,-16.7588,451.767,0.161498,7.91224,10000,
228,45.7699,-18.0113,456.253,0.169324,7.98766,10000,
227,45.7699,-19.3233,458.862,0.175359,7.95406,10000,
226,45.7699,-19.8955,461.914,0.175493,7.94663,10000,
225,45.7699,-20.4387,465.775,0.185753,7.97602,10000,
224,45.7699,-20.7888,468.704,0.189588,7.91661,10000,
223,45.7699,-21.0574,473.175,0.195641,7.98542,10000,
222,45.7699,-21.0629,475.723,0.200967,7.93988,10000,
221,45.8189,-21.0772,479.492,0.210008,7.96824,10000,
220,45.8189,-20.9734,482.468,0.215616,7.93894,10000,
219,45.8189,-20.432,486.176,0.222125,7.9751,10000,
218,45.8189,-19.9851,489.166,0.22643,7.96743,10000,
217,45.8189,-19.8832,492.523,0.235396,7.96716,10000,
216,45.8189,-19.5326,494.72,0.244523,7.90982,10000,
215,45.8679,-19.4997,496.155,0.252853,7.7883,10000,
214,45.8679,-19.4326,501.297,0.264511,7.97132,10000,
213,45.8679,-20.0568,503.082,0.276742,7.9487,10000,
212,45.8679,-19.9497,505.692,0.287942,8.00508,10000,
211,45.8679,-20.4979,507.065,0.304653,7.94957,10000,
210,45.8679,-21.016,509.766,0.320215,7.96814,10000,
209,45.9168,-20.8904,512.177,0.341227,7.90931,10000,
208,45.9168,-20.1059,515.564,0.361687,7.95301,10000,
207,45.9168,-18.6145,519.669,0.387758,8.00756,10000,
206,45.9168,-15.7962,523.178,0.413497,7.96635,10000,
205,45.9168,-12.7026,527.573,0.446044,7.94952,10000,
204,45.9168,-8.34842,532.578,0.479625,7.95059,10000,
203,45.9168,-4.09005,538.62,0.516881,7.95108,10000,
202,45.9658,1.59378,545.715,0.559536,7.9268,10000,
201,45.9658,6.94536,554.199,0.607067,7.9107,10000,
200,45.9658,13.323,563.995,0.662836,7.94552,10000,
199,45.9658,20.3914,569.901,0.722394,7.93221,10000,
198,45.9658,26.5586,577.698,0.787634,7.95407,10000,
197,45.9658,32.4644,586.075,0.853793,7.9778,10000,
196,46.0147,36.2033,594.833,0.920309,7.95288,10000,
195,46.0147,39.4755,604.08,0.987092,7.94842,10000,
194,46.0147,41.3836,613.419,1.05532,7.93075,10000,
193,46.0147,42.1299,624.023,1.12224,7.92338,10000,
192,46.0147,41.9119,630.722,1.18985,7.98152,10000,
191,46.0147,41.1199,636.673,1.26158,7.83779,10000,
190,46.0637,39.8848,645.981,1.33894,7.94034,10000,
