ProDataCSV

Title: Tue Apr 28 11:31:33 2026 88.7363C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,88.5907,-2.31392,425.537,0.114929,8.01564,10000,
239,88.6392,-2.70641,425.537,0.117466,7.92505,10000,
238,88.6392,-3.1094,427.856,0.122531,7.95143,10000,
237,88.6392,-3.21559,427.856,0.125827,7.79993,10000,
236,88.6392,-3.46303,432.48,0.127561,7.93783,10000,
235,88.6392,-3.86453,436.295,0.136087,7.94212,10000,
234,88.6392,-4.30039,439.423,0.137945,7.99463,10000,
233,88.6392,-4.5974,439.926,0.140411,7.77674,10000,
232,88.6392,-4.7484,444.855,0.149026,8.00003,10000,
231,88.6877,-5.41627,447.189,0.157553,7.91795,10000,
230,88.6877,-5.55062,450.424,0.163375,7.96495,10000,
229,88.6877,-6.08917,453.506,0.168215,7.96735,10000,
228,88.6877,-6.60987,457.352,0.177082,7.95234,10000,
227,88.6877,-6.56017,461.014,0.186284,7.95545,10000,
226,88.6877,-6.88009,464.767,0.186744,7.99762,10000,
225,88.6877,-7.09458,468.552,0.198351,7.985,10000,
224,88.7363,-7.29728,470.596,0.202966,7.83146,10000,
223,88.7363,-7.49131,475.677,0.209496,7.93183,10000,
222,88.7363,-8.0281,479.904,0.21762,7.95835,10000,
221,88.7363,-7.38729,483.551,0.227846,7.94464,10000,
220,88.7363,-7.70893,487.854,0.234766,7.97721,10000,
219,88.7363,-7.406,491.974,0.244695,7.9661,10000,
218,88.7848,-7.6498,495.88,0.251303,7.96642,10000,
217,88.7363,-7.96128,499.68,0.260846,7.97123,10000,
216,88.7848,-8.06141,501.923,0.27244,7.9827,10000,
215,88.7848,-8.42578,503.891,0.284079,7.94357,10000,
214,88.7848,-8.1775,506.699,0.299225,7.98201,10000,
213,88.7848,-8.48806,509.552,0.315186,7.99304,10000,
212,88.8333,-9.16607,512.68,0.33251,7.96469,10000,
211,88.8333,-9.6722,515.717,0.355763,7.94588,10000,
210,88.8333,-10.587,519.897,0.376696,7.97736,10000,
209,88.8333,-10.7998,524.399,0.404331,7.95912,10000,
208,88.8333,-11.7016,529.785,0.43588,7.92538,10000,
207,88.8333,-11.8187,536.697,0.470449,7.99106,10000,
206,88.8819,-12.039,544.022,0.508272,7.96255,10000,
205,88.8819,-11.506,552.795,0.552904,7.95609,10000,
204,88.8819,-10.8369,562.576,0.599016,7.95006,10000,
203,88.8819,-10.6713,568.512,0.649127,7.94584,10000,
202,88.8819,-9.25836,575.775,0.703524,7.96851,10000,
201,88.8819,-8.56092,582.245,0.764085,7.76728,10000,
200,88.8819,-6.82551,593.704,0.830137,7.91467,10000,
199,88.9304,-4.91112,605.225,0.899866,7.93523,10000,
198,88.9304,-2.7699,619.537,0.974169,7.96433,10000,
197,88.9304,0.0287036,629.974,1.052,7.92441,10000,
196,88.9304,2.59184,640.091,1.13497,7.93855,10000,
195,88.9304,3.7883,650.528,1.21813,7.89814,10000,
194,88.9789,5.35798,663.834,1.30657,7.94638,10000,
193,88.9789,5.75333,676.59,1.39486,7.78148,10000,
192,88.9789,6.32992,692.352,1.48915,7.91131,10000,
191,88.9789,7.3672,705.566,1.59228,7.95108,10000,
190,88.9789,7.47308,724.091,1.71564,7.91795,10000,
