ProDataCSV

Title: Tue Apr 28 11:31:33 2026 40.5475C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:31 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,40.4247,-3.45478,420.593,0.0975699,7.97765,10000,
239,40.4738,-3.98478,421.921,0.100288,7.98103,10000,
238,40.4738,-4.70484,423.126,0.103617,7.96481,10000,
237,40.4738,-5.89045,423.126,0.106645,7.8179,10000,
236,40.4738,-7.03949,428.192,0.109399,7.98104,10000,
235,40.4738,-8.06811,431.488,0.11853,7.94867,10000,
234,40.4738,-9.11585,432.877,0.121202,7.76273,10000,
233,40.4738,-10.9222,439.331,0.125104,7.98188,10000,
232,40.4738,-12.5247,442.001,0.134316,7.93761,10000,
231,40.523,-14.0231,445.679,0.144466,7.98943,10000,
230,40.523,-15.5695,448.837,0.154022,7.96711,10000,
229,40.523,-16.698,451.797,0.161587,7.91377,10000,
228,40.523,-18.4376,456.284,0.169515,7.98715,10000,
227,40.523,-19.1855,459.03,0.177047,7.93906,10000,
226,40.523,-20.2116,462.296,0.17747,7.94527,10000,
225,40.523,-20.866,463.654,0.186945,7.7683,10000,
224,40.523,-21.2237,469.238,0.190129,7.95181,10000,
223,40.5721,-21.4516,472.794,0.195058,7.96506,10000,
222,40.5721,-21.6905,476.059,0.200971,7.96626,10000,
221,40.5721,-21.1189,479.645,0.209946,7.98102,10000,
220,40.5721,-20.9131,482.681,0.215465,7.95747,10000,
219,40.5721,-20.5426,486.465,0.222775,7.98394,10000,
218,40.5721,-19.9623,488.571,0.227629,7.90406,10000,
217,40.6212,-20.0782,492.416,0.23753,7.92091,10000,
216,40.6212,-19.789,495.316,0.245336,7.93427,10000,
215,40.6212,-19.656,498.23,0.25226,7.93253,10000,
214,40.6212,-19.7159,501.007,0.264357,7.9379,10000,
213,40.6212,-19.845,503.235,0.276547,7.97078,10000,
212,40.6212,-20.1,505.524,0.287468,7.99408,10000,
211,40.6703,-20.551,506.851,0.304412,7.92955,10000,
210,40.6703,-20.959,509.43,0.319294,7.94798,10000,
209,40.7685,-21.2219,512.466,0.337723,8.00434,10000,
208,40.6703,-20.2227,515.198,0.359389,7.9577,10000,
207,40.6703,-18.6954,518.448,0.384525,7.94755,10000,
206,40.6703,-15.9727,522.385,0.410495,7.94733,10000,
205,40.6703,-13.0901,526.581,0.442263,7.93073,10000,
204,40.6703,-9.00879,531.509,0.474094,7.96202,10000,
203,40.7194,-4.70048,537.003,0.510979,7.93096,10000,
202,40.7194,0.948199,544.281,0.553487,7.93143,10000,
201,40.7194,7.05924,552.628,0.599319,7.94465,10000,
200,40.7194,13.8603,562.653,0.653551,7.94692,10000,
199,40.7194,20.2884,568.527,0.712042,7.96396,10000,
198,40.7685,27.3509,575.775,0.776133,7.96542,10000,
197,40.7685,32.912,583.191,0.842061,7.92164,10000,
196,40.7685,36.8373,592.056,0.909147,7.92098,10000,
195,40.7685,40.4654,600.708,0.975783,7.89379,10000,
194,40.7685,41.9377,609.772,1.04244,7.90683,10000,
193,40.7685,42.6768,620.438,1.10997,7.91466,10000,
192,40.8177,42.4321,628.159,1.17357,7.97503,10000,
191,40.8177,41.5619,634.445,1.24256,7.94275,10000,
190,40.8177,39.4506,641.281,1.31974,7.83214,10000,
