ProDataCSV

Title: Tue Apr 28 11:31:33 2026 42.3148C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:31 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,42.1922,-3.64354,420.532,0.0946541,8.02685,10000,
239,42.1922,-4.0041,420.532,0.0985512,7.91132,10000,
238,42.1922,-4.65924,420.532,0.103714,7.77631,10000,
237,42.1922,-5.84473,424.957,0.106734,7.94565,10000,
236,42.2412,-6.8845,427.826,0.110138,7.94224,10000,
235,42.1922,-8.03792,431.9,0.119098,7.96577,10000,
234,42.2412,-9.24203,436.279,0.121339,7.97965,10000,
233,42.2412,-10.7898,437.683,0.124666,7.78527,10000,
232,42.2412,-12.1246,442.184,0.133487,7.97451,10000,
231,42.2412,-13.9193,445.053,0.144476,7.91852,10000,
230,42.2412,-15.5756,448.456,0.153798,7.93004,10000,
229,42.2412,-16.7333,452.179,0.161315,7.95805,10000,
228,42.2412,-18.0007,455.566,0.169683,7.91363,10000,
227,42.2412,-19.0342,459.442,0.177707,7.96587,10000,
226,42.2903,-19.8213,462.265,0.177106,7.94914,10000,
225,42.2903,-20.9544,465.775,0.18722,7.94912,10000,
224,42.2903,-20.9621,469.482,0.189734,7.97967,10000,
223,42.2903,-21.6692,472.946,0.194519,7.9874,10000,
222,42.2903,-21.2524,475.998,0.199246,7.99314,10000,
221,42.3393,-21.3421,478.989,0.208788,7.95214,10000,
220,42.2903,-21.0464,482.391,0.214844,7.94741,10000,
219,42.3393,-20.6302,486.328,0.221095,8.00501,10000,
218,42.3393,-20.417,489.105,0.225743,7.97578,10000,
217,42.3393,-20.2189,492.477,0.234821,7.97461,10000,
216,42.3393,-19.3807,494.583,0.243846,7.91307,10000,
215,42.3393,-19.6476,498.276,0.251472,7.94988,10000,
214,42.3884,-19.396,500.931,0.262678,7.95908,10000,
213,42.3884,-19.43,503.067,0.273898,7.99907,10000,
212,42.3884,-20.0566,504.73,0.286036,7.92694,10000,
211,42.3884,-20.6313,505.234,0.303062,7.76872,10000,
210,42.3884,-20.7605,509.628,0.3186,7.98263,10000,
209,42.4375,-21.0858,512.085,0.33826,7.95377,10000,
208,42.3884,-20.241,515.564,0.360168,7.98089,10000,
207,42.4375,-18.6722,519.119,0.385384,7.99763,10000,
206,42.4375,-15.8339,522.202,0.409727,7.94422,10000,
205,42.4375,-12.9423,526.367,0.442612,7.90536,10000,
204,42.4375,-9.17009,532.059,0.477375,7.94827,10000,
203,42.4375,-4.14524,537.628,0.512199,7.95844,10000,
202,42.4375,0.55406,544.418,0.554746,7.91864,10000,
201,42.4375,7.38693,553.467,0.601813,7.95674,10000,
200,42.4865,13.3661,563.171,0.656336,7.9615,10000,
199,42.4865,20.308,568.634,0.714733,7.92711,10000,
198,42.4865,26.6115,575.974,0.778993,7.93385,10000,
197,42.4865,32.1094,583.771,0.844744,7.92773,10000,
196,42.4865,36.9231,592.682,0.912137,7.92009,10000,
195,42.5356,40.1135,601.425,0.978603,7.89855,10000,
194,42.5356,42.1439,611.145,1.04544,7.9507,10000,
193,42.5356,42.6896,621.124,1.11117,7.93791,10000,
192,42.5356,42.4839,628.296,1.17822,7.90667,10000,
191,42.5356,41.2873,635.208,1.24775,7.93164,10000,
190,42.5356,39.0616,642.761,1.32421,7.8976,10000,
