ProDataCSV

Title: Tue Apr 28 11:31:33 2026 22.9645C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:31 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,22.815,-3.29557,418.503,0.0873737,8.00921,10000,
239,22.815,-3.81006,418.503,0.0904452,7.90896,10000,
238,22.815,-4.79664,421.143,0.0958583,7.96299,10000,
237,22.8648,-5.78938,423.889,0.100922,7.97623,10000,
236,22.8648,-6.87131,425.186,0.102057,7.9062,10000,
235,22.8648,-7.8667,429.703,0.111182,7.96302,10000,
234,22.8648,-9.24877,434.082,0.114557,7.96136,10000,
233,22.8648,-10.7167,438.431,0.117986,8.00024,10000,
232,22.8648,-12.6692,440.948,0.126507,7.95462,10000,
231,22.9147,-14.2163,444.336,0.136926,7.97491,10000,
230,22.9147,-15.8183,447.525,0.146404,7.964,10000,
229,22.9147,-17.3635,450.851,0.153929,7.95532,10000,
228,22.9147,-19.0108,452.423,0.162307,7.73514,10000,
227,22.9147,-19.6883,457.901,0.169033,7.97825,10000,
226,22.9147,-21.0358,461.197,0.17027,7.97641,10000,
225,22.9147,-21.9549,464.478,0.180448,7.95869,10000,
224,22.9147,-22.2067,467.667,0.182246,7.96243,10000,
223,22.9645,-22.2791,471.252,0.187648,7.97445,10000,
222,22.9645,-22.4051,474.091,0.193431,7.9479,10000,
221,22.9645,-22.4217,477.524,0.203446,7.93716,10000,
220,22.9645,-22.0695,480.82,0.208216,7.95154,10000,
219,22.9645,-21.6049,484.665,0.216327,7.97247,10000,
218,22.9645,-21.3386,487.579,0.21962,7.98085,10000,
217,23.0144,-21.0098,490.57,0.228702,7.95646,10000,
216,23.0144,-20.4695,493.546,0.237265,7.96419,10000,
215,23.0144,-20.3676,496.216,0.244302,7.94717,10000,
214,23.0144,-20.3662,499.725,0.255798,7.95,10000,
213,23.0144,-20.6577,501.419,0.266295,7.93574,10000,
212,23.0144,-20.4062,504.044,0.278291,7.98715,10000,
211,23.0144,-21.4815,505.478,0.293967,7.96173,10000,
210,23.0642,-21.4447,507.721,0.30799,7.96374,10000,
209,23.0144,-21.6849,510.406,0.326886,7.98108,10000,
208,23.0642,-21.4596,512.543,0.345848,7.9292,10000,
207,23.0642,-19.5951,514.206,0.371775,7.75545,10000,
206,23.0642,-16.9377,519.226,0.393943,7.94886,10000,
205,23.0642,-13.1772,522.964,0.422132,7.96977,10000,
204,23.0642,-9.40598,526.413,0.453332,7.89914,10000,
203,23.0642,-5.03015,531.815,0.487275,7.93916,10000,
202,23.0642,0.924395,537.72,0.525295,7.94333,10000,
201,23.114,6.5438,545.395,0.569679,7.97144,10000,
200,23.114,13.4433,553.421,0.620332,7.93616,10000,
199,23.114,20.5196,563.202,0.677073,7.96096,10000,
198,23.114,27.4623,568.802,0.737455,7.90605,10000,
197,23.1639,32.9531,575.378,0.799905,7.90937,10000,
196,23.1639,38.5185,582.993,0.864102,7.92153,10000,
195,23.1639,41.1062,588.669,0.925126,7.80997,10000,
194,23.1639,43.0465,596.909,0.988869,7.8967,10000,
193,23.1639,43.8891,603.409,1.05011,7.79999,10000,
192,23.1639,44.75,613.022,1.11138,7.92083,10000,
191,23.1639,42.594,621.78,1.17036,7.93805,10000,
190,23.2137,40.2948,627.945,1.23287,7.94705,10000,
