ProDataCSV

Title: Tue Apr 28 11:31:33 2026 54.0006C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,53.8788,-3.55898,420.792,0.0965794,8.01053,10000,
239,53.8788,-4.10214,420.792,0.100155,7.90109,10000,
238,53.8788,-4.84399,422.821,0.102362,7.96583,10000,
237,53.8788,-5.89089,424.881,0.107481,7.92662,10000,
236,53.8788,-6.73677,428.024,0.110255,7.95377,10000,
235,53.8788,-7.98971,431.961,0.120659,7.94126,10000,
234,53.8788,-9.10366,436.722,0.122781,7.98164,10000,
233,53.9275,-10.4776,439.438,0.126362,7.97201,10000,
232,53.9275,-12.3018,442.49,0.134689,7.98859,10000,
231,53.9275,-13.8804,445.297,0.1457,7.92377,10000,
230,53.9275,-15.1342,448.837,0.154652,7.95556,10000,
229,53.9275,-16.5602,452.133,0.162486,7.93192,10000,
228,53.9275,-17.2291,455.902,0.169266,7.95422,10000,
227,53.9275,-18.3592,459.366,0.176862,7.97417,10000,
226,53.9763,-19.9772,462.28,0.176703,7.95791,10000,
225,53.9763,-19.9264,465.607,0.186735,7.94328,10000,
224,53.9763,-20.255,469.406,0.189511,7.97733,10000,
223,53.9763,-20.5889,473.373,0.195473,8.00465,10000,
222,53.9763,-20.3001,476.212,0.200948,7.97872,10000,
221,53.9763,-20.5011,479.599,0.210077,7.97511,10000,
220,53.9763,-19.9024,483.337,0.215695,8.00172,10000,
219,54.025,-19.9363,486.526,0.222406,7.99511,10000,
218,54.025,-19.4027,489.38,0.227478,7.96311,10000,
217,54.025,-19.3803,492.355,0.23682,7.92974,10000,
216,54.025,-18.9914,495.422,0.244948,7.94842,10000,
215,54.025,-18.7381,498.337,0.252774,7.93001,10000,
214,54.025,-19.185,501.404,0.266226,7.95318,10000,
213,54.0737,-19.1999,503.098,0.277851,7.93027,10000,
212,54.0737,-19.6498,505.524,0.29092,7.9308,10000,
211,54.0737,-19.9481,507.996,0.307424,8.00469,10000,
210,54.0737,-20.5559,510.284,0.324118,7.95355,10000,
209,54.0737,-20.3005,512.97,0.34532,7.91837,10000,
208,54.0737,-19.3455,516.953,0.367416,7.9884,10000,
207,54.1225,-17.9737,519.913,0.394096,7.915,10000,
206,54.1225,-15.6774,525.07,0.424843,7.93231,10000,
205,54.1225,-12.3994,530.06,0.457461,7.95708,10000,
204,54.1225,-8.45828,535.568,0.491962,7.971,10000,
203,54.1225,-3.42155,541.55,0.531097,7.91797,10000,
202,54.1225,0.882787,549.606,0.575231,7.92035,10000,
201,54.1712,6.94938,559.006,0.623596,7.92894,10000,
200,54.1712,12.7149,566.04,0.679645,7.88811,10000,
199,54.1712,19.7439,572.845,0.741127,7.91741,10000,
198,54.1712,25.3837,579.315,0.805997,7.78349,10000,
197,54.1712,31.2707,589.89,0.873446,7.96276,10000,
196,54.1712,35.9046,597.763,0.942994,7.7813,10000,
195,54.22,38.1013,609.772,1.01067,7.94017,10000,
194,54.22,40.4998,621.109,1.08264,7.95215,10000,
193,54.22,41.1208,629.181,1.15112,7.97185,10000,
192,54.22,39.9846,635.635,1.22256,7.93567,10000,
191,54.22,39.3276,644.47,1.29847,7.95635,10000,
190,54.22,36.8319,654.587,1.38359,7.90312,10000,
