ProDataCSV

Title: Tue Apr 28 11:31:33 2026 69.8477C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,69.7264,-3.4484,422.241,0.102506,8.00774,10000,
239,69.7264,-4.25612,422.241,0.104433,7.92836,10000,
238,69.7264,-4.9581,424.255,0.109479,7.93822,10000,
237,69.7264,-5.81704,427.048,0.114427,7.95126,10000,
236,69.7264,-6.47795,430.115,0.116195,7.98769,10000,
235,69.775,-7.69581,433.945,0.126356,7.96791,10000,
234,69.775,-9.04425,437.866,0.128695,7.96942,10000,
233,69.775,-9.87796,440.491,0.133214,7.97544,10000,
232,69.775,-11.5056,443.314,0.14085,7.97222,10000,
231,69.775,-12.6279,446.518,0.151398,7.95628,10000,
230,69.8235,-13.9951,449.89,0.15945,7.98035,10000,
229,69.8235,-15.315,452.744,0.16589,7.93226,10000,
228,69.8235,-16.0726,457.138,0.173729,7.99317,10000,
227,69.8235,-16.8553,460.571,0.182131,7.99057,10000,
226,69.8235,-17.8707,463.486,0.182542,7.96008,10000,
225,69.8235,-18.2243,466.919,0.192012,7.96101,10000,
224,69.872,-18.6854,470.383,0.195626,7.94716,10000,
223,69.872,-19.1027,474.365,0.200221,7.99743,10000,
222,69.872,-18.5838,477.417,0.206232,7.9761,10000,
221,69.872,-18.8272,481.018,0.2155,7.98301,10000,
220,69.872,-18.3199,484.161,0.221856,7.94901,10000,
219,69.872,-18.1268,488.037,0.229741,7.96769,10000,
218,69.872,-17.94,490.967,0.234531,7.94353,10000,
217,69.872,-17.7305,494.751,0.243886,7.96103,10000,
216,69.9205,-17.3003,498.215,0.253891,7.96698,10000,
215,69.9205,-17.2071,501.053,0.26195,8.00148,10000,
214,69.9205,-17.5931,502.67,0.274034,7.96629,10000,
213,69.9205,-17.8538,504.44,0.288,7.90568,10000,
212,69.9205,-18.3662,507.996,0.303229,7.98932,10000,
211,69.9205,-18.3669,509.705,0.321608,7.9353,10000,
210,69.969,-19.0863,512.894,0.338711,7.96644,10000,
209,69.969,-19.0179,515.93,0.361801,7.92253,10000,
208,69.969,-18.4339,519.989,0.386325,7.94035,10000,
207,69.969,-17.3498,524.796,0.415961,7.9723,10000,
206,69.969,-14.7925,529.724,0.446668,7.94444,10000,
205,69.969,-11.7435,535.721,0.482565,7.9695,10000,
204,69.969,-8.77235,542.099,0.521076,7.95057,10000,
203,70.0175,-4.10043,549.82,0.563752,7.92822,10000,
202,70.0175,0.444501,559.113,0.610157,7.92804,10000,
201,70.0175,5.66607,566.513,0.66222,7.94203,10000,
200,70.066,11.734,573.135,0.72104,7.94142,10000,
199,70.0175,17.9995,580.872,0.783774,7.96764,10000,
198,70.0175,22.9599,589.554,0.851448,7.915,10000,
197,70.066,28.0249,600.525,0.924217,7.9224,10000,
196,70.066,31.6345,613.419,0.998049,7.95256,10000,
195,70.066,34.3145,625.427,1.0703,7.93549,10000,
194,70.066,35.9134,632.538,1.14594,7.95007,10000,
193,70.066,35.9307,640.564,1.22046,7.95549,10000,
192,70.1145,35.871,649.948,1.3003,7.9335,10000,
191,70.1145,35.4119,660.889,1.38705,7.78797,10000,
190,70.1145,34.141,679.443,1.48579,7.93192,10000,
