ProDataCSV

Title: Tue Apr 28 11:31:33 2026 55.7548C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,55.6331,-3.59627,420.715,0.09701,7.99696,10000,
239,55.6331,-4.09656,421.799,0.100866,7.96151,10000,
238,55.6331,-5.05039,421.799,0.104841,7.84708,10000,
237,55.6331,-5.95649,425.507,0.108694,7.94851,10000,
236,55.6818,-6.97602,428.375,0.111284,7.95906,10000,
235,55.6818,-8.19234,433.044,0.121857,7.99121,10000,
234,55.6818,-8.97673,436.462,0.123551,7.95085,10000,
233,55.6818,-10.7171,439.789,0.127104,8.00175,10000,
232,55.6818,-11.992,442.413,0.136624,7.94408,10000,
231,55.6818,-13.6862,445.648,0.146208,7.95401,10000,
230,55.6818,-14.9279,449.097,0.15513,7.97473,10000,
229,55.7305,-16.2036,452.652,0.163442,7.9677,10000,
228,55.6818,-17.5979,456.1,0.171645,7.93017,10000,
227,55.6818,-18.5572,459.61,0.178648,7.96443,10000,
226,55.7305,-19.3686,462.799,0.178622,7.96992,10000,
225,55.7305,-19.5557,466.232,0.189117,7.95439,10000,
224,55.7305,-20.3724,469.543,0.191142,7.95897,10000,
223,55.7305,-20.558,472.656,0.195806,7.9402,10000,
222,55.7305,-20.1634,476.135,0.202531,7.94369,10000,
221,55.7305,-20.3553,480.148,0.211924,7.98297,10000,
220,55.7792,-20.3747,483.231,0.217322,7.96395,10000,
219,55.7792,-19.8978,487.106,0.224902,7.99061,10000,
218,55.7792,-18.9744,490.036,0.229312,7.97503,10000,
217,55.7792,-19.0315,493.118,0.237882,7.96181,10000,
216,55.7792,-18.7941,496.002,0.246472,7.9587,10000,
215,55.8279,-19.064,498.947,0.253983,7.94711,10000,
214,55.7792,-18.7105,501.755,0.266617,7.98966,10000,
213,55.8279,-19.0618,503.799,0.279549,7.98385,10000,
212,55.8279,-19.5926,506.317,0.292064,8.0022,10000,
211,55.8279,-20.517,507.858,0.309268,7.95525,10000,
210,55.8279,-20.2435,510.498,0.3261,7.94058,10000,
209,55.8279,-20.2282,513.687,0.348021,7.94406,10000,
208,55.8766,-19.4858,517.319,0.369404,7.98857,10000,
207,55.8766,-18.2922,520.706,0.396627,7.94477,10000,
206,55.8766,-15.2217,525.574,0.425497,7.96592,10000,
205,55.8766,-12.4059,530.426,0.458898,7.96218,10000,
204,55.8766,-8.82645,536.514,0.497559,7.94485,10000,
203,55.8766,-3.73816,542.786,0.534585,7.94794,10000,
202,55.9253,0.778825,550.293,0.577765,7.92249,10000,
201,55.9253,6.35919,560.059,0.627434,7.92728,10000,
200,55.9253,13.6272,567.154,0.683707,7.94649,10000,
199,55.9253,19.8986,573.929,0.745053,7.96285,10000,
198,55.9253,26.1746,581.512,0.810088,7.92412,10000,
197,55.9253,30.9137,591.019,0.879389,7.9532,10000,
196,55.974,35.7215,600.327,0.947759,7.89822,10000,
195,55.974,38.5702,610.992,1.01551,7.93949,10000,
194,55.974,39.7988,622.314,1.08734,7.94502,10000,
193,55.974,41.1228,630.02,1.15758,7.95289,10000,
192,55.974,40.7811,636.124,1.23062,7.8418,10000,
191,55.974,39.0002,646.088,1.30658,7.96317,10000,
190,56.0227,37.3345,657.013,1.39348,7.92883,10000,
