ProDataCSV

Title: Tue Apr 28 11:31:33 2026 20.3693C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:31 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,20.3693,-3.44679,418.488,0.0871127,8.01287,10000,
239,20.3693,-4.01561,419.159,0.091287,7.9425,10000,
238,20.3693,-4.78484,420.532,0.0954314,7.92604,10000,
237,20.3693,-5.63603,423.218,0.0994329,7.95538,10000,
236,20.3693,-6.94414,423.218,0.101475,7.77853,10000,
235,20.3693,-8.09655,429.657,0.110437,7.97357,10000,
234,20.3693,-9.16201,433.731,0.112985,7.96717,10000,
233,20.3693,-10.9439,438.309,0.11691,8.00465,10000,
232,20.3693,-12.5638,441.086,0.126619,7.96913,10000,
231,20.3693,-14.174,444.122,0.136319,7.96146,10000,
230,20.3693,-15.9904,447.83,0.146746,7.99121,10000,
229,20.3693,-17.7849,450.623,0.154075,7.92866,10000,
228,20.3693,-18.8653,454.651,0.162569,7.9529,10000,
227,20.3693,-20.1433,457.84,0.170102,7.95278,10000,
226,20.3693,-21.2064,460.495,0.17065,7.90454,10000,
225,20.3693,-21.8159,464.737,0.179692,7.99565,10000,
224,20.3693,-22.356,467.758,0.182647,7.96293,10000,
223,20.3693,-22.8287,471.069,0.188218,7.94884,10000,
222,20.3693,-22.7735,474.258,0.193137,7.96675,10000,
221,20.3693,-21.9485,477.631,0.20219,7.96844,10000,
220,20.3693,-22.1333,480.667,0.208719,7.93088,10000,
219,20.3693,-21.6532,484.1,0.215152,7.95291,10000,
218,20.3693,-21.3974,487.045,0.219095,7.95261,10000,
217,20.3693,-21.0885,490.204,0.228595,7.9332,10000,
216,20.3693,-20.8239,493.317,0.237018,7.95333,10000,
215,20.3693,-20.1691,496.17,0.244052,7.94873,10000,
214,20.3693,-20.4195,499.817,0.254097,7.98705,10000,
213,20.3693,-20.4376,501.389,0.265627,7.94415,10000,
212,20.3693,-20.7931,503.784,0.277358,7.97312,10000,
211,20.3693,-21.2692,505.829,0.293494,8.01155,10000,
210,20.3693,-21.6577,507.736,0.307512,7.97425,10000,
209,20.3693,-21.5724,509.964,0.325153,7.96436,10000,
208,20.3693,-21.1683,512.634,0.343853,7.97542,10000,
207,20.3693,-19.4811,515.717,0.36871,7.96419,10000,
206,20.3693,-17.1197,519.043,0.391729,7.97157,10000,
205,20.3693,-13.5313,522.507,0.420516,7.95662,10000,
204,20.3693,-9.26435,526.459,0.450803,7.94936,10000,
203,20.3693,-4.98248,531.143,0.483499,7.95146,10000,
202,20.3693,0.807739,537.079,0.52224,7.94826,10000,
201,20.3693,6.2855,544.098,0.565533,7.95115,10000,
200,20.3693,13.9139,552.628,0.616033,7.96025,10000,
199,20.3693,20.6709,562.057,0.672661,7.92478,10000,
198,20.3693,27.2549,567.871,0.731712,7.90292,10000,
197,20.3693,33.5978,574.585,0.793847,7.93605,10000,
196,20.3693,38.5462,582.062,0.857314,7.95608,10000,
195,20.3693,41.5121,588.898,0.919214,7.93746,10000,
194,20.3693,43.4554,595.825,0.981946,7.9339,10000,
193,20.3693,44.5236,602.737,1.03941,7.94261,10000,
192,20.3693,44.1325,610.153,1.09882,7.94628,10000,
191,20.3693,43.5604,618.774,1.1611,7.90889,10000,
190,20.3193,41.9966,626.572,1.22336,7.9525,10000,
