ProDataCSV

Title: Tue Apr 28 11:31:33 2026 86.3588C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,86.2133,-2.20983,425.095,0.113898,8.00323,10000,
239,86.2618,-2.94009,425.095,0.116513,7.91137,10000,
238,86.2618,-3.09737,427.612,0.119843,7.98387,10000,
237,86.2618,-3.72121,427.612,0.124382,7.80937,10000,
236,86.2618,-3.99146,432.388,0.127859,7.92634,10000,
235,86.2618,-4.42128,436.462,0.134905,7.97457,10000,
234,86.2618,-4.58735,439.468,0.137726,8.00434,10000,
233,86.2618,-5.00393,441.315,0.140625,7.93914,10000,
232,86.2618,-5.7043,443.741,0.147322,7.90341,10000,
231,86.2618,-5.97957,446.915,0.154965,7.93498,10000,
230,86.3103,-6.38892,449.478,0.162033,7.88939,10000,
229,86.3103,-7.26401,453.369,0.168629,7.94583,10000,
228,86.3103,-7.13663,457.733,0.177682,7.97813,10000,
227,86.3103,-7.55561,461.258,0.186427,7.97541,10000,
226,86.3103,-7.9562,464.478,0.187211,7.96323,10000,
225,86.3103,-8.15217,468.307,0.197569,7.97852,10000,
224,86.3103,-8.24026,471.802,0.201482,7.95737,10000,
223,86.3588,-8.33851,475.311,0.208062,7.92912,10000,
222,86.3588,-8.82516,479.767,0.214819,7.99937,10000,
221,86.3588,-8.37307,483.063,0.22588,7.94479,10000,
220,86.3588,-8.69122,487.427,0.233509,7.97005,10000,
219,86.3588,-8.80761,491.501,0.242553,7.97311,10000,
218,86.4073,-9.106,494.98,0.24896,7.94985,10000,
217,86.4073,-8.93042,498.184,0.259294,7.90383,10000,
216,86.4073,-8.99669,501.343,0.270211,7.95155,10000,
215,86.4073,-8.84745,503.113,0.280585,7.91386,10000,
214,86.4073,-9.40917,506.287,0.29465,8.01852,10000,
213,86.4073,-9.83998,508.728,0.312337,7.95364,10000,
212,86.4558,-9.8828,511.658,0.328502,7.92923,10000,
211,86.4558,-10.4495,514.694,0.350754,7.933,10000,
210,86.4558,-10.9607,518.677,0.371664,7.95075,10000,
209,86.4558,-11.6835,523.148,0.399259,7.93666,10000,
208,86.4558,-12.5441,528.29,0.428636,7.92811,10000,
207,86.4558,-12.2792,534.393,0.46312,7.93828,10000,
206,86.5043,-11.9559,541.702,0.500187,7.93555,10000,
205,86.5043,-12.0274,550.293,0.542422,7.97356,10000,
204,86.5043,-10.6806,558.899,0.588389,7.90264,10000,
203,86.5043,-9.50394,566.864,0.637717,7.96115,10000,
202,86.5043,-8.58718,573.822,0.690956,7.99107,10000,
201,86.5043,-6.25013,581.772,0.750152,7.97437,10000,
200,86.5043,-4.49521,591.08,0.816042,7.94676,10000,
199,86.5528,-1.9251,601.563,0.884422,7.93632,10000,
198,86.5528,0.228893,614.944,0.957941,7.94991,10000,
197,86.5528,2.62742,627.945,1.03684,7.95907,10000,
196,86.5528,4.55961,637.314,1.11882,7.94448,10000,
195,86.5528,6.35847,647.018,1.19935,7.91836,10000,
194,86.6013,7.62922,659.119,1.28627,7.9392,10000,
193,86.6013,9.2717,672.653,1.3738,7.88621,10000,
192,86.6013,8.47601,688.858,1.46467,7.9358,10000,
191,86.6013,10.8436,700.729,1.56825,7.89896,10000,
190,86.6013,10.1072,717.896,1.68657,7.93686,10000,
