ProDataCSV

Title: Tue Apr 28 11:31:33 2026 224nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.4837degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,-22.356,467.758,0.182647,7.96293,10000,
20.3693,-22.4337,467.682,0.183109,7.94792,10000,
20.6191,-22.3637,467.819,0.182537,7.97019,10000,
20.9688,-22.2223,468.185,0.182382,8.00449,10000,
21.3683,-22.3026,468.018,0.18235,7.99067,10000,
21.8674,-22.3921,467.56,0.181845,7.96059,10000,
22.3662,-22.438,467.422,0.181964,7.94662,10000,
22.9147,-22.2067,467.667,0.182246,7.96243,10000,
23.4628,-22.3443,467.941,0.184019,7.95348,10000,
24.0107,-22.2054,468.063,0.182787,7.98656,10000,
24.5583,-22.0403,467.59,0.182367,7.95365,10000,
25.1056,-22.4659,467.743,0.183232,7.95091,10000,
25.7023,-21.9342,467.789,0.182573,7.96691,10000,
26.1994,-22.0572,467.941,0.184073,7.9525,10000,
26.7955,-22.2231,468.246,0.184175,7.97674,10000,
27.3417,-22.1007,467.85,0.183526,7.95467,10000,
27.8876,-22.0478,467.926,0.183329,7.96483,10000,
28.4332,-21.9394,468.414,0.184159,7.99138,10000,
29.0282,-22.4716,468.063,0.184326,7.95831,10000,
29.6228,-21.7942,468.063,0.184227,7.96012,10000,
30.1181,-21.8684,468.185,0.185436,7.9484,10000,
30.6627,-22.1379,467.987,0.184915,7.941,10000,
31.3059,-21.9522,468.658,0.185522,7.98716,10000,
31.85,-21.9406,468.491,0.18586,7.96665,10000,
32.4432,-21.8874,468.338,0.185907,7.95279,10000,
32.9867,-21.6032,468.964,0.186084,8.00283,10000,
33.5793,-22.0183,468.979,0.186162,8.0027,10000,
34.1717,-21.6602,468.613,0.187389,7.94902,10000,
34.7638,-21.5397,468.872,0.186456,7.98819,10000,
35.3556,-21.8834,468.674,0.186134,7.97722,10000,
35.8979,-21.5243,468.826,0.186114,7.99058,10000,
36.4892,-21.2021,468.704,0.186993,7.96405,10000,
37.0803,-21.5237,468.796,0.188045,7.95255,10000,
37.671,-21.5514,468.887,0.186844,7.98236,10000,
38.2124,-21.1818,468.75,0.187968,7.95007,10000,
38.8027,-21.4925,468.964,0.188278,7.96251,10000,
39.3927,-21.2602,469.177,0.189167,7.96429,10000,
39.9825,-21.5219,469.162,0.189073,7.96472,10000,
40.523,-21.2237,469.238,0.190129,7.95181,10000,
41.1123,-21.4461,469.757,0.191295,7.97415,10000,
41.7014,-21.2894,469.299,0.190222,7.95526,10000,
42.2903,-20.9621,469.482,0.189734,7.97967,10000,
42.8789,-21.2077,468.689,0.188332,7.93824,10000,
43.4674,-20.9387,468.75,0.18853,7.9398,10000,
44.0556,-21.032,468.979,0.189703,7.93771,10000,
44.5946,-21.1546,469.254,0.188907,7.97552,10000,
45.1824,-20.8997,469.315,0.188323,7.99141,10000,
45.7699,-20.7888,468.704,0.189588,7.91661,10000,
46.3573,-20.644,469.269,0.18768,7.99937,10000,
46.9445,-20.9669,468.582,0.188101,7.93341,10000,
47.5315,-21.039,469.437,0.187906,8.00946,10000,
48.1183,-20.7644,469.681,0.189443,8.00179,10000,
48.7049,-20.9055,469.62,0.190335,7.98021,10000,
49.2913,-20.7259,469.498,0.190071,7.97478,10000,
49.8775,-20.9419,469.696,0.190553,7.98265,10000,
50.4635,-20.4351,469.696,0.191204,7.97069,10000,
51.0494,-20.7537,469.284,0.190655,7.94605,10000,
51.6351,-20.7872,469.162,0.189798,7.95144,10000,
52.2206,-20.4138,469.254,0.191383,7.93018,10000,
52.806,-20.4527,469.864,0.191037,7.98789,10000,
53.3912,-20.3124,469.696,0.191052,7.97349,10000,
53.9763,-20.255,469.406,0.189511,7.97733,10000,
54.5611,-20.4353,469.513,0.190358,7.97079,10000,
55.1459,-20.4567,467.255,0.190479,7.77818,10000,
55.7305,-20.3724,469.543,0.191142,7.95897,10000,
56.3149,-20.1484,469.528,0.19092,7.96176,10000,
56.8993,-20.0707,469.925,0.190694,7.99935,10000,
57.4834,-19.9039,469.833,0.191398,7.97869,10000,
58.0675,-19.9095,469.833,0.191546,7.97596,10000,
58.6514,-19.8859,469.604,0.191405,7.9593,10000,
59.2352,-19.7337,469.971,0.1913,7.99204,10000,
59.8675,-20.036,469.666,0.192986,7.9355,10000,
60.4024,-19.4679,470.032,0.193882,7.94977,10000,
