ProDataCSV

Title: Tue Apr 28 11:31:33 2026 76.3459C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,76.2247,-3.37177,423.706,0.107208,8.02725,10000,
239,76.2247,-4.04624,423.706,0.109589,7.93938,10000,
238,76.2247,-4.73057,425.781,0.114489,7.95433,10000,
237,76.2247,-5.1888,425.781,0.117692,7.80445,10000,
236,76.2247,-6.23007,430.45,0.119871,7.94297,10000,
235,76.2247,-7.42882,434.296,0.12915,7.93969,10000,
234,76.2247,-8.33397,438.477,0.132915,7.96899,10000,
233,76.2247,-9.57926,441.086,0.137287,7.9728,10000,
232,76.2732,-10.8949,443.573,0.144747,7.931,10000,
231,76.2247,-11.8197,446.945,0.154293,7.95064,10000,
230,76.2732,-13.085,450.348,0.163569,7.95334,10000,
229,76.2732,-14.1248,453.4,0.168375,7.95356,10000,
228,76.2732,-15.318,457.199,0.177054,7.93812,10000,
227,76.2732,-15.6423,460.709,0.184714,7.95594,10000,
226,76.2732,-16.4051,463.898,0.185082,7.9505,10000,
225,76.3217,-17.1777,468.002,0.195271,7.99462,10000,
224,76.3217,-17.3626,471.1,0.197998,7.9633,10000,
223,76.3217,-17.6513,474.396,0.203364,7.94221,10000,
222,76.3217,-17.4898,478.363,0.209182,7.99529,10000,
221,76.3217,-17.1512,481.552,0.219495,7.94975,10000,
220,76.3217,-17.3996,485.413,0.225644,7.97029,10000,
219,76.3217,-16.4013,488.892,0.234019,7.94922,10000,
218,76.3702,-16.4418,492.004,0.237842,7.95372,10000,
217,76.3702,-16.4099,495.712,0.247426,7.95979,10000,
216,76.3702,-16.2508,499.054,0.258293,7.94033,10000,
215,76.3702,-16.2673,501.495,0.267948,7.94668,10000,
214,76.3702,-16.2473,502.029,0.280622,7.76919,10000,
213,76.3702,-16.9206,505.615,0.294509,7.92478,10000,
212,76.3702,-17.3487,507.309,0.310101,7.78731,10000,
211,76.4186,-17.8477,511.154,0.329459,7.9496,10000,
210,76.4186,-18.2224,514.145,0.347479,7.93679,10000,
209,76.4186,-18.0217,517.975,0.371485,7.94982,10000,
208,76.4186,-17.981,522.171,0.398296,7.9288,10000,
207,76.4186,-15.9046,527.649,0.429932,7.97226,10000,
206,76.4671,-14.3777,532.913,0.459231,7.9848,10000,
205,76.4671,-11.9663,538.925,0.497465,7.95193,10000,
204,76.4671,-8.42896,545.349,0.537946,7.88527,10000,
203,76.4671,-4.43337,555.008,0.581247,7.96691,10000,
202,76.4671,-0.557246,563.034,0.629742,7.85613,10000,
201,76.4671,4.01323,570.007,0.683171,7.96558,10000,
200,76.4671,9.47887,576.965,0.743158,7.94233,10000,
199,76.5156,15.0354,585.403,0.809657,7.92732,10000,
198,76.5156,20.7793,595.276,0.877845,7.92416,10000,
197,76.5156,24.7915,606.979,0.950978,7.92724,10000,
196,76.5641,28.4789,620.59,1.02568,7.93431,10000,
195,76.5156,31.1251,629.807,1.10023,7.92246,10000,
194,76.5641,32,638.184,1.1805,7.93386,10000,
193,76.5641,32.8322,647.354,1.25928,7.90799,10000,
192,76.5641,33.1686,658.981,1.34197,7.95224,10000,
191,76.5641,32.1275,674.103,1.43467,7.91648,10000,
190,76.5641,30.373,691.62,1.54161,7.94738,10000,
