ProDataCSV

Title: Tue Apr 28 11:31:33 2026 44.6435C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:31 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,44.4966,-3.80359,420.441,0.0941498,8.02937,10000,
239,44.4966,-4.10636,420.441,0.0978841,7.91677,10000,
238,44.5456,-4.77776,420.441,0.10251,7.79128,10000,
237,44.5456,-5.79843,425.217,0.105978,7.97787,10000,
236,44.5456,-6.75557,427.643,0.107982,7.96909,10000,
235,44.5456,-7.68194,431.061,0.118038,7.92912,10000,
234,44.5456,-9.32839,435.791,0.121104,7.95248,10000,
233,44.5456,-10.5659,439.362,0.124708,7.99296,10000,
232,44.5456,-12.3691,442.093,0.133489,7.96359,10000,
231,44.5456,-13.9762,445.267,0.144027,7.95089,10000,
230,44.5456,-15.3349,448.38,0.15261,7.94351,10000,
229,44.5946,-16.6193,451.767,0.159251,7.95328,10000,
228,44.5946,-18.8241,455.795,0.167376,7.97837,10000,
227,44.5946,-19.2168,458.817,0.17491,7.95794,10000,
226,44.5946,-20.1591,462.204,0.17476,7.9866,10000,
225,44.5946,-20.8915,465.897,0.186506,7.9729,10000,
224,44.5946,-21.1546,469.254,0.188907,7.97552,10000,
223,44.5946,-21.1611,472.977,0.193859,8.00204,10000,
222,44.6436,-21.1562,475.876,0.199411,7.98044,10000,
221,44.6436,-20.9159,479.156,0.209042,7.96033,10000,
220,44.6436,-20.6581,482.239,0.213945,7.95257,10000,
219,44.6436,-20.1798,485.458,0.220294,7.95714,10000,
218,44.6436,-20.0657,489.136,0.226276,7.96814,10000,
217,44.6925,-19.8942,492.142,0.234902,7.95034,10000,
216,44.6925,-19.3427,495.224,0.243289,7.96569,10000,
215,44.6925,-19.0829,498.215,0.251521,7.94506,10000,
214,44.6925,-19.4294,500.931,0.263127,7.95085,10000,
213,44.6925,-19.4872,503.174,0.274955,7.99261,10000,
212,44.7415,-19.9851,505.28,0.287449,7.96574,10000,
211,44.7415,-20.5622,507.294,0.304501,7.97852,10000,
210,44.7415,-21.1184,509.583,0.319818,7.95522,10000,
209,44.7415,-21.1465,512.222,0.339178,7.95159,10000,
208,44.7415,-20.1983,514.893,0.360358,7.90879,10000,
207,44.7415,-18.4081,518.906,0.386798,7.95078,10000,
206,44.7415,-16.2489,523.239,0.413265,7.97628,10000,
205,44.7415,-12.6635,527.557,0.444598,7.97469,10000,
204,44.7905,-8.87653,532.425,0.478319,7.96174,10000,
203,44.7905,-4.2399,538.055,0.514941,7.94208,10000,
202,44.7905,1.29254,545.105,0.558184,7.90667,10000,
201,44.7905,7.27113,554.794,0.605865,7.97308,10000,
200,44.7905,13.342,563.858,0.659279,7.99367,10000,
199,44.7905,20.2952,569.656,0.718623,7.97345,10000,
198,44.7905,26.8562,576.874,0.783421,7.94644,10000,
197,44.7905,32.1901,584.885,0.851158,7.91537,10000,
196,44.8395,37.0776,594.025,0.919439,7.90087,10000,
195,44.8395,39.9609,603.851,0.985862,7.95344,10000,
194,44.8885,41.2243,612.823,1.05284,7.93443,10000,
193,44.8885,43.3503,622.437,1.11769,7.9044,10000,
192,44.8885,41.4997,629.715,1.1853,7.94651,10000,
191,44.8885,41.0269,636.734,1.2563,7.94024,10000,
190,44.8885,38.9904,643.723,1.33352,7.82263,10000,
