ProDataCSV

Title: Tue Apr 28 11:31:33 2026 55.1702C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,55.0484,-3.41303,420.822,0.0976473,7.99311,10000,
239,55.0484,-4.14037,421.814,0.100879,7.96239,10000,
238,55.0484,-4.96399,423.05,0.10442,7.94461,10000,
237,55.0484,-5.88605,425.613,0.107998,7.9688,10000,
236,55.0484,-6.80917,425.613,0.110976,7.77486,10000,
235,55.0484,-8.00209,432.327,0.12091,7.961,10000,
234,55.0972,-9.25272,436.646,0.122766,7.977,10000,
233,55.0972,-10.5073,439.362,0.127136,7.94841,10000,
232,55.0972,-11.9146,442.215,0.136355,7.92562,10000,
231,55.0972,-13.6976,445.938,0.147281,7.96694,10000,
230,55.0972,-15.1918,449.249,0.155913,7.97676,10000,
229,55.0972,-16.3543,450.882,0.161667,7.81797,10000,
228,55.0972,-17.3652,456.329,0.171417,7.95672,10000,
227,55.0972,-18.5457,459.457,0.178334,7.95582,10000,
226,55.1459,-19.4908,462.265,0.177191,7.94758,10000,
225,55.1459,-19.9126,465.851,0.18788,7.94373,10000,
224,55.1459,-20.4567,467.255,0.190479,7.77818,10000,
223,55.1459,-20.3162,472.961,0.196327,7.95545,10000,
222,55.1459,-20.5033,476.501,0.201974,7.9827,10000,
221,55.1459,-20.3136,478.973,0.210926,7.91193,10000,
220,55.1459,-20.0768,483.185,0.21705,7.96556,10000,
219,55.1946,-19.2648,486.42,0.225078,7.93846,10000,
218,55.1946,-19.3585,489.7,0.228847,7.96028,10000,
217,55.1946,-19.3014,492.889,0.237871,7.94657,10000,
216,55.1946,-18.7399,496.399,0.247029,7.97456,10000,
215,55.1946,-19.0131,498.993,0.254287,7.94447,10000,
214,55.2433,-18.8882,501.526,0.266048,7.97165,10000,
213,55.2433,-19.2415,503.815,0.281435,7.95109,10000,
212,55.2433,-19.7088,506.058,0.294411,7.92906,10000,
211,55.2433,-20.1673,507.996,0.309885,7.95947,10000,
210,55.2433,-20.4474,510.803,0.325305,7.98838,10000,
209,55.2433,-20.4845,513.58,0.34618,7.96662,10000,
208,55.2433,-19.4545,516.785,0.368577,7.95024,10000,
207,55.2921,-18.369,520.905,0.39582,7.97853,10000,
206,55.2921,-15.8091,525.131,0.423658,7.95954,10000,
205,55.2921,-12.1414,530.304,0.458779,7.95388,10000,
204,55.2921,-8.22457,536.148,0.495511,7.95288,10000,
203,55.2921,-4.02545,542.45,0.532621,7.9585,10000,
202,55.2921,1.31838,549.866,0.576022,7.92422,10000,
201,55.3408,6.92829,559.921,0.626914,7.92788,10000,
200,55.3408,13.0736,567.017,0.682052,7.9605,10000,
199,55.3408,19.6555,573.349,0.743654,7.92589,10000,
198,55.3408,25.4537,581.711,0.808803,7.96693,10000,
197,55.3408,30.9424,590.21,0.877585,7.91534,10000,
196,55.3408,35.3477,600.235,0.946603,7.91204,10000,
195,55.3408,38.0361,610.779,1.01432,7.94585,10000,
194,55.3895,40.0607,622.101,1.08619,7.95215,10000,
193,55.3895,40.6624,630.02,1.15693,7.96494,10000,
192,55.3895,40.4193,636.719,1.22858,7.94243,10000,
191,55.3895,38.9986,645.569,1.30522,7.93856,10000,
190,55.3895,37.8487,656.357,1.38929,7.95008,10000,
