ProDataCSV

Title: Tue Apr 28 11:31:33 2026 208nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.6293degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,-21.1683,512.634,0.343853,7.97542,10000,
20.4193,-21.6886,512.604,0.344942,7.95221,10000,
20.6691,-20.9398,512.131,0.344497,7.91023,10000,
21.0687,-21.1226,512.604,0.344608,7.95833,10000,
21.4681,-21.0533,512.726,0.344238,7.97805,10000,
21.9671,-20.9259,512.436,0.345273,7.9284,10000,
22.5158,-20.9867,512.36,0.344745,7.92995,10000,
23.0642,-21.4596,512.543,0.345848,7.9292,10000,
23.5625,-20.8644,512.589,0.346166,7.92823,10000,
24.1103,-20.7303,511.475,0.346339,7.80751,10000,
24.7076,-21.1806,512.97,0.345769,7.9758,10000,
25.2548,-21.2496,513.016,0.347651,7.94612,10000,
25.8018,-21.1378,513.123,0.347898,7.95283,10000,
26.3484,-21.1022,513.367,0.348217,7.97264,10000,
26.8948,-21.2424,512.39,0.345422,7.92084,10000,
27.441,-20.4188,512.146,0.348082,7.84681,10000,
28.0364,-20.9268,513.031,0.348873,7.92539,10000,
28.582,-20.9283,513.351,0.349385,7.94963,10000,
29.1273,-20.9535,513.184,0.350227,7.91668,10000,
29.7219,-20.9522,513.428,0.350703,7.93351,10000,
30.2666,-20.5552,513.672,0.351341,7.94734,10000,
30.8606,-20.8815,513.611,0.350847,7.95001,10000,
31.4049,-20.908,513.565,0.351614,7.9312,10000,
31.9488,-20.7644,513.748,0.351695,7.94882,10000,
32.542,-20.4463,513.962,0.352024,7.96506,10000,
33.1349,-20.3021,514.313,0.352595,7.99109,10000,
33.7275,-20.8096,513.29,0.352795,7.88112,10000,
34.2704,-20.5279,513.916,0.352886,7.9445,10000,
34.8625,-20.681,514.099,0.352773,7.96562,10000,
35.4542,-20.5615,513.947,0.353847,7.93011,10000,
36.0458,-20.2825,514.633,0.35528,7.97497,10000,
36.5877,-19.9679,514.359,0.354754,7.95621,10000,
37.1787,-20.0611,514.038,0.354962,7.91925,10000,
37.7695,-20.1793,514.648,0.356345,7.95702,10000,
38.36,-20.5519,514.694,0.356673,7.95573,10000,
38.901,-20.4326,514.984,0.358023,7.96084,10000,
39.491,-20.0558,515.198,0.359015,7.96457,10000,
40.0808,-20.004,514.786,0.358805,7.92617,10000,
40.6703,-20.2227,515.198,0.359389,7.9577,10000,
41.2596,-20.0597,515.503,0.361119,7.9572,10000,
41.7996,-20.2122,515.213,0.359513,7.957,10000,
42.3884,-20.241,515.564,0.360168,7.98089,10000,
42.977,-20.4635,515.121,0.359443,7.94891,10000,
43.5654,-20.3465,515.381,0.360112,7.96319,10000,
44.1536,-20.09,515.305,0.361787,7.92476,10000,
44.7415,-20.1983,514.893,0.360358,7.90879,10000,
45.3293,-20.4756,515.793,0.362365,7.9639,10000,
45.9168,-20.1059,515.564,0.361687,7.95301,10000,
46.5041,-19.8067,514.923,0.36031,7.91278,10000,
47.0913,-19.2603,515.488,0.361224,7.95372,10000,
47.6293,-19.6805,515.793,0.361671,7.97664,10000,
48.2649,-20.5062,515.747,0.363274,7.94259,10000,
48.8026,-19.7345,516.251,0.364433,7.97241,10000,
49.4379,-19.8316,516.205,0.364812,7.96082,10000,
49.9752,-19.9772,516.144,0.365256,7.94652,10000,
50.61,-19.9273,515.961,0.365869,7.91683,10000,
51.147,-19.9564,516.312,0.365593,7.9573,10000,
51.7327,-19.8777,516.296,0.367022,7.92963,10000,
52.3182,-19.8062,516.51,0.367888,7.93528,10000,
52.9036,-19.9526,516.418,0.36677,7.94651,10000,
53.4887,-19.8118,516.586,0.366261,7.97277,10000,
54.0737,-19.3455,516.953,0.367416,7.9884,10000,
