ProDataCSV

Title: Tue Apr 28 11:31:33 2026 216nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.5322degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,-20.8239,493.317,0.237018,7.95333,10000,
20.3693,-20.5048,493.53,0.236454,7.97805,10000,
20.6691,-20.7093,493.362,0.236768,7.961,10000,
21.0187,-20.4917,493.057,0.23675,7.94079,10000,
21.4182,-20.5907,493.027,0.237853,7.91861,10000,
21.9173,-20.9918,493.21,0.237355,7.93998,10000,
22.466,-20.7748,493.637,0.237433,7.96727,10000,
23.0144,-20.4695,493.546,0.237265,7.96419,10000,
23.5126,-20.5633,493.759,0.236917,7.98493,10000,
24.0605,-20.3696,494.034,0.236982,8.0022,10000,
24.6081,-20.2642,493.439,0.237816,7.94692,10000,
25.2051,-20.6834,493.088,0.237166,7.93524,10000,
25.7023,-20.727,493.5,0.2376,7.95497,10000,
26.2987,-20.6251,493.652,0.238486,7.94899,10000,
26.8452,-20.426,493.805,0.237914,7.96969,10000,
27.3913,-20.58,493.362,0.238186,7.93505,10000,
27.9868,-20.3793,493.637,0.238191,7.95337,10000,
28.5324,-20.1793,493.622,0.239454,7.92924,10000,
29.0777,-20.6971,493.881,0.239858,7.93919,10000,
29.6723,-20.3628,494.08,0.239678,7.95574,10000,
30.2171,-20.3099,494.232,0.239515,7.96893,10000,
30.8111,-20.3723,494.263,0.239417,7.97277,10000,
31.3554,-20.4539,494.4,0.240054,7.97025,10000,
31.8994,-20.6696,491.867,0.239724,7.8071,10000,
32.4926,-20.3697,494.095,0.240728,7.93755,10000,
33.0855,-20.1776,494.888,0.241512,7.97602,10000,
33.6287,-20.6306,494.186,0.240501,7.9478,10000,
34.2211,-20.1575,494.385,0.241161,7.94894,10000,
34.8131,-19.8432,494.37,0.240872,7.95321,10000,
35.4049,-20.0075,494.08,0.242017,7.91301,10000,
35.9472,-20.0512,494.324,0.241989,7.92975,10000,
36.5385,-19.6893,494.583,0.242081,7.9453,10000,
37.1295,-19.7215,494.659,0.241606,7.95907,10000,
37.7203,-19.5284,494.812,0.243278,7.9386,10000,
38.2616,-19.6329,495.041,0.243287,7.9536,10000,
38.901,-20.0396,495.102,0.245087,7.92473,10000,
39.4419,-19.8741,495.575,0.244993,7.95767,10000,
40.0317,-19.8267,494.934,0.245055,7.91424,10000,
40.6212,-19.789,495.316,0.245336,7.93427,10000,
41.2105,-19.5115,495.331,0.245395,7.93421,10000,
41.7505,-19.765,495.316,0.246122,7.91992,10000,
42.3393,-19.3807,494.583,0.243846,7.91307,10000,
42.928,-19.3985,495.255,0.244579,7.94409,10000,
43.5164,-19.205,494.98,0.243923,7.93792,10000,
44.1046,-19.7693,495.178,0.245056,7.93033,10000,
44.6925,-19.3427,495.224,0.243289,7.96569,10000,
45.2803,-19.5949,495.651,0.244228,7.97673,10000,
45.8189,-19.5326,494.72,0.244523,7.90982,10000,
46.4552,-19.488,495.163,0.242331,7.97923,10000,
46.9934,-19.2041,495.392,0.243535,7.9723,10000,
47.5804,-19.139,495.377,0.244411,7.95523,10000,
48.1672,-19.5843,495.499,0.24438,7.96386,10000,
48.7537,-19.2975,495.697,0.243905,7.98571,10000,
49.3401,-19.5205,495.697,0.246362,7.94065,10000,
49.9263,-19.0786,496.063,0.246873,7.95538,10000,
50.5124,-19.0194,496.109,0.246319,7.96854,10000,
51.0982,-19.4309,495.834,0.245132,7.97224,10000,
51.6839,-19.3629,496.521,0.246969,7.98369,10000,
52.2694,-18.9914,495.941,0.247212,7.94116,10000,
52.8548,-19.4031,496.475,0.246627,7.98697,10000,
53.44,-19.063,495.636,0.245789,7.9471,10000,
54.025,-18.9914,495.422,0.244948,7.94842,10000,
54.6099,-18.9248,495.682,0.246431,7.93838,10000,
55.1946,-18.7399,496.399,0.247029,7.97456,10000,
55.7792,-18.7941,496.002,0.246472,7.9587,10000,
56.3636,-18.4411,496.49,0.247024,7.98067,10000,
56.9479,-18.7934,496.109,0.246323,7.96846,10000,
57.5321,-18.7224,496.17,0.247437,7.95207,10000,
