ProDataCSV

Title: Tue Apr 28 11:31:33 2026 228nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.4351degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,-18.8653,454.651,0.162569,7.9529,10000,
20.3693,-19.4286,454.361,0.161295,7.94723,10000,
20.6191,-18.7538,454.651,0.161021,7.9813,10000,
20.9189,-19.154,454.636,0.162109,7.9598,10000,
21.3683,-18.9242,455.032,0.162043,8.00068,10000,
21.8175,-18.6988,454.544,0.162231,7.94841,10000,
22.3662,-18.7582,454.651,0.161901,7.96514,10000,
22.9147,-19.0108,452.423,0.162307,7.73514,10000,
23.413,-18.8326,454.575,0.162742,7.94212,10000,
23.9609,-18.6663,454.3,0.162064,7.92707,10000,
24.5583,-18.8852,454.742,0.161607,7.9797,10000,
25.1056,-19.0632,454.926,0.161999,7.99081,10000,
25.6526,-18.8524,454.407,0.162245,7.93444,10000,
26.1994,-18.8373,455.231,0.1625,8.01206,10000,
26.7458,-18.7216,455.17,0.163244,7.99226,10000,
27.292,-18.6912,455.048,0.162877,7.98686,10000,
27.8876,-18.57,455.093,0.163823,7.97403,10000,
28.4332,-18.5707,454.987,0.163161,7.97555,10000,
28.9786,-18.8915,454.697,0.163822,7.93455,10000,
29.5732,-18.8308,455.246,0.16417,7.98283,10000,
30.1181,-18.807,455.154,0.164668,7.96459,10000,
30.7121,-18.5945,455.002,0.164281,7.95652,10000,
31.2565,-18.6721,453.217,0.164941,7.76715,10000,
31.85,-18.498,455.322,0.16504,7.97443,10000,
32.4432,-18.555,455.246,0.165056,7.96657,10000,
32.9867,-18.6015,455.551,0.165572,7.98737,10000,
33.5793,-18.5679,455.383,0.165601,7.9702,10000,
34.1717,-18.3964,455.2,0.164671,7.96909,10000,
34.7145,-18.1191,455.658,0.166225,7.98594,10000,
35.3063,-18.0886,455.276,0.166746,7.93865,10000,
35.8979,-18.1802,455.795,0.165872,8.00604,10000,
36.4399,-18.5648,453.918,0.166192,7.81431,10000,
37.031,-18.4014,455.2,0.166753,7.93097,10000,
37.6218,-18.1004,455.521,0.166752,7.96268,10000,
38.1632,-18.115,455.597,0.167085,7.96411,10000,
38.8027,-18.0646,455.338,0.168622,7.91044,10000,
39.3436,-17.9114,456.299,0.170172,7.97657,10000,
39.9334,-18.2769,456.238,0.168156,8.00767,10000,
40.523,-18.4376,456.284,0.169515,7.98715,10000,
41.1123,-18.2444,455.75,0.170115,7.92372,10000,
41.6523,-18.183,455.933,0.169602,7.95108,10000,
42.2412,-18.0007,455.566,0.169683,7.91363,10000,
42.8299,-18.3,455.643,0.168124,7.94961,10000,
43.4183,-18.3414,455.643,0.16822,7.94785,10000,
44.0066,-18.1485,455.505,0.168451,7.9301,10000,
