ProDataCSV

Title: Tue Apr 28 11:31:33 2026 80.4426C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,80.2971,-3.33188,423.416,0.108816,7.97672,10000,
239,80.2971,-3.61676,423.981,0.111322,7.92729,10000,
238,80.3456,-4.32158,425.98,0.116567,7.93022,10000,
237,80.3456,-5.38287,428.558,0.1207,7.94059,10000,
236,80.3456,-5.97854,431.259,0.122835,7.94304,10000,
235,80.3456,-6.39015,435.226,0.132151,7.94527,10000,
234,80.3456,-7.65524,438.812,0.135529,7.96306,10000,
233,80.3456,-8.4482,440.018,0.137914,7.83261,10000,
232,80.3456,-9.69829,444.336,0.146204,7.99238,10000,
231,80.3456,-10.7817,446.823,0.155336,7.91811,10000,
230,80.3941,-11.2167,448.441,0.163545,7.75244,10000,
229,80.3941,-12.4283,453.705,0.170009,7.95454,10000,
228,80.3941,-13.271,457.779,0.177321,7.98919,10000,
227,80.3941,-13.8408,461.197,0.186705,7.96467,10000,
226,80.3941,-14.2538,464.798,0.185926,8.01542,10000,
225,80.3941,-14.8931,468.231,0.197037,7.98178,10000,
224,80.3941,-15.2298,471.802,0.200345,7.97822,10000,
223,80.4426,-15.6497,475.571,0.205475,7.99712,10000,
222,80.4426,-15.5706,478.821,0.211282,7.99196,10000,
221,80.4426,-15.2183,482.483,0.221936,7.97426,10000,
220,80.4426,-15.0076,486.237,0.228734,7.97286,10000,
219,80.4911,-14.6048,489.685,0.235406,7.97908,10000,
218,80.4911,-14.8692,493.454,0.241814,7.97896,10000,
217,80.4911,-14.3133,496.918,0.251183,7.97004,10000,
216,80.4911,-14.4968,500.137,0.262094,7.94861,10000,
215,80.4911,-14.6742,502.151,0.271876,7.95587,10000,
214,80.4911,-14.5786,502.747,0.284933,7.77795,10000,
213,80.4911,-14.6196,506.897,0.300233,7.96818,10000,
212,80.5395,-15.1453,509.583,0.313944,7.97008,10000,
211,80.5395,-15.6976,512.436,0.336159,7.96412,10000,
210,80.5395,-16.5047,515.564,0.355819,7.92997,10000,
209,80.5395,-16.3836,520.187,0.382941,7.95574,10000,
208,80.5395,-16.2397,524.719,0.408963,7.96926,10000,
207,80.5395,-15.4731,529.633,0.439397,7.97203,10000,
206,80.588,-13.8366,535.599,0.473514,7.94395,10000,
205,80.588,-11.7511,542.48,0.511994,7.95989,10000,
204,80.588,-8.96006,550.201,0.55411,7.939,10000,
203,80.588,-6.50461,559.357,0.599002,7.93081,10000,
202,80.588,-2.38093,566.422,0.648706,7.92461,10000,
201,80.6365,1.23777,573.395,0.703988,7.96015,10000,
200,80.588,6.26139,580.963,0.765679,7.93266,10000,
199,80.6365,10.5706,590.118,0.832713,7.93247,10000,
198,80.6365,14.9378,601.028,0.902411,7.94049,10000,
197,80.6365,19.8719,613.831,0.976233,7.95841,10000,
196,80.6365,22.6171,626.007,1.05338,7.84046,10000,
195,80.6365,25.1908,634.872,1.13018,7.95113,10000,
194,80.6365,26.7186,643.89,1.21285,7.91969,10000,
193,80.685,27.0106,654.846,1.29402,7.94467,10000,
192,80.685,27.213,667.999,1.38099,7.94838,10000,
191,80.685,26.8063,685.638,1.47586,7.94444,10000,
190,80.685,26.5593,699.341,1.58811,7.9679,10000,
