ProDataCSV

Title: Tue Apr 28 11:31:33 2026 192nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.7264degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,44.1325,610.153,1.09882,7.94628,10000,
20.4193,44.5072,610.138,1.10057,7.91319,10000,
20.769,44.5182,610.397,1.10085,7.92667,10000,
21.1686,44.7355,610.901,1.1019,7.94359,10000,
21.5679,44.6492,611.084,1.10383,7.92153,10000,
22.0669,44.4042,611.923,1.1052,7.95611,10000,
22.6155,44.6434,612.244,1.1074,7.9386,10000,
23.1639,44.75,613.022,1.11138,7.92083,10000,
23.7119,44.7424,612.854,1.11074,7.9207,10000,
24.2596,44.7353,613.113,1.11221,7.91204,10000,
24.8071,43.5002,614.655,1.11583,7.95336,10000,
25.3543,44.2464,614.41,1.11655,7.92326,10000,
25.9012,44.3804,614.746,1.11727,7.93337,10000,
26.4478,44.0018,615.067,1.121,7.88744,10000,
26.9941,43.729,616.104,1.12186,7.9428,10000,
27.5898,43.7066,616.882,1.12412,7.95454,10000,
28.1356,44.4036,616.623,1.1261,7.90073,10000,
28.6811,43.3156,617.889,1.12878,7.9375,10000,
29.276,43.0121,618.423,1.13097,7.93325,10000,
29.8209,43.7572,618.546,1.13234,7.91652,10000,
30.3656,43.0939,619.659,1.1347,7.94744,10000,
30.9596,43.9107,619.843,1.13744,7.90957,10000,
31.5532,43.336,620.697,1.13803,7.95514,10000,
32.0972,44.1723,621.14,1.14055,7.93814,10000,
32.6902,43.2085,621.567,1.14215,7.93693,10000,
33.2337,43.5776,622.009,1.1432,7.94654,10000,
33.8262,43.1259,622.284,1.14502,7.93116,10000,
34.4185,43.5875,622.803,1.14691,7.93022,10000,
35.0104,42.5221,622.955,1.14899,7.90217,10000,
35.6021,42.7852,623.55,1.15005,7.92107,10000,
36.1443,42.2784,624.084,1.15131,7.93216,10000,
36.7355,42.3759,624.924,1.15426,7.93171,10000,
37.3265,42.918,625.534,1.15703,7.95361,10000,
37.9171,42.5706,625.87,1.15925,7.95511,10000,
38.4584,42.37,625.992,1.16156,7.92819,10000,
39.0485,42.67,626.877,1.16672,7.94382,10000,
39.6385,42.3824,626.77,1.16834,7.90097,10000,
40.2282,42.8416,627.411,1.17154,7.9212,10000,
40.8177,42.4321,628.159,1.17357,7.97503,10000,
41.4069,42.3035,628.174,1.17623,7.92827,10000,
41.9468,42.5825,627.747,1.17623,7.87674,10000,
42.5356,42.4839,628.296,1.17822,7.90667,10000,
43.1241,42.547,628.632,1.17945,7.92454,10000,
43.7125,42.4642,629.181,1.18207,7.94236,10000,
44.3006,42.0842,629.211,1.18488,7.89476,10000,
44.8885,41.4997,629.715,1.1853,7.94651,10000,
45.4762,41.8446,630.28,1.18894,7.94643,10000,
46.0147,41.9119,630.722,1.18985,7.98152,10000,
46.6509,42.753,629.944,1.19174,7.85623,10000,
47.1891,41.5632,630.936,1.19375,7.93499,10000,
47.776,42.0344,631.668,1.19716,7.95723,10000,
48.3627,42.6224,631.744,1.19954,7.92254,10000,
48.9492,41.3367,631.989,1.20152,7.91422,10000,
49.5356,41.1894,632.904,1.20474,7.95931,10000,
50.1217,41.6417,633.347,1.20706,7.96666,10000,
50.7077,41.0644,633.591,1.20919,7.95503,10000,
51.2935,41.4082,633.82,1.21106,7.94634,10000,
51.8791,40.9981,634.338,1.21433,7.94395,10000,
52.4646,41.2655,634.888,1.21717,7.95263,10000,
53.0499,40.7766,635.406,1.21897,7.97641,10000,
53.635,41.3405,635.147,1.21987,7.93155,10000,
54.22,39.9846,635.635,1.22256,7.93567,10000,
54.8048,40.5794,636.337,1.22688,7.93243,10000,
55.3895,40.4193,636.719,1.22858,7.94243,10000,
55.974,40.7811,636.124,1.23062,7.8418,10000,
56.5584,39.8515,637.329,1.23359,7.91573,10000,
57.1427,40.5492,636.612,1.23588,7.79875,10000,
57.7268,40.4073,638.443,1.23875,7.93875,10000,
58.3108,39.6333,637.558,1.23985,7.82632,10000,
58.9433,40.3219,639.374,1.24261,7.96502,10000,
59.527,39.7633,640.015,1.24658,7.95835,10000,
60.1107,39.7429,640.839,1.2501,7.97792,10000,
60.6455,38.8148,641.006,1.25313,7.9394,10000,
61.2289,38.8846,641.525,1.25594,7.94031,10000,
61.8122,39.0645,641.708,1.25738,7.93235,10000,
62.444,38.6835,642.258,1.25929,7.95247,10000,
63.0271,37.6678,643.036,1.26295,7.96257,10000,
63.6101,38.1961,643.173,1.26638,7.91338,10000,
64.1929,38.005,643.6,1.26808,7.92425,10000,
