ProDataCSV

Title: Tue Apr 28 11:31:33 2026 201nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.6778degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,6.2855,544.098,0.565533,7.95115,10000,
20.4193,7.09694,543.9,0.565018,7.94578,10000,
20.7191,7.41063,543.93,0.565332,7.94232,10000,
21.0687,6.84108,544.418,0.56782,7.93318,10000,
21.518,6.78554,543.93,0.566866,7.9143,10000,
22.017,6.47233,544.266,0.567534,7.92706,10000,
22.5657,6.70145,544.937,0.569758,7.93617,10000,
23.114,6.5438,545.395,0.569679,7.97144,10000,
23.6123,6.93753,544.815,0.570145,7.92009,10000,
24.1601,6.78264,544.846,0.570698,7.91226,10000,
24.7573,6.94886,545.731,0.571377,7.96504,10000,
25.3045,6.52428,545.731,0.572916,7.93685,10000,
25.8515,6.56493,545.654,0.57303,7.92918,10000,
26.3981,6.25465,546.616,0.574147,7.9791,10000,
26.9445,6.53657,546.204,0.574313,7.94595,10000,
27.4906,6.58426,546.936,0.576772,7.95432,10000,
28.086,6.79679,547.18,0.578595,7.93868,10000,
28.6316,6.86786,546.936,0.579779,7.89944,10000,
29.1768,7.14253,547.592,0.578808,7.96458,10000,
29.7714,6.71801,547.348,0.579096,7.94165,10000,
30.3161,6.83769,547.836,0.581514,7.93266,10000,
30.9101,7.1655,547.943,0.581927,7.93279,10000,
31.4543,6.99789,548.401,0.583247,7.9415,10000,
32.0477,7.01494,548.508,0.583484,7.94482,10000,
32.6408,6.75565,548.874,0.585861,7.92751,10000,
33.1843,6.70952,548.95,0.587124,7.90992,10000,
33.7768,6.60328,546.432,0.586467,7.74293,10000,
34.3691,6.6649,549.576,0.586867,7.95902,10000,
