ProDataCSV

Title: Tue Apr 28 11:31:33 2026 212nm

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Temperature,124 temperatures, from 20.3693 to 90.5807degrees Celsius in stepped ramp mode.

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
20.3693,-20.7931,503.784,0.277358,7.97312,10000,
20.4193,-20.6835,503.815,0.277907,7.96672,10000,
20.6691,-20.8044,503.525,0.27737,7.9417,10000,
21.0187,-20.3247,503.555,0.278866,7.91805,10000,
21.4681,-20.809,503.937,0.278101,7.97782,10000,
21.9173,-21.0122,503.693,0.27768,7.95621,10000,
22.466,-20.5642,503.83,0.276961,7.98592,10000,
23.0144,-20.4062,504.044,0.278291,7.98715,10000,
23.5126,-20.6988,504.364,0.279367,8.00574,10000,
24.1103,-20.6282,503.754,0.278103,7.95579,10000,
24.6578,-20.6531,503.708,0.277615,7.95923,10000,
25.2051,-21.0666,503.632,0.280124,7.90428,10000,
25.7521,-21.0017,503.799,0.279242,7.94044,10000,
26.2987,-20.1761,504.227,0.279531,7.9863,10000,
26.8452,-20.4794,504.242,0.279206,7.9941,10000,
27.441,-20.7499,504.41,0.279951,8.00047,10000,
27.9868,-20.7503,504.303,0.281417,7.96078,10000,
28.5324,-20.6117,503.571,0.281185,7.8777,10000,
29.1273,-20.7549,504.471,0.280876,7.99073,10000,
29.6723,-20.6248,504.12,0.281545,7.93661,10000,
30.2666,-20.6786,504.272,0.280646,7.97127,10000,
30.8111,-20.8062,504.288,0.2812,7.96294,10000,
31.4049,-20.8125,504.257,0.281615,7.9517,10000,
31.9488,-20.7728,504.608,0.282225,7.98229,10000,
32.542,-20.2298,504.288,0.282547,7.93829,10000,
33.0855,-20.1793,503.357,0.282073,7.8362,10000,
33.6781,-20.4532,504.379,0.282793,7.94467,10000,
34.2704,-20.4095,504.517,0.283299,7.95171,10000,
34.8131,-20.3018,504.837,0.283162,7.99225,10000,
35.4049,-20.2441,504.639,0.282706,7.97707,10000,
35.9965,-19.9326,504.807,0.284052,7.97226,10000,
36.5877,-20.4911,504.425,0.28332,7.94045,10000,
37.1787,-20.1756,504.059,0.284223,7.88061,10000,
37.7203,-20.5377,504.837,0.284634,7.9652,10000,
38.3108,-20.4638,504.883,0.285547,7.95388,10000,
38.901,-19.5703,504.547,0.286033,7.9054,10000,
39.491,-20.2819,505.127,0.286228,7.97018,10000,
40.0808,-20.2385,504.364,0.286386,7.8774,10000,
40.6212,-20.1,505.524,0.287468,7.99408,10000,
41.2105,-20.1024,505.493,0.288414,7.97312,10000,
41.7996,-20.0541,505.31,0.288418,7.95157,10000,
42.3884,-20.0566,504.73,0.286036,7.92694,10000,
42.928,-19.7903,505.219,0.287067,7.96557,10000,
43.5164,-19.9352,504.974,0.287332,7.93201,10000,
44.1046,-19.7431,505.203,0.287791,7.95051,10000,
44.7415,-19.9851,505.28,0.287449,7.96574,10000,
45.2803,-19.7694,504.959,0.287031,7.93572,10000,
45.8679,-19.9497,505.692,0.287942,8.00508,10000,
46.4552,-20.0855,505.234,0.286704,7.97402,10000,
47.0424,-19.7179,505.112,0.287612,7.94303,10000,
47.6293,-19.7753,505.325,0.287058,7.9783,10000,
48.2161,-19.7726,505.432,0.288269,7.96862,10000,
48.8026,-19.9979,505.386,0.289317,7.94405,10000,
49.389,-20.2045,505.753,0.289167,7.98966,10000,
49.9263,-19.7562,505.737,0.291049,7.95335,10000,
50.5612,-19.7166,505.371,0.290477,7.92108,10000,
51.147,-19.4706,505.798,0.290961,7.96207,10000,
51.7327,-19.2164,505.905,0.291415,7.96619,10000,
52.3182,-19.612,505.783,0.290582,7.96724,10000,
52.806,-19.9324,505.89,0.290331,7.98432,10000,
53.4887,-19.8272,505.905,0.290137,7.98966,10000,
54.0737,-19.6498,505.524,0.29092,7.9308,10000,
54.6586,-19.673,505.92,0.291422,7.96784,10000,
55.2433,-19.7088,506.058,0.294411,7.92906,10000,
55.8279,-19.5926,506.317,0.292064,8.0022,10000,
56.4123,-19.7826,505.798,0.291892,7.94502,10000,
56.9966,-19.5194,505.966,0.292194,7.959,10000,
57.5808,-19.5048,506.271,0.293515,7.9702,10000,
58.1648,-19.5822,505.981,0.293781,7.93174,10000,
58.7487,-19.3645,506.317,0.29471,7.95358,10000,
59.3325,-19.1683,506.027,0.293181,7.94801,10000,
59.9161,-19.4419,506.744,0.29348,8.02567,10000,
60.4997,-19.1658,506.592,0.296236,7.95733,10000,
61.0831,-19.0954,506.638,0.295646,7.97342,10000,
