ProDataCSV

Title: Tue Apr 28 11:31:33 2026 71.5939C

Remarks:
50 mM NaF
25 mM Pi pH 7.5
0.03 Abs Myo
User: Chirascan User
#HV (CDDC channel): 999.985 v
#Time per point: 0.25 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm

Last Modified: Tue Apr 28 15:03:32 2026by unknown.

Options:

Available Dimensions:,1
Wavelength -en 1.000000 -ex 1.000000 -iter -range,Wavelength: 190nm - 240nm, Step Size: 1nm,Bandwidth: 1nm

Available Properties:,6
CircularDichroism,
HV,
Absorbance,
Voltage,
Count,Time-per-point: 0.25s (25us x 10000),
Temperature,

Data:

Wavelength,Temperature,CircularDichroism,HV,Absorbance,Voltage,Count,
240,71.4727,-3.51055,422.043,0.103349,7.97776,10000,
239,71.4727,-4.23237,422.043,0.106402,7.87824,10000,
238,71.4727,-4.86789,424.911,0.110475,7.96654,10000,
237,71.4727,-5.84629,424.911,0.114747,7.79722,10000,
236,71.4727,-6.59426,429.581,0.118359,7.91189,10000,
235,71.5212,-7.75036,434.052,0.128175,7.94159,10000,
234,71.5212,-8.75498,438.416,0.130641,8.00311,10000,
233,71.5212,-9.9205,440.323,0.132732,7.96384,10000,
232,71.5212,-11.1803,443.207,0.141421,7.94928,10000,
231,71.5212,-12.53,446.594,0.151996,7.9538,10000,
230,71.5212,-13.8803,449.936,0.160527,7.96546,10000,
229,71.5212,-14.9618,453.125,0.165543,7.97757,10000,
228,71.5697,-15.7886,456.894,0.175151,7.94337,10000,
227,71.5697,-16.504,458.389,0.182963,7.77192,10000,
226,71.5697,-17.1507,463.486,0.182711,7.95697,10000,
225,71.5697,-17.9505,467.346,0.193969,7.96206,10000,
224,71.5697,-18.5573,471.1,0.195906,8.00176,10000,
223,71.6182,-18.2523,473.816,0.200549,7.94722,10000,
222,71.6182,-18.459,477.798,0.206786,7.99561,10000,
221,71.6182,-18.3597,480.82,0.216503,7.94968,10000,
220,71.6182,-18.3455,484.451,0.222035,7.96684,10000,
219,71.6182,-17.7133,487.93,0.230471,7.94679,10000,
218,71.6182,-17.5175,491.577,0.234705,7.98214,10000,
217,71.6667,-17.2587,494.522,0.243777,7.94781,10000,
216,71.6667,-17.5897,498.184,0.254953,7.94554,10000,
215,71.6667,-17.3605,500.87,0.263199,7.9555,10000,
214,71.6667,-17.6019,502.625,0.275274,7.938,10000,
213,71.6667,-17.8077,505.112,0.288934,7.96782,10000,
212,71.6667,-17.7425,508.087,0.303303,7.99833,10000,
211,71.7152,-18.8639,510.376,0.322594,7.99092,10000,
210,71.6667,-18.7908,512.68,0.340548,7.91035,10000,
209,71.6667,-18.8755,517.075,0.364752,7.98371,10000,
208,71.7152,-18.2437,520.569,0.389056,7.94605,10000,
207,71.7152,-16.8855,524.841,0.419098,7.91908,10000,
206,71.7152,-14.3864,530.029,0.449309,7.92239,10000,
205,71.7152,-12.4495,536.331,0.486317,7.95003,10000,
204,71.7152,-8.80898,542.48,0.525305,7.90224,10000,
203,71.7637,-4.56378,550.812,0.567326,7.93266,10000,
202,71.7637,0.173434,560.638,0.614255,7.95213,10000,
201,71.7637,5.14175,567.215,0.6667,7.94347,10000,
200,71.8122,10.703,574.02,0.72658,7.93563,10000,
199,71.8122,16.6385,581.894,0.790552,7.94343,10000,
198,71.8122,22.5518,591.354,0.859554,7.92483,10000,
197,71.8122,27.7042,602.066,0.930122,7.93523,10000,
196,71.8122,30.4296,614.517,1.00332,7.93271,10000,
195,71.8122,34.0786,625.9,1.07757,7.86238,10000,
194,71.8122,35.1294,633.728,1.1554,7.91097,10000,
193,71.8607,35.7584,642.136,1.2305,7.9302,10000,
192,71.8607,36.4989,651.779,1.31137,7.89572,10000,
191,71.8607,34.9636,665.329,1.39779,7.94055,10000,
190,71.8607,34.1785,682.541,1.49941,7.89067,10000,
